"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Somers Point","10,806","28","0","","0","4","24","301","47","249","5","3"
"Somerville","12,174","15","0","","0","9","6","205","31","161","13","0"
"South Amboy","8,753","16","0","","0","4","12","138","24","106","8","0"
"South Bound Brook","4,889","1","0","","0","0","1","31","9","19","3","0"
"South Brunswick Township","44,575","21","0","","0","8","13","540","90","422","28","1"
"South Hackensack Township","2,444","5","0","","0","2","3","35","5","28","2","0"
"South Harrison Township","3,202","1","0","","0","0","1","28","13","13","2","1"
"South Orange","16,297","35","0","","1","30","4","327","56","234","37","0"
"South Plainfield","23,789","19","0","","0","6","13","400","79","309","12","1"
"South River","16,198","28","0","","2","9","17","188","41","140","7","1"
"South Toms River","3,698","7","0","","1","2","4","82","19","60","3","1"
"Sparta Township","19,494","4","0","","0","0","4","144","22","121","1","1"
"Spotswood","8,459","4","0","","0","0","4","57","14","43","0","4"
"Springfield","17,238","12","0","","1","6","5","211","38","159","14","0"
"Springfield Township","3,414","1","0","","0","0","1","39","13","25","1","0"
"Spring Lake","2,992","1","0","","0","0","1","72","9","60","3","0"
"Spring Lake Heights","4,680","1","0","","1","0","0","14","4","10","0","0"
"Stafford Township","27,063","14","0","","0","5","9","508","117","383","8","1"
"Stanhope","3,529","1","0","","0","0","1","37","10","26","1","0"
"Stone Harbor","850","0","0","","0","0","0","103","8","95","0","0"
"Stratford","6,982","11","0","","0","3","8","116","16","96","4","0"
"Summit","21,973","8","0","","1","3","4","219","27","175","17","1"
"Surf City","1,207","0","0","","0","0","0","38","8","30","0","0"
"Swedesboro","2,911","2","0","","0","1","1","32","11","21","0","1"
"Tavistock","5","0","0","","0","0","0","0","0","0","0","0"
"Teaneck Township","40,245","49","0","","0","22","27","541","113","411","17","2"
"Tenafly","14,696","2","0","","0","0","2","97","40","53","4","0"
"Teterboro","70","1","0","","0","0","1","17","2","14","1","0"
"Tewksbury Township","5,854","0","0","","0","0","0","24","8","15","1","0"
"Tinton Falls","17,849","6","0","","1","1","4","405","47","352","6","0"
"Toms River Township","92,332","74","1","","5","48","20","2,742","527","2,192","23","9"
"Totowa","10,985","23","0","","1","5","17","328","49","262","17","0"
"Trenton","84,439","1,122","37","","13","525","547","2,321","996","909","416","20"
"Tuckerton","3,369","2","0","","0","0","2","53","9","42","2","0"
"Union Beach","6,198","15","0","","0","2","13","61","19","42","0","0"
"Union City","68,254","247","0","","0","108","139","1,090","189","787","114","5"
"Union Township","57,335","92","1","","2","60","29","1,008","151","727","130","1"
"Upper Saddle River","8,321","3","0","","0","0","3","36","7","26","3","0"
"Ventnor City","10,604","12","0","","0","6","6","391","162","224","5","0"
"Vernon Township","23,443","5","0","","1","0","4","308","51","255","2","0"
"Verona","13,429","3","0","","0","3","0","118","30","74","14","0"
"Vineland","60,863","208","1","","14","84","109","2,336","594","1,681","61","3"
"Voorhees Township","29,284","31","0","","1","10","20","548","104","428","16","4"
"Waldwick","9,936","1","1","","0","0","0","40","12","28","0","0"
"Wallington","11,683","9","0","","0","6","3","136","32","102","2","0"
"Wall Township","26,051","11","0","","0","3","8","337","55","267","15","0"
"Wanaque","11,173","8","0","","0","2","6","104","11","92","1","0"
"Warren Township","15,841","3","0","","0","0","3","100","29","69","2","0"
"Washington","6,408","4","0","","0","1","3","73","3","70","0","0"
"Washington Township, Bergen County","9,271","2","1","","0","0","1","61","15","46","0","0"
"Washington Township, Gloucester County","48,110","23","0","","0","16","7","1,103","246","828","29","2"
"Washington Township, Morris County","18,782","2","0","","0","0","2","72","10","60","2","0"
"Washington Township, Warren County","6,493","2","0","","0","0","2","41","3","37","1","0"
"Watchung","5,844","6","0","","0","5","1","374","13","358","3","0"
"Waterford Township","10,747","14","0","","2","1","11","104","18","79","7","1"
"Wayne Township","54,917","29","0","","1","15","13","1,173","123","998","52","2"
"Weehawken Township","12,937","21","0","","0","10","11","260","36","206","18","0"
"Wenonah","2,263","0","0","","0","0","0","28","8","17","3","2"
"Westampton Township","8,796","17","0","","3","8","6","219","33","179","7","1"
"West Amwell Township","3,763","2","0","","0","0","2","15","6","9","0","0"
"West Caldwell Township","10,878","6","0","","0","3","3","99","9","78","12","0"
"West Cape May","1,022","1","0","","0","0","1","27","8","18","1","0"
"West Deptford Township","21,497","7","0","","1","4","2","437","93","318","26","0"
"Westfield","30,770","12","0","","4","5","3","248","58","181","9","0"
"West Long Branch","8,660","8","0","","0","4","4","193","59","127","7","0"
"West Milford Township","26,095","24","0","","4","3","17","277","98","174","5","1"
"West New York","52,102","161","2","","12","58","89","518","135","344","39","0"
"West Orange","46,794","79","1","","1","44","33","685","152","481","52","1"
"Westville","4,247","11","0","","0","5","6","187","60","112","15","0"
"West Wildwood","589","3","0","","0","1","2","23","6","17","0","0"
"West Windsor Township","28,557","17","0","","1","9","7","441","37","390","14","1"
"Westwood","11,056","2","0","","0","0","2","57","12","44","1","0"
"Wharton","6,593","6","0","","0","2","4","89","6","83","0","0"
"Wildwood","5,228","90","0","","3","30","57","671","147","515","9","0"
"Wildwood Crest","3,222","6","0","","0","1","5","168","46","122","0","0"
"Willingboro Township","31,914","119","1","","13","50","55","688","189","475","24","9"
"Winfield Township","1,489","0","0","","0","0","0","11","5","5","1","0"
"Winslow Township","39,212","93","0","","3","21","69","599","201","376","22","2"
"Woodbridge Township","100,568","135","1","","3","66","65","2,042","296","1,622","124","7"
"Woodbury","10,073","45","1","","2","20","22","507","109","385","13","0"
"Woodbury Heights","3,026","3","0","","0","3","0","92","20","69","3","0"
"Woodcliff Lake","5,864","2","0","","1","1","0","51","8","38","5","0"
"Woodland Park","12,636","3","0","","0","0","3","158","27","124","7","0"
"Woodlynne","2,967","15","0","","0","8","7","66","8","49","9","0"
"Wood-Ridge","8,632","1","0","","0","0","1","54","10","42","2","0"
"Woodstown","3,519","7","0","","1","2","4","43","9","32","2","1"
"Woolwich Township","11,167","1","0","","0","0","1","53","17","36","0","0"
"Wyckoff Township","16,949","0","0","","0","0","0","79","10","68","1","0"
