"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Maitland","16,527","23","0","1","","5","17","463","139","296","28","0"
"Manalapan","434","2","0","0","","0","2","23","3","20","0","0"
"Mangonia Park","1,940","79","0","7","","24","48","219","39","164","16","0"
"Marco Island","16,942","4","0","0","","0","4","177","31","145","1","1"
"Margate","55,576","123","1","1","","35","86","1,160","409","694","57","3"
"Marianna","9,706","77","0","2","","13","62","269","64","200","5","0"
"Mascotte","5,211","16","0","1","","1","14","148","49","95","4","0"
"Medley","862","6","0","0","","1","5","225","20","177","28","0"
"Melbourne","77,277","657","6","61","","136","454","3,377","741","2,526","110","18"
"Melbourne Beach","3,116","4","0","0","","0","4","39","23","15","1","0"
"Melbourne Village","666","0","0","0","","0","0","18","1","17","0","0"
"Mexico Beach","1,098","8","0","1","","1","6","41","6","33","2","0"
"Miami","418,394","4,945","71","96","","2,216","2,562","20,928","3,993","15,021","1,914","89"
"Miami Beach","91,433","919","4","53","","377","485","9,751","950","8,425","376","6"
"Miami Gardens","111,870","921","23","15","","322","561","4,660","1,128","3,054","478","17"
"Miami Lakes","30,713","30","0","4","","10","16","641","86","504","51","0"
"Miami Shores","10,694","42","0","2","","30","10","491","126","345","20","0"
"Miami Springs","14,361","31","0","6","","7","18","518","79","401","38","0"
"Milton","9,234","25","0","6","","6","13","317","128","182","7","1"
"Minneola","9,823","24","0","1","","3","20","205","75","123","7","1"
"Miramar","130,926","476","4","37","","162","273","3,164","1,070","1,862","232","14"
"Monticello","2,431","19","0","1","","1","17","23","14","9","0","1"
"Mount Dora","12,795","55","1","6","","8","40","411","89","309","13","1"
"Naples","20,292","39","0","9","","7","23","551","101","438","12","0"
"Neptune Beach","7,137","14","0","2","","1","11","216","39","167","10","0"
"New Port Richey","14,944","115","1","5","","32","77","714","205","478","31","6"
"New Smyrna Beach","23,007","104","0","5","","20","79","1,011","240","735","36","1"
"Niceville","13,880","19","0","0","","2","17","174","38","128","8","0"
"North Bay Village","7,431","8","0","1","","2","5","132","20","98","14","0"
"North Lauderdale","42,839","209","1","13","","67","128","1,169","436","677","56","2"
"North Miami","61,120","540","7","30","","234","269","2,738","590","1,862","286","11"
"North Miami Beach","43,417","322","4","24","","152","142","1,677","544","1,017","116","13"
"North Palm Beach","12,352","14","0","0","","6","8","191","45","138","8","1"
"North Port","58,699","108","0","26","","15","67","964","264","687","13","1"
"North Redington Beach","1,429","1","0","0","","1","0","18","1","16","1","0"
"Oakland","2,697","19","0","1","","0","18","94","33","58","3","0"
"Oakland Park","43,287","296","2","17","","112","165","2,130","609","1,408","113","4"
"Ocala","57,144","332","6","25","","92","209","2,889","530","2,306","53","9"
"Ocean Ridge","1,840","8","0","0","","3","5","43","13","28","2","0"
"Ocoee","39,201","162","2","18","","43","99","1,220","280","882","58","3"
"Okeechobee","5,571","21","0","0","","1","20","411","31","362","18","0"
"Oldsmar","13,732","30","0","4","","5","21","426","48","368","10","0"
"Opa Locka","15,848","495","11","17","","125","342","1,305","348","764","193","4"
"Orange City","10,804","15","1","0","","2","12","443","49","382","12","0"
"Orange Park","8,478","46","1","6","","8","31","256","51","197","8","0"
"Orlando","253,238","2,316","17","126","","573","1,600","16,489","3,485","11,984","1,020","29"
"Ormond Beach","38,442","132","0","10","","17","105","1,386","259","1,055","72","2"
"Oviedo","35,889","57","0","8","","6","43","479","120","345","14","0"
"Pahokee","6,025","29","1","0","","3","25","78","17","57","4","1"
"Palatka","10,446","87","0","6","","26","55","684","178","483","23","0"
"Palm Bay","104,391","451","3","21","","43","384","1,958","517","1,326","115","14"
"Palm Beach","8,589","6","0","0","","1","5","157","32","119","6","0"
"Palm Beach Gardens","50,333","70","0","6","","27","37","1,516","216","1,246","54","2"
"Palm Beach Shores","1,177","1","0","0","","0","1","53","12","36","5","0"
"Palmetto","12,911","125","1","15","","22","87","537","125","398","14","1"
"Palmetto Bay","24,418","38","2","2","","15","19","744","140","571","33","0"
"Palm Springs","20,489","143","0","5","","36","102","1,174","287","821","66","2"
"Panama City","36,358","322","3","10","","65","244","2,299","377","1,803","119","6"
"Panama City Beach","11,890","99","0","19","","32","48","1,238","222","1,015","1","3"
"Parker","4,416","20","0","1","","2","17","149","47","94","8","0"
"Parkland","26,264","22","0","3","","3","16","242","58","178","6","0"
"Pembroke Park","6,282","51","0","5","","20","26","427","151","244","32","2"
"Pembroke Pines","162,064","275","0","11","","87","177","4,023","775","3,042","206","4"
"Pensacola","52,454","389","3","27","","69","290","2,613","466","2,035","112","7"
"Perry","7,000","128","1","6","","3","118","184","47","133","4","5"
"Pinellas Park","49,884","252","1","21","","53","177","2,684","418","2,176","90","5"
"Plantation","88,929","311","2","17","","124","168","3,116","711","2,256","149","0"
"Plant City","36,278","185","2","7","","36","140","1,574","344","1,117","113","3"
"Pompano Beach","103,971","819","7","64","","273","475","5,129","1,220","3,580","329","13"
"Ponce Inlet","3,049","1","0","0","","0","1","43","6","35","2","0"
"Port Orange","56,850","51","1","0","","7","43","1,560","240","1,232","88","0"
"Port Richey","2,670","26","0","1","","5","20","388","26","355","7","1"
"Port St. Joe","3,394","23","0","1","","0","22","52","34","17","1","0"
"Port St. Lucie","169,877","303","1","21","","40","241","2,461","722","1,666","73","4"
"Punta Gorda","16,942","21","0","2","","2","17","296","36","256","4","0"
"Quincy","7,758","46","1","2","","7","36","317","78","235","4","2"
"Redington Beaches","1,435","3","0","0","","0","3","17","5","12","0","0"
"Riviera Beach","33,326","340","6","9","","59","266","974","326","560","88","4"
"Rockledge","25,558","63","0","15","","8","40","490","116","360","14","3"
"Royal Palm Beach","35,478","116","0","12","","39","65","987","119","832","36","2"
"Safety Harbor","17,001","29","0","5","","1","23","233","56","172","5","0"
"Sanford","54,972","447","5","36","","132","274","3,432","994","2,202","236","0"
"Sanibel","6,827","5","0","0","","1","4","205","53","148","4","0"
"Sarasota","53,046","413","4","31","","151","227","2,742","564","2,023","155","7"
"Satellite Beach","10,290","34","0","0","","2","32","158","38","116","4","0"
"Sea Ranch Lakes","702","1","0","0","","0","1","14","4","9","1","0"
"Sebastian","22,502","55","1","7","","5","42","460","77","373","10","0"
"Sebring","10,318","57","2","2","","9","44","513","123","378","12","5"
"Seminole","17,283","43","0","2","","8","33","497","48","438","11","1"
"Sewall's Point","2,055","0","0","0","","0","0","20","7","13","0","0"
"Shalimar","773","0","0","0","","0","0","9","3","4","2","0"
"South Bay","4,938","73","0","2","","16","55","157","78","76","3","3"
"South Daytona","12,231","39","2","0","","7","30","528","112","373","43","1"
"South Miami","12,142","93","1","2","","40","50","902","149","734","19","0"
"South Palm Beach","1,203","0","0","0","","0","0","11","5","5","1","0"
"South Pasadena","4,990","4","0","1","","0","3","117","12","102","3","0"
"Southwest Ranches","7,682","9","0","3","","2","4","154","42","98","14","0"
"Springfield","9,089","43","1","4","","8","30","294","76","209","9","1"
"Starke","5,394","43","1","4","","5","33","192","11","174","7","1"
"St. Augustine","13,536","99","0","6","","19","74","826","91","703","32","1"
"St. Augustine Beach","6,490","7","0","0","","2","5","165","65","94","6","0"
"St. Cloud","40,213","139","2","9","","18","110","960","222","717","21","2"
"St. Pete Beach","9,407","45","0","4","","5","36","376","34","322","20","0"
"St. Petersburg","247,084","2,379","15","155","","634","1,575","13,181","2,742","9,315","1,124","51"
"Stuart","15,920","54","0","5","","11","38","653","66","568","19","0"
"Sunny Isles Beach","21,735","34","0","5","","8","21","511","48","440","23","0"
"Sunrise","90,274","265","2","22","","112","129","3,289","773","2,392","124","4"
"Surfside","5,980","7","1","0","","1","5","116","14","93","9","0"
"Sweetwater","20,753","68","0","3","","16","49","930","58","813","59","2"
"Tallahassee","188,714","1,398","11","160","","387","840","8,116","2,082","5,594","440","7"
"Tamarac","63,203","200","1","14","","71","114","1,247","444","724","79","2"
"Tampa","351,314","2,097","28","78","","580","1,411","8,823","1,950","6,320","553","81"
"Tarpon Springs","23,720","100","1","9","","24","66","693","115","549","29","1"
"Tavares","14,337","55","1","0","","3","51","280","102","150","28","1"
"Temple Terrace","25,379","71","0","6","","19","46","655","148","484","23","0"
"Tequesta","5,804","7","1","0","","2","4","83","39","42","2","0"
"Titusville","43,989","328","3","32","","72","221","1,604","545","903","156","6"
"Treasure Island","6,746","15","0","0","","1","14","249","39","201","9","0"
"Trenton","1,983","5","0","0","","0","5","31","13","18","0","0"
"Umatilla","3,554","14","0","0","","1","13","65","23","39","3","0"
"Valparaiso","5,138","5","0","0","","1","4","48","8","36","4","0"
"Venice","21,151","37","0","3","","4","30","446","95","338","13","1"
"Vero Beach","15,621","48","1","9","","6","32","499","103","388","8","3"
"Village of Pinecrest","19,092","16","0","0","","4","12","580","92","464","24","2"
"Virginia Gardens","2,471","5","0","0","","1","4","29","2","21","6","0"
"Waldo","1,025","17","0","0","","1","16","24","5","17","2","0"
"Wauchula","4,918","20","0","0","","3","17","157","53","97","7","0"
"Webster","840","11","0","0","","2","9","21","5","15","1","0"
"Wellington","59,298","126","0","17","","27","82","1,259","260","900","99","1"
"West Melbourne","19,418","48","1","1","","11","35","622","72","534","16","0"
"West Miami","6,254","8","0","0","","1","7","76","10","62","4","0"
"Weston","68,369","47","2","5","","4","36","489","78","395","16","4"
"West Palm Beach","102,510","701","15","29","","281","376","4,863","1,024","3,453","386","21"
"West Park","14,752","109","2","9","","36","62","705","276","351","78","5"
"White Springs","777","6","0","0","","2","4","22","11","8","3","0"
"Wildwood","6,793","36","1","1","","9","25","181","55","118","8","1"
"Williston","2,728","15","0","0","","4","11","82","18","61","3","1"
"Wilton Manors","12,110","79","0","3","","39","37","608","157","420","31","0"
"Windermere","2,619","0","0","0","","0","0","38","1","37","0","0"
"Winter Garden","37,819","178","2","13","","25","138","1,412","226","1,135","51","0"
"Winter Haven","35,325","215","2","24","","46","143","1,577","353","1,180","44","4"
"Winter Park","29,259","100","1","9","","17","73","1,066","242","782","42","5"
"Winter Springs","33,624","51","0","5","","7","39","369","86","268","15","4"
"Zephyrhills","14,023","47","0","3","","9","35","1,002","158","815","29","0"
