"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Cranberry Township","29,062","17","0","3","","4","10","430","18","409","3","1"
"Crescent Township","2,643","7","0","0","","0","7","39","14","24","1","0"
"Cresson","1,668","3","0","0","","1","2","18","2","16","0","0"
"Cresson Township","4,278","2","0","1","","1","0","13","4","9","0","0"
"Croyle Township","2,304","0","0","0","","0","0","16","1","14","1","0"
"Cumberland Township, Adams County","6,169","3","0","0","","0","3","52","15","33","4","0"
"Cumberland Township, Greene County","6,493","18","0","0","","1","17","173","17","148","8","2"
"Cumru Township","15,222","17","0","1","","11","5","240","45","182","13","2"
"Curwensville","2,499","17","0","0","","1","16","49","7","41","1","0"
"Dallas4","2,808","0","0","0","","0","0","13","2","8","3","0"
"Dallas Township","9,075","5","0","4","","0","1","88","27","57","4","0"
"Dalton","1,233","1","0","0","","0","1","20","6","14","0","0"
"Danville","4,648","28","0","0","","0","28","99","7","91","1","1"
"Darby","10,680","466","1","87","","80","298","525","174","304","47","5"
"Darby Township","9,274","53","0","0","","11","42","278","36","240","2","1"
"Darlington Township","1,966","1","0","0","","0","1","31","14","16","1","0"
"Decatur Township","4,519","8","1","0","","0","7","45","9","33","3","0"
"Delano Township","438","0","0","0","","0","0","0","0","0","0","0"
"Delmont","2,652","0","0","0","","0","0","22","3","18","1","0"
"Derry Township, Dauphin County","24,838","35","1","1","","10","23","465","72","386","7","4"
"Dickson City","6,061","25","0","0","","4","21","248","14","230","4","1"
"Donora","4,735","12","0","0","","1","11","64","13","50","1","1"
"Dormont","8,573","22","0","1","","3","18","78","20","53","5","0"
"Douglass Township, Berks County","3,337","2","0","0","","0","2","32","9","22","1","0"
"Douglass Township, Montgomery County","10,345","25","0","3","","2","20","131","14","109","8","0"
"Doylestown","8,361","14","1","0","","1","12","179","26","148","5","1"
"Doylestown Township","17,575","10","0","4","","0","6","176","20","155","1","1"
"Dublin Borough","2,155","3","0","0","","0","3","20","2","18","0","0"
"Du Bois","7,685","24","0","3","","4","17","220","30","185","5","0"
"Dunbar","1,029","3","0","1","","0","2","7","0","7","0","0"
"Dunmore","14,074","10","0","0","","2","8","145","20","122","3","1"
"Dunnstable Township","1,017","0","0","0","","0","0","7","6","1","0","0"
"Dupont","2,718","9","0","1","","0","8","51","4","44","3","0"
"Duquesne","5,555","55","2","6","","31","16","260","95","146","19","4"
"Duryea","4,936","4","0","1","","0","3","145","43","92","10","0"
"Earl Township","7,130","2","0","1","","0","1","48","9","36","3","0"
"East Berlin","1,521","0","0","0","","0","0","0","0","0","0","0"
"East Bethlehem Township","2,331","5","0","0","","1","4","40","5","34","1","0"
"East Brandywine Township","7,461","10","0","1","","1","8","84","4","76","4","0"
"East Cocalico Township","10,399","3","0","0","","0","3","140","28","101","11","1"
"East Conemaugh","1,503","0","0","0","","0","0","18","3","15","0","0"
"East Coventry Township","6,765","1","0","0","","0","1","51","7","44","0","0"
"East Deer Township","1,494","2","0","0","","0","2","31","4","26","1","0"
"East Earl Township4","6,659","1","0","1","","0","0","86","12","70","4","0"
"Eastern Adams Regional","7,315","1","0","0","","1","0","45","1","43","1","0"
"Eastern Pike Regional","4,715","7","0","3","","1","3","220","14","203","3","0"
"East Fallowfield Township","7,549","6","1","0","","1","4","93","35","53","5","1"
"East Hempfield Township","23,935","26","0","11","","4","11","450","68","371","11","0"
"East Lampeter Township","16,780","19","1","0","","12","6","805","54","740","11","2"
"East Lansdowne","2,661","29","0","1","","7","21","96","20","73","3","0"
"East Marlborough Township","7,196","0","0","0","","0","0","12","2","10","0","0"
"East Norriton Township","14,107","22","0","3","","6","13","361","20","336","5","1"
"East Norwegian Township4","852","0","0","0","","0","0","1","0","0","1","0"
"Easton","27,001","96","2","14","","35","45","724","142","542","40","7"
"East Penn Township","2,859","0","0","0","","0","0","27","6","21","0","0"
"East Petersburg","4,515","1","0","0","","1","0","65","5","59","1","0"
"East Pikeland Township","7,300","3","0","0","","2","1","58","8","49","1","0"
"East Pittsburgh","1,818","57","1","2","","4","50","70","19","47","4","0"
"East Rochester","560","4","0","0","","2","2","45","3","41","1","0"
"East Taylor Township","2,661","2","0","1","","0","1","27","8","19","0","0"
"Easttown Township","10,564","10","0","1","","0","9","92","20","69","3","0"
"East Union Township","1,615","0","0","0","","0","0","0","0","0","0","0"
"East Vincent Township","6,858","4","0","0","","2","2","42","9","32","1","0"
"East Washington","2,218","15","0","0","","0","15","51","12","36","3","0"
"East Whiteland Township","10,654","2","0","0","","0","2","126","9","116","1","0"
"Ebensburg","3,279","7","0","1","","2","4","44","5","36","3","1"
"Economy4","9,107","0","0","0","","0","0","49","11","35","3","0"
"Eddystone","2,410","20","0","0","","5","15","254","14","236","4","0"
"Edgewood","3,107","12","0","0","","4","8","185","5","177","3","0"
"Edgeworth","1,682","2","0","0","","0","2","0","0","0","0","0"
"Edinboro","6,450","6","0","1","","1","4","88","17","70","1","0"
"Edwardsville","4,798","44","0","1","","4","39","253","23","227","3","1"
"Elizabethtown","11,562","8","0","2","","2","4","155","22","131","2","0"
"Elizabeth Township","13,298","11","0","1","","2","8","171","36","134","1","0"
"Elkland","1,835","0","0","0","","0","0","12","0","12","0","0"
"Ellwood City","7,739","25","1","1","","6","17","162","35","126","1","1"
"Emlenton Borough","612","0","0","0","","0","0","1","0","1","0","0"
"Emmaus","11,338","7","1","1","","3","2","209","37","167","5","0"
"Emporium","1,995","1","0","0","","0","1","23","3","20","0","1"
"Emsworth","2,447","1","0","0","","0","1","28","0","28","0","0"
"Ephrata","13,541","28","0","3","","5","20","247","40","199","8","0"
"Ephrata Township","10,140","11","0","1","","2","8","206","17","186","3","2"
"Erie","100,814","457","3","60","","175","219","3,208","1,017","2,093","98","24"
"Etna","3,440","9","0","0","","0","9","81","15","62","4","2"
"Everett","1,786","3","0","0","","0","3","24","2","22","0","0"
"Exeter Township, Berks County","25,749","14","0","4","","4","6","455","58","388","9","0"
"Fairfield4","506","0","0","0","","0","0","9","0","8","1","0"
"Fairview Township, Luzerne County","4,525","0","0","0","","0","0","37","10","27","0","0"
"Fairview Township, York County","16,915","26","0","3","","4","19","275","51","217","7","2"
"Falls Township, Bucks County","34,234","46","0","5","","23","18","874","89","739","46","1"
"Fawn Township","2,380","3","0","0","","0","3","27","9","18","0","0"
"Fayette City","591","0","0","0","","0","0","3","0","3","0","0"
"Ferguson Township","17,807","14","0","2","","2","10","122","28","92","2","0"
"Ferndale","1,592","5","0","0","","1","4","1","1","0","0","0"
"Findlay Township","5,201","3","0","2","","0","1","44","7","36","1","1"
"Fleetwood","4,086","5","0","0","","0","5","93","23","68","2","0"
"Ford City","2,938","4","0","0","","0","4","32","2","28","2","0"
"Forest City","1,859","3","0","0","","0","3","25","4","21","0","1"
