"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Riverside","8,908","15","0","","2","1","12","155","33","118","4","1"
"Riverton","3,480","16","0","","2","0","14","68","18","47","3","2"
"Riverwoods","3,656","1","0","","0","0","1","23","4","19","0","0"
"Robbins","5,438","39","0","","1","10","28","135","45","65","25","3"
"Robinson","7,677","30","0","","10","1","19","140","29","105","6","0"
"Rochester","3,786","4","1","","1","0","2","17","5","12","0","0"
"Rockdale","1,973","2","0","","0","1","1","12","2","8","2","0"
"Rock Falls","9,100","21","0","","4","3","14","148","53","90","5","4"
"Rockford","150,209","2,065","19","145","","394","1,507","7,039","2,001","4,666","372","107"
"Rock Island","38,893","200","5","","2","32","161","1,006","227","741","38","7"
"Rockton","7,619","3","0","","0","0","3","121","7","114","0","0"
"Rolling Meadows","24,283","23","0","","6","6","11","266","21","243","2","0"
"Romeoville","39,778","30","1","","3","10","16","754","117","610","27","2"
"Roodhouse","1,759","0","0","","0","0","0","15","3","12","0","0"
"Roscoe","10,700","11","0","","0","0","11","136","36","97","3","4"
"Roselle","23,047","10","0","","3","2","5","244","30","203","11","0"
