"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Sault Ste. Marie","14,203","36","0","15","","1","20","397","37","351","9","0"
"Sebewaing","1,715","2","0","0","","0","2","22","1","19","2","0"
"Shepherd","1,525","4","0","0","","0","4","21","2","19","0","1"
"Somerset Township","4,582","1","0","0","","1","0","28","3","23","2","0"
"Southfield","72,755","262","2","39","","121","100","2,120","443","1,393","284","6"
"Southgate","29,459","85","0","12","","25","48","1,052","119","833","100","4"
"South Haven","4,355","3","0","1","","1","1","14","5","9","0","0"
"South Lyon","11,552","17","0","7","","1","9","97","14","80","3","0"
"Sparta","4,224","14","0","7","","1","6","83","5","77","1","1"
"Spring Arbor Township","8,276","1","0","0","","0","1","57","7","47","3","0"
"Springfield","5,210","13","0","4","","3","6","136","36","91","9","1"
"Spring Lake-Ferrysburg","5,311","4","0","2","","0","2","75","18","56","1","0"
"Stanton","1,409","2","0","1","","0","1","13","5","8","0","2"
"St. Charles","2,021","11","0","1","","1","9","39","11","27","1","1"
"St. Clair","5,375","6","0","1","","1","4","87","10","76","1","0"
"Sterling Heights","130,634","244","0","30","","25","189","2,486","330","1,957","199","10"
"St. Ignace","2,454","5","0","3","","0","2","84","10","73","1","0"
"St. Johns","7,906","8","0","5","","1","2","112","30","77","5","2"
"St. Joseph Township","9,953","19","0","6","","1","12","143","32","108","3","1"
"St. Louis","7,416","8","0","6","","0","2","62","17","43","2","4"
"Stockbridge","1,222","5","0","2","","1","2","35","6","28","1","0"
"Sumpter Township","9,310","14","0","2","","1","11","108","39","60","9","1"
"Swartz Creek","5,646","10","0","1","","2","7","109","26","79","4","0"
"Sylvan Lake","1,749","10","0","0","","0","10","48","10","36","2","0"
"Tawas","4,526","10","0","4","","2","4","91","13","76","2","0"
"Taylor","61,836","347","3","49","","76","219","2,083","470","1,404","209","25"
"Thetford Township","6,872","3","0","3","","0","0","19","8","9","2","0"
"Thomas Township","11,846","9","0","0","","0","9","166","28","133","5","0"
"Three Rivers","7,712","54","0","14","","6","34","326","64","250","12","3"
"Tittabawassee Township","9,849","15","0","6","","0","9","92","21","69","2","1"
"Trenton","18,483","25","0","4","","5","16","249","39","187","23","2"
"Troy","82,608","62","0","17","","7","38","1,550","222","1,250","78","2"
"Tuscarora Township","2,996","5","0","0","","0","5","85","2","82","1","1"
"Unadilla Township","3,402","6","1","3","","0","2","29","2","25","2","0"
"Union City","1,591","2","0","2","","0","0","52","16","36","0","0"
"Utica","4,765","25","0","5","","2","18","181","19","149","13","0"
"Van Buren Township","28,282","63","1","10","","12","40","664","109","485","70","3"
"Vassar","2,635","6","0","0","","0","6","27","3","23","1","0"
"Vicksburg","2,993","7","0","3","","1","3","60","9","51","0","1"
"Walker","24,158","40","0","10","","6","24","678","76","583","19","3"
"Walled Lake","7,101","26","0","5","","1","20","73","14","53","6","1"
"Warren","134,167","679","3","127","","166","383","3,508","887","2,037","584","41"
"Waterford Township","72,949","135","0","36","","21","78","1,157","275","818","64","1"
"Wayne","17,232","121","2","15","","26","78","479","140","276","63","7"
"West Bloomfield Township","65,840","43","0","9","","7","27","705","144","544","17","5"
"West Branch","2,110","3","0","0","","0","3","46","3","42","1","0"
"Westland","82,554","363","1","66","","93","203","2,399","564","1,553","282","14"
"White Cloud","1,387","8","0","3","","0","5","59","13","46","0","0"
"Whitehall","2,683","6","0","2","","0","4","64","3","60","1","1"
"White Lake Township","30,585","22","1","3","","2","16","434","80","347","7","3"
"White Pigeon","1,508","6","0","4","","0","2","41","2","38","1","0"
"Williamston","3,836","2","0","1","","1","0","21","8","13","0","0"
"Wixom","13,744","20","1","3","","5","11","265","31","210","24","3"
"Wolverine Lake","4,370","3","0","2","","1","0","19","6","13","0","0"
"Woodhaven","12,652","17","0","3","","4","10","183","17","146","20","0"
"Wyandotte","25,378","56","0","6","","12","38","570","115","402","53","7"
"Wyoming","73,786","309","0","59","","68","182","1,647","392","1,140","115","8"
"Yale","1,909","5","0","1","","1","3","49","19","30","0","0"
"Ypsilanti","19,677","163","3","22","","34","104","671","222","408","41","1"
"Zeeland","5,575","4","0","1","","1","2","122","57","63","2","2"
"Zilwaukee","1,629","1","0","0","","0","1","9","1","7","1","0"
