"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Lawrenceburg","10,522","93","0","7","7","79","547","132","396","19","2"
"Lebanon","26,426","183","0","9","35","139","1,091","223","808","60","0"
"Lenoir City","8,720","49","0","1","10","38","527","131","374","22","2"
"Lewisburg","11,200","70","2","14","7","47","313","80","223","10","5"
"Lexington","7,721","77","0","0","5","72","498","97","391","10","0"
"Livingston","4,095","26","0","0","0","26","107","21","78","8","0"
"Lookout Mountain","1,849","0","0","0","0","0","14","2","10","2","0"
"Loretto","1,729","1","0","0","0","1","31","9","22","0","0"
"Loudon","5,430","7","0","0","0","7","63","4","53","6","0"
"Madisonville","4,618","20","0","0","3","17","303","74","216","13","3"
"Manchester","10,193","60","1","2","7","50","642","107","500","35","1"
"Martin","11,576","45","1","3","1","40","295","62","230","3","2"
"Maryville","27,713","74","0","8","22","44","852","148","665","39","2"
"Mason","1,624","20","0","0","3","17","29","10","19","0","0"
"Maury City","680","3","0","0","0","3","5","1","3","1","0"
"Maynardville","2,435","5","0","0","0","5","113","26","84","3","0"
"McEwen","1,766","2","0","0","1","1","14","4","8","2","0"
"McKenzie","5,358","32","1","1","4","26","172","43","126","3","3"
"McMinnville","13,728","76","0","6","5","65","627","133","462","32","3"
"Medina","3,510","5","0","0","0","5","50","11","38","1","1"
"Memphis","652,725","10,336","117","398","3,083","6,738","42,355","13,254","25,667","3,434","319"
"Milan","7,922","66","1","3","8","54","313","81","228","4","3"
"Millersville","6,498","13","0","1","0","12","138","44","84","10","0"
"Millington","10,268","89","0","1","18","70","554","82","438","34","1"
"Minor Hill","542","0","0","0","0","0","0","0","0","0","0"
"Monteagle","1,203","3","0","0","1","2","21","7","11","3","1"
"Monterey","2,876","10","0","1","1","8","48","20","23","5","0"
"Morristown","29,400","195","1","13","35","146","1,964","200","1,667","97","4"
"Moscow","561","2","0","0","1","1","25","3","22","0","0"
"Mountain City","2,554","5","0","0","0","5","37","5","29","3","0"
"Mount Carmel","5,478","6","0","1","1","4","80","19","58","3","0"
"Mount Juliet","23,885","55","0","1","10","44","459","77","367","15","0"
"Mount Pleasant","4,602","29","0","1","0","28","126","27","94","5","1"
"Munford","5,980","28","2","1","1","24","129","26","97","6","1"
"Murfreesboro","109,736","654","3","30","131","490","4,851","1,383","3,283","185","2"
"Nashville","612,789","7,239","50","373","1,889","4,927","29,256","7,541","19,987","1,728","103"
"Newbern","3,343","22","1","0","3","18","120","33","86","1","0"
"New Hope","1,092","0","0","0","0","0","0","0","0","0","0"
"New Market","1,346","1","0","0","1","0","7","2","5","0","0"
"Newport","7,008","78","0","6","15","57","698","87","585","26","2"
"New Tazewell","3,064","6","0","0","2","4","54","20","31","3","0"
"Niota","725","3","0","0","0","3","12","4","8","0","0"
"Nolensville","5,914","2","0","0","0","2","42","8","31","3","0"
"Norris","1,504","2","0","1","0","1","43","8","34","1","0"
"Oakland","6,683","7","0","1","0","6","64","4","60","0","0"
"Oak Ridge","29,595","137","2","15","24","96","1,154","258","868","28","3"
"Obion","1,129","8","0","0","0","8","29","4","24","1","1"
"Oliver Springs","3,260","10","1","0","4","5","133","25","95","13","0"
"Oneida","3,786","25","1","0","1","23","218","43","164","11","3"
"Paris","10,248","44","0","5","6","33","493","147","333","13","0"
"Parsons","2,394","6","0","0","0","6","41","9","29","3","0"
"Pigeon Forge","5,928","33","0","4","7","22","670","219","396","55","2"
"Pikeville","1,623","6","0","0","0","6","33","9","24","0","0"
"Piperton","1,458","5","0","0","1","4","17","2","15","0","0"
"Pittman Center","507","0","0","0","0","0","20","12","7","1","0"
"Plainview","2,144","4","1","0","0","3","49","11","37","1","0"
"Pleasant View","4,186","1","0","1","0","0","53","15","33","5","0"
"Portland","11,584","37","0","4","3","30","384","99","264","21","3"
"Powells Crossroads","1,334","1","0","0","0","1","0","0","0","0","0"
"Pulaski","7,941","42","1","3","10","28","336","79","251","6","0"
"Puryear","677","4","0","0","0","4","13","2","11","0","0"
"Red Bank","11,756","70","2","5","9","54","571","160","380","31","3"
"Red Boiling Springs","1,122","3","0","0","0","3","29","12","17","0","0"
"Ridgely","1,811","5","0","0","1","4","41","9","30","2","0"
"Ridgetop","1,891","3","0","1","0","2","23","4","17","2","0"
"Ripley","8,521","103","1","3","17","82","492","257","217","18","1"
"Rockwood","5,612","22","0","0","4","18","359","42","298","19","5"
"Rogersville","4,460","28","0","2","5","21","273","68","201","4","0"
"Rossville","670","5","0","0","0","5","8","0","8","0","0"
"Rutledge","1,132","1","0","0","0","1","64","10","52","2","0"
"Saltillo","306","1","1","0","0","0","2","0","2","0","0"
"Samburg","219","0","0","0","0","0","0","0","0","0","0"
"Savannah","7,045","54","0","3","7","44","550","102","420","28","0"
"Scotts Hill","993","3","0","0","0","3","4","1","3","0","0"
"Selmer","4,436","33","0","2","3","28","213","60","149","4","1"
"Sevierville","14,941","94","0","8","27","59","908","133","728","47","4"
"Sewanee","2,332","3","0","2","0","1","73","35","38","0","1"
"Sharon","953","0","0","0","0","0","16","2","13","1","0"
"Shelbyville","20,518","98","0","14","5","79","663","113","528","22","3"
"Signal Mountain","7,622","3","0","0","0","3","51","17","34","0","0"
"Smithville","4,571","35","0","8","3","24","253","65","174","14","2"
"Sneedville","1,400","16","0","0","0","16","101","14","84","3","0"
"Soddy-Daisy","12,829","49","0","5","2","42","411","107","270","34","0"
"South Carthage","1,334","7","0","0","0","7","39","7","31","1","0"
"South Fulton","2,375","11","0","0","2","9","59","28","29","2","0"
"South Pittsburg","3,019","4","0","0","0","4","37","8","28","1","0"
"Sparta","4,969","12","0","0","9","3","369","69","289","11","2"
"Spencer","1,615","2","1","0","1","0","12","4","7","1","0"
"Spring City","1,999","2","0","0","1","1","42","8","32","2","0"
"Springfield","16,588","161","4","14","36","107","722","111","561","50","6"
"Spring Hill","29,298","35","0","6","0","29","357","63","289","5","1"
"St. Joseph","789","8","0","0","0","8","12","7","3","2","0"
"Surgoinsville","1,817","2","0","0","0","2","24","6","16","2","0"
"Sweetwater","5,816","35","0","4","1","30","238","65","157","16","0"
"Tazewell","2,238","18","0","1","5","12","117","25","86","6","1"
"Tellico Plains","888","3","0","0","0","3","35","14","19","2","0"
"Tiptonville","4,504","23","0","0","0","23","71","32","38","1","0"
"Toone","367","1","0","0","0","1","3","2","1","0","0"
"Townsend","452","1","0","0","0","1","15","4","11","0","0"
"Trenton","4,302","53","0","2","3","48","246","35","209","2","0"
"Trezevant","867","1","0","0","0","1","14","0","12","2","1"
"Trimble","643","0","0","0","0","0","5","4","1","0","0"
"Troy","1,383","2","0","0","1","1","45","9","36","0","0"
"Tullahoma","18,823","117","1","4","21","91","806","181","604","21","4"
"Tusculum","2,687","2","0","0","1","1","23","3","18","2","0"
"Union City","10,993","55","0","4","11","40","623","123","483","17","11"
"Vonore","1,487","9","0","0","1","8","91","18","68","5","0"
"Wartburg","926","1","0","0","0","1","15","3","10","2","0"
"Wartrace","657","0","0","0","0","0","9","3","5","1","0"
"Watauga","462","0","0","0","0","0","4","2","2","0","0"
"Watertown","1,490","4","0","0","1","3","28","10","17","1","0"
"Waverly","4,142","5","0","1","0","4","103","34","66","3","1"
"Waynesboro","2,471","3","0","0","0","3","29","3","25","1","0"
"Westmoreland","2,226","5","0","0","0","5","47","9","36","2","0"
"White Bluff","3,235","4","0","1","1","2","72","9","57","6","0"
"White House","10,348","35","1","5","1","28","217","34","168","15","2"
"White Pine","2,216","9","0","0","5","4","113","15","92","6","0"
"Whiteville","4,680","9","0","1","0","8","60","13","43","4","0"
"Whitwell","1,714","8","0","1","0","7","50","5","42","3","0"
"Winchester","8,607","76","0","3","7","66","334","83","238","13","0"
"Winfield","976","2","0","0","0","2","7","3","4","0","0"
"Woodbury","2,704","10","0","1","1","8","61","10","46","5","0"
