"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Belfield","813","1","1","0","0","0","22","3","17","2","0"
"Beulah","3,174","2","0","1","0","1","66","14","51","1","0"
"Bismarck","62,305","166","1","27","15","123","1,865","258","1,494","113","4"
"Carrington","2,100","1","0","0","1","0","9","6","2","1","0"
"Devils Lake","7,261","33","0","8","2","23","356","71","264","21","7"
"Dickinson","18,087","51","0","0","1","50","441","53","363","25","0"
"Ellendale","1,418","1","0","1","0","0","21","1","20","0","2"
"Fargo","107,329","384","1","42","47","294","2,671","423","2,120","128","13"
"Grafton","4,356","12","0","2","0","10","97","16","74","7","1"
"Grand Forks","53,729","133","0","32","8","93","1,533","306","1,130","97","6"
"Harvey","1,813","2","0","0","0","2","24","7","15","2","0"
"Jamestown","15,687","30","0","11","0","19","302","42","243","17","2"
"Lincoln","2,447","7","1","0","0","6","24","1","19","4","0"
"Linton","1,115","2","0","0","1","1","1","1","0","0","0"
"Lisbon","2,190","1","0","0","0","1","42","19","21","2","0"
"Mandan","18,640","44","0","5","0","39","491","66","391","34","2"
"Medora","114","2","0","0","0","2","0","0","0","0","0"
"Minot","41,577","117","6","7","5","99","773","114","593","66","5"
"Napoleon","805","0","0","0","0","0","11","0","11","0","0"
"Rolla","1,302","0","0","0","0","0","24","9","13","2","0"
"Rugby","2,924","0","0","0","0","0","59","15","42","2","1"
"Sherwood","246","0","0","0","0","0","3","3","0","0","0"
"Thompson","1,003","0","0","0","0","0","6","2","3","1","0"
"Valley City","6,696","2","0","2","0","0","64","14","45","5","0"
"Wahpeton","7,897","9","0","3","0","6","154","20","130","4","5"
"Watford City","1,773","7","0","1","0","6","56","7","43","6","0"
"West Fargo","26,266","53","0","4","4","45","429","79","330","20","4"
"Williston","14,964","55","0","15","2","38","388","28","285","75","0"
"Wishek","1,019","1","0","0","0","1","0","0","0","0","0"
