"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alachua","9,182","30","0","1","6","23","292","59","218","15","0"
"Altamonte Springs","42,062","173","1","7","42","123","1,295","197","1,025","73","2"
"Altha","543","1","0","0","0","1","1","0","1","0","0"
"Apalachicola","2,261","6","0","1","0","5","25","7","17","1","0"
"Apopka","42,108","207","2","13","65","127","1,494","488","915","91","2"
"Arcadia","7,741","63","0","3","8","52","206","68","129","9","1"
"Astatula","1,835","5","0","1","0","4","21","9","12","0","0"
"Atlantic Beach","12,827","81","1","6","18","56","392","91","286","15","1"
"Atlantis","2,032","10","0","0","0","10","5","4","1","0","0"
"Auburndale","13,691","100","0","6","17","77","777","219","538","20","4"
"Aventura","36,249","68","0","2","30","36","2,110","95","1,972","43","0"
"Avon Park","8,956","55","0","4","14","37","451","153","291","7","2"
"Bal Harbour Village","2,547","5","0","0","0","5","64","4","60","0","0"
"Bartow","17,534","120","1","10","21","88","1,030","270","741","19","1"
"Bay Harbor Islands","5,705","5","0","0","2","3","75","34","36","5","0"
"Belleair","3,922","1","0","0","0","1","79","9","66","4","0"
"Belleair Beach","1,581","2","0","0","1","1","37","4","32","1","0"
"Belleair Bluffs","2,059","3","0","0","2","1","58","8","49","1","0"
"Belle Glade","17,705","330","9","10","67","244","809","295","470","44","8"
"Belle Isle","6,070","13","0","2","3","8","162","64","88","10","0"
"Belleview","4,553","10","0","0","0","10","243","85","150","8","0"
"Biscayne Park","3,097","6","0","0","1","5","42","36","6","0","0"
"Blountstown","2,548","2","0","1","1","0","31","4","26","1","0"
"Boca Raton","85,542","178","0","23","63","92","2,676","495","2,067","114","2"
"Bonifay","2,831","6","2","1","0","3","14","8","6","0","1"
"Bowling Green","2,970","14","2","1","1","10","48","15","32","1","0"
"Boynton Beach","69,147","389","4","7","123","255","3,343","776","2,426","141","3"
"Bradenton","50,221","362","1","14","79","268","2,165","584","1,486","95","3"
"Bradenton Beach","1,187","2","0","0","0","2","53","5","47","1","0"
"Brooksville","7,824","52","0","5","16","31","448","69","364","15","1"
"Bunnell","2,712","63","0","4","8","51","218","66","137","15","0"
"Bushnell","2,451","13","0","0","4","9","120","18","93","9","0"
"Cape Coral","156,408","235","3","14","58","160","3,990","1,023","2,855","112","13"
"Carrabelle","2,816","6","0","3","0","3","37","13","18","6","0"
"Casselberry","26,599","164","1","13","36","114","1,057","195","795","67","1"
"Cedar Key","712","0","0","0","0","0","21","2","19","0","0"
"Center Hill","1,001","0","0","0","0","0","15","6","7","2","0"
"Chattahoochee","3,702","24","0","0","4","20","93","33","54","6","1"
"Chiefland","2,276","5","0","0","0","5","247","91","151","5","0"
"Chipley","3,654","16","0","0","3","13","85","11","70","4","0"
"Clearwater","109,153","801","10","40","182","569","4,129","719","3,252","158","15"
"Clermont","29,134","62","0","2","17","43","927","212","658","57","0"
"Clewiston","7,253","28","0","3","4","21","236","68","164","4","2"
"Cocoa","17,374","371","1","23","60","287","1,246","435","747","64","9"
"Cocoa Beach","11,384","101","0","4","21","76","891","110","752","29","3"
"Coconut Creek","53,630","112","1","13","42","56","1,485","294","1,089","102","0"
"Cooper City","28,936","41","0","1","11","29","650","143","475","32","1"
"Coral Gables","47,418","92","1","5","30","56","2,297","388","1,822","87","1"
"Coral Springs","122,746","236","1","4","90","141","3,035","633","2,238","164","0"
"Crescent City","1,598","16","0","0","3","13","64","29","34","1","0"
"Crestview","21,264","106","0","13","18","75","826","198","605","23","4"
"Cross City","1,752","8","0","0","1","7","23","4","19","0","0"
"Crystal River","3,150","44","0","2","9","33","270","26","239","5","0"
"Cutler Bay","40,835","193","0","10","49","134","1,921","283","1,542","96","1"
"Dade City","6,525","54","0","3","8","43","369","113","245","11","3"
"Dania","30,043","177","1","12","63","101","1,837","478","1,225","134","0"
"Davenport","2,927","4","0","0","3","1","37","20","15","2","0"
"Davie","93,246","357","1","17","105","234","3,627","709","2,640","278","15"
"Daytona Beach","61,836","835","3","37","236","559","4,268","994","2,899","375","12"
"Daytona Beach Shores","4,305","15","0","2","4","9","168","69","89","10","0"
"Deerfield Beach","76,040","366","1","23","134","208","2,415","569","1,651","195","4"
"De Funiak Springs","5,248","41","0","5","2","34","268","52","208","8","0"
"Deland","27,399","139","1","6","39","93","1,436","311","1,088","37","4"
"Delray Beach","61,347","564","4","27","183","350","3,223","699","2,385","139","3"
"Doral","46,327","78","0","7","18","53","2,324","259","1,918","147","2"
"Dunedin","35,802","113","1","15","30","67","916","182","712","22","1"
"Dunnellon","1,757","8","0","1","0","7","31","9","22","0","0"
"Eatonville","2,188","31","3","1","6","21","124","52","62","10","0"
"Edgewater","21,033","45","4","0","11","30","516","134","359","23","2"
"Edgewood","2,537","8","0","1","1","6","106","9","95","2","0"
"El Portal","2,357","8","0","2","3","3","106","45","56","5","0"
"Eustis","18,811","67","1","0","22","44","639","156","449","34","0"
"Fellsmere","5,268","10","0","0","2","8","69","25","40","4","0"
"Fernandina Beach","11,644","44","0","4","4","36","352","85","257","10","0"
"Flagler Beach","4,545","21","0","2","3","16","96","31","61","4","0"
"Florida City","11,398","304","2","6","83","213","1,295","313","933","49","2"
"Fort Lauderdale","167,777","1,565","12","91","771","691","10,192","3,102","6,489","601","44"
"Fort Myers","63,147","770","20","32","170","548","3,018","667","2,153","198","7"
"Fort Pierce","42,157","482","11","24","194","253","2,589","798","1,676","115","3"
"Fort Walton Beach","19,773","92","3","7","22","60","853","121","689","43","1"
"Fruitland Park","4,134","14","0","2","2","10","128","47","77","4","0"
"Gainesville","126,049","912","6","82","184","640","5,356","1,063","4,003","290","3"
"Golden Beach","932","0","0","0","0","0","16","8","8","0","0"
"Graceville","2,309","4","0","0","1","3","42","13","28","1","0"
"Greenacres City","38,085","217","0","9","56","152","1,169","315","743","111","1"
"Green Cove Springs","7,002","62","0","8","4","50","234","46","175","13","0"
"Gretna","1,480","13","0","0","3","10","25","15","10","0","0"
"Groveland","8,848","18","0","0","6","12","140","45","89","6","0"
"Gulf Breeze","5,842","3","0","1","0","2","149","23","125","1","0"
"Gulfport","12,193","45","0","2","12","31","545","117","392","36","4"
"Gulf Stream","797","2","0","0","0","2","17","2","15","0","0"
"Haines City","20,815","123","1","7","56","59","739","226","475","38","0"
"Hallandale","37,619","318","1","14","93","210","1,924","549","1,256","119","2"
"Hampton","507","4","0","0","0","4","5","2","3","0","0"
"Havana","1,778","9","0","0","2","7","68","11","49","8","0"
"Hialeah","227,731","860","4","31","253","572","7,493","1,069","5,473","951","17"
"Hialeah Gardens","22,040","41","1","5","13","22","930","120","739","71","0"
"Highland Beach","3,587","0","0","0","0","0","19","8","9","2","0"
"High Springs","5,423","21","2","1","4","14","157","53","103","1","0"
"Hillsboro Beach","1,901","4","0","0","1","3","49","10","34","5","0"
"Holly Hill","11,818","104","1","5","35","63","803","214","522","67","0"
"Hollywood","142,686","660","4","47","269","340","7,789","2,054","5,163","572","9"
"Holmes Beach","3,888","3","0","0","2","1","80","17","63","0","0"
"Homestead","61,337","967","4","18","299","646","3,314","954","2,200","160","6"
"Howey-in-the-Hills","1,113","1","0","0","0","1","10","3","7","0","0"
"Hypoluxo","2,623","6","0","1","0","5","35","9","26","0","0"
"Indialantic","2,757","3","0","1","1","1","69","14","52","3","0"
"Indian Creek Village","87","0","0","0","0","0","1","1","0","0","0"
"Indian Harbour Beach","8,337","6","0","1","1","4","173","35","135","3","0"
"Indian River Shores","3,954","2","0","0","0","2","17","1","15","1","0"
"Indian Rocks Beach","4,169","11","2","1","1","7","133","30","94","9","0"
"Indian Shores","3,589","5","0","2","1","2","70","16","53","1","0"
"Inglis","1,343","7","0","0","0","7","59","24","34","1","2"
"Interlachen","1,422","7","0","0","1","6","73","17","56","0","0"
"Jacksonville","834,429","5,182","71","350","1,578","3,183","36,113","8,518","25,733","1,862","108"
"Jacksonville Beach","21,653","217","4","12","55","146","1,194","173","974","47","3"
"Jasper","4,608","9","0","0","4","5","61","32","29","0","0"
"Jennings","890","3","0","0","1","2","30","8","21","1","0"
"Juno Beach","3,219","5","0","0","3","2","81","23","54","4","0"
"Jupiter","55,908","146","2","4","51","89","1,113","201","872","40","6"
"Jupiter Inlet Colony","405","0","0","0","0","0","3","3","0","0","0"
"Jupiter Island","828","0","0","0","0","0","12","6","6","0","0"
"Kenneth City","5,048","24","0","1","3","20","232","58","163","11","0"
"Key Biscayne","12,512","4","0","0","0","4","247","10","226","11","0"
"Key Colony Beach","808","0","0","0","0","0","14","3","11","0","0"
"Key West","24,985","190","2","12","54","122","1,364","281","1,011","72","2"
"Kissimmee","60,495","593","3","24","118","448","3,364","870","2,332","162","9"
"Lady Lake","14,116","39","0","2","7","30","383","75","290","18","0"
"Lake Alfred","5,083","10","0","2","2","6","152","47","100","5","0"
"Lake City","12,210","200","0","6","28","166","944","262","658","24","6"
"Lake Clarke Shores","3,422","6","0","0","2","4","83","24","52","7","0"
"Lake Hamilton","1,248","6","0","0","3","3","58","17","36","5","0"
"Lake Helen","2,660","7","0","0","0","7","60","18","39","3","0"
"Lakeland","98,750","548","6","36","140","366","5,147","1,333","3,612","202","11"
"Lake Mary","14,010","34","0","2","8","24","322","54","260","8","0"
"Lake Park","8,266","80","2","7","30","41","717","108","568","41","3"
"Lake Placid","2,253","13","0","2","5","6","91","26","65","0","1"
"Lake Wales","14,419","42","1","0","23","18","836","193","623","20","1"
"Lake Worth","35,386","398","4","16","186","192","1,852","535","1,114","203","20"
"Lantana","10,565","66","0","7","17","42","564","121","432","11","1"
"Largo","78,706","373","1","32","101","239","3,048","617","2,327","104","5"
"Lauderdale-by-the-Sea","6,139","17","0","1","9","7","150","24","117","9","0"
"Lauderdale Lakes","33,037","342","2","12","163","165","1,743","581","1,081","81","4"
"Lauderhill","67,799","640","9","22","274","335","3,072","1,338","1,529","205","9"
"Leesburg","20,391","153","2","5","27","119","1,103","194","876","33","0"
"Lighthouse Point","10,485","20","0","4","8","8","321","62","242","17","0"
"Live Oak","6,943","72","0","2","15","55","328","155","162","11","0"
"Longboat Key","6,982","2","0","0","0","2","110","13","97","0","0"
"Longwood","13,843","79","0","2","9","68","519","189","315","15","2"
"Lynn Haven","18,745","66","0","2","6","58","499","91","399","9","0"
"Madeira Beach","4,321","37","0","1","4","32","269","43","221","5","0"
"Madison","2,882","41","1","2","6","32","218","69","144","5","1"
"Maitland","15,966","31","1","4","5","21","469","157","291","21","0"
"Manalapan","412","1","0","1","0","0","17","3","14","0","0"
"Mangonia Park","1,914","48","1","1","18","28","225","45","159","21","0"
"Marco Island","16,637","10","0","2","1","7","202","39","161","2","0"
"Margate","54,010","143","1","5","43","94","1,276","364","826","86","5"
"Marianna","6,185","52","1","6","4","41","281","76","198","7","1"
"Mascotte","5,171","18","0","4","1","13","103","32","66","5","1"
"Medley","849","5","0","0","0","5","284","30","218","36","0"
"Melbourne","77,105","750","3","25","158","564","4,010","873","3,021","116","12"
"Melbourne Beach","3,143","3","0","0","1","2","39","20","18","1","0"
