"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Abernathy","2,864","5","0","0","0","5","44","13","29","2","0"
"Abilene","119,526","428","5","33","120","270","4,384","1,119","3,093","172","31"
"Addison","13,331","78","0","10","18","50","898","117","676","105","0"
"Alamo","18,739","164","3","10","19","132","1,409","190","1,141","78","4"
"Alamo Heights","7,179","4","0","1","2","1","221","29","190","2","0"
"Alice","19,506","206","1","12","3","190","1,153","238","851","64","18"
"Allen","86,019","72","0","12","17","43","1,526","248","1,207","71","1"
"Alpine","6,029","5","0","0","0","5","91","25","62","4","0"
"Alton","12,601","14","0","0","6","8","374","78","257","39","11"
"Alvarado","3,865","9","0","2","1","6","113","23","88","2","1"
"Alvin","24,746","56","2","10","12","32","758","166","551","41","5"
"Amarillo","194,708","1,223","10","104","235","874","9,388","2,016","6,756","616","75"
"Andrews","11,321","82","0","12","0","70","232","34","179","19","2"
"Angleton","19,259","64","1","7","15","41","437","96","327","14","1"
"Anna","8,423","10","0","4","0","6","129","38","86","5","2"
"Anson","2,481","7","0","0","0","7","57","18","38","1","0"
"Anthony","5,116","25","0","0","3","22","177","4","169","4","2"
"Aransas Pass","8,377","56","2","19","5","30","491","114","361","16","2"
"Archer City","1,873","6","0","1","0","5","7","2","5","0","0"
"Arcola","1,677","4","0","0","3","1","34","12","17","5","0"
"Argyle","3,351","2","0","0","0","2","30","7","23","0","0"
"Arlington","373,128","1,874","22","136","540","1,176","17,208","4,388","11,757","1,063","37"
"Arp","990","0","0","0","0","0","0","0","0","0","0"
"Athens","12,977","67","1","11","20","35","505","131","362","12","1"
"Atlanta","5,794","30","0","4","4","22","245","63","174","8","0"
"Aubrey","2,650","4","0","2","0","2","66","13","50","3","0"
"Austin","807,022","3,471","28","211","1,106","2,126","42,250","7,042","33,069","2,139","127"
"Azle","11,177","23","0","2","1","20","386","94","280","12","10"
"Baird","1,527","0","0","0","0","0","5","1","4","0","0"
"Balch Springs","24,227","191","0","17","48","126","1,524","229","1,171","124","0"
"Balcones Heights","3,003","27","0","1","9","17","540","44","469","27","0"
"Ballinger","3,846","17","0","0","0","17","79","8","68","3","0"
"Bangs","1,637","2","0","0","0","2","12","4","8","0","0"
"Bastrop","7,370","22","0","1","7","14","399","29","360","10","3"
"Bay City","17,985","38","4","6","9","19","685","148","531","6","3"
"Bayou Vista","1,569","1","0","0","0","1","12","2","10","0","0"
"Baytown","73,313","212","1","13","79","119","3,555","700","2,628","227","29"
"Beaumont","120,785","1,069","13","65","356","635","6,656","2,035","4,336","285","32"
"Bedford","47,968","170","0","16","21","133","1,525","417","1,024","84","6"
"Bee Cave","4,008","5","0","1","1","3","123","8","113","2","0"
"Beeville","13,134","34","0","4","4","26","314","85","219","10","1"
"Bellaire","17,210","22","0","0","16","6","336","83","239","14","0"
"Bellmead","10,109","171","0","9","7","155","982","92","862","28","4"
"Bellville","4,183","6","0","2","0","4","76","11","63","2","0"
"Belton","18,599","56","0","0","9","47","678","149","524","5","2"
"Benbrook","21,681","17","1","2","3","11","533","118","397","18","2"
"Bertram","1,381","4","0","0","0","4","38","12","23","3","0"
"Beverly Hills","2,037","10","0","0","5","5","90","20","68","2","0"
"Big Sandy","1,371","1","0","0","0","1","12","6","5","1","0"
"Big Spring","27,856","190","0","19","9","162","1,035","231","768","36","1"
"Bishop","3,200","0","0","0","0","0","68","21","47","0","0"
"Blanco","1,776","10","0","0","0","10","26","3","22","1","0"
"Bloomburg","413","0","0","0","0","0","0","0","0","0","0"
"Blue Mound","2,444","0","0","0","0","0","51","14","36","1","0"
"Boerne","10,691","17","0","2","5","10","277","30","242","5","0"
"Bogata","1,177","3","0","0","0","3","31","7","22","2","0"
"Bonham","10,340","17","0","5","1","11","267","72","189","6","3"
"Borger","13,530","120","1","6","2","111","512","135","358","19","1"
"Bovina","1,907","11","0","0","0","11","13","5","8","0","0"
"Bowie","5,328","7","0","4","2","1","271","49","211","11","0"
"Brackettville","1,724","0","0","0","0","0","0","0","0","0","0"
"Brady","5,644","12","0","0","2","10","112","32","77","3","2"
"Brazoria","3,083","3","0","0","0","3","75","5","69","1","0"
"Breckenridge","5,902","3","0","0","0","3","55","19","36","0","0"
"Bremond","949","1","0","0","0","1","3","0","3","0","0"
"Brenham","16,047","43","1","5","6","31","449","92","338","19","2"
"Bridge City","8,005","29","0","4","2","23","170","32","127","11","0"
"Bridgeport","6,102","12","0","0","0","12","81","11","69","1","0"
"Brookshire","4,801","29","2","2","4","21","109","38","62","9","0"
"Brookside Village","1,555","5","0","1","0","4","23","15","8","0","0"
"Brownfield","9,860","28","0","4","4","20","211","72","135","4","2"
"Brownsville","178,706","500","1","37","109","353","8,187","1,009","7,015","163","20"
"Brownwood","19,694","89","0","17","6","66","771","118","637","16","4"
"Bruceville-Eddy","1,506","9","0","3","1","5","32","7","24","1","0"
"Bryan","77,804","425","2","22","78","323","2,906","681","2,130","95","31"
"Buda","7,449","5","0","0","3","2","181","18","155","8","0"
"Bullard","2,515","6","0","1","0","5","59","10","48","1","0"
"Bulverde","4,727","1","0","0","0","1","65","13","52","0","0"
"Burkburnett","11,038","23","0","8","2","13","281","68","203","10","2"
"Burleson","37,462","79","0","11","14","54","1,126","232","841","53","3"
"Burnet","6,113","23","0","3","0","20","138","41","88","9","1"
"Cactus","3,246","22","0","2","0","20","4","3","1","0","1"
"Caddo Mills","1,366","1","0","0","0","1","27","14","11","2","0"
"Caldwell","4,190","5","0","1","0","4","53","25","24","4","0"
"Calvert","1,217","5","0","0","0","5","42","20","22","0","1"
"Cameron","5,669","11","0","1","1","9","244","36","207","1","0"
"Canton","3,656","2","0","0","0","2","101","16","80","5","0"
"Canyon","13,583","15","0","3","1","11","110","24","83","3","0"
"Carrollton","121,603","206","3","4","93","106","3,322","896","2,152","274","7"
"Carthage","6,922","31","0","1","2","28","224","48","168","8","0"
"Castle Hills","4,203","6","0","0","6","0","304","41","255","8","0"
"Castroville","2,736","6","0","1","0","5","74","11","62","1","0"
"Cedar Hill","45,975","108","0","8","33","67","1,612","404","1,122","86","6"
"Cedar Park","49,967","70","0","7","6","57","692","85","580","27","1"
"Celina","6,155","2","0","0","0","2","84","26","55","3","0"
"Center","5,302","42","0","1","7","34","208","31","168","9","0"
"Childress","6,233","19","0","1","0","18","69","21","45","3","3"
"Chillicothe","722","5","0","0","0","5","14","4","9","1","0"
"Cibolo","15,672","21","0","7","2","12","204","32","162","10","0"
"Cisco","3,981","16","1","2","0","13","76","36","35","5","0"
"Clarksville","3,354","0","0","0","0","0","70","43","27","0","0"
"Cleburne","29,954","159","0","37","19","103","1,422","293","1,074","55","1"
"Cleveland","7,836","61","0","9","16","36","608","126","459","23","3"
"Clifton","3,514","3","0","0","0","3","18","3","15","0","0"
"Clint","945","2","0","0","0","2","15","2","12","1","0"
"Clute","11,447","53","0","2","3","48","280","50","216","14","1"
"Clyde","3,791","7","0","0","0","7","85","26","55","4","0"
"Cockrell Hill","4,281","20","0","3","6","11","153","35","101","17","1"
"Coleman","4,808","9","0","0","0","9","158","71","82","5","0"
"College Station","95,832","288","1","31","32","224","2,993","651","2,289","53","0"
"Colleyville","23,287","9","0","0","4","5","191","42","144","5","0"
"Collinsville","1,658","1","0","0","0","1","25","6","18","1","1"
"Colorado City","4,233","29","0","0","1","28","140","35","97","8","1"
"Columbus","3,732","21","1","3","5","12","135","36","93","6","1"
"Comanche","4,426","16","0","3","0","13","203","29","167","7","2"
"Combes","2,956","3","0","0","0","3","66","31","32","3","1"
"Commerce","8,248","20","0","5","5","10","343","107","219","17","3"
"Conroe","57,390","194","2","12","60","120","2,086","439","1,550","97","4"
"Converse","18,581","32","0","3","9","20","457","80","356","21","3"
"Coppell","39,472","33","1","5","3","24","644","134","483","27","7"
"Copperas Cove","32,706","122","1","9","8","104","910","286","603","21","14"
"Corinth","20,354","19","0","1","2","16","242","61","169","12","2"
"Corpus Christi","311,637","1,987","12","194","370","1,411","14,897","2,668","11,762","467","68"
"Corrigan","1,629","11","0","0","0","11","38","9","27","2","0"
"Corsicana","24,270","243","0","24","23","196","1,142","347","761","34","0"
"Cottonwood Shores","1,147","2","0","0","0","2","15","8","6","1","0"
"Crandall","2,918","1","0","0","0","1","27","8","18","1","0"
"Crane","3,424","3","0","0","0","3","19","3","16","0","1"
"Crockett","7,096","15","1","0","0","14","205","58","145","2","0"
"Crosbyton","1,778","3","0","0","0","3","34","13","21","0","0"
"Crowell","968","0","0","0","0","0","0","0","0","0","0"
"Crowley","13,108","20","1","2","1","16","253","76","166","11","0"
"Crystal City","7,288","8","0","0","0","8","69","21","46","2","1"
"Cuero","6,985","28","0","0","2","26","103","30","62","11","0"
"Cumby","793","1","0","0","0","1","31","7","22","2","0"
"Daingerfield","2,614","21","0","4","3","14","120","47","68","5","4"
"Dalhart","8,097","26","0","8","1","17","160","45","106","9","3"
"Dallas","1,223,021","8,330","133","428","4,066","3,703","61,859","18,727","35,148","7,984","596"
"Dalworthington Gardens","2,307","4","0","0","1","3","24","8","13","3","0"
"Danbury","1,751","5","0","0","0","5","16","2","14","0","0"
"Dayton","7,394","11","0","3","4","4","173","46","106","21","0"
"Decatur","6,169","5","0","2","0","3","175","13","155","7","0"
"Deer Park","32,684","39","0","14","6","19","836","122","682","32","0"
"De Kalb","1,735","12","0","0","0","12","63","28","30","5","0"
"De Leon","2,293","8","2","0","0","6","47","16","30","1","0"
"Del Rio","36,340","91","1","0","12","78","822","217","587","18","8"
"Denison","23,159","91","2","9","14","66","1,145","288","807","50","1"
"Denton","115,769","311","2","53","55","201","3,315","565","2,632","118","28"
"Denver City","4,573","4","0","2","0","2","49","18","29","2","0"
"Desoto","50,079","150","5","9","66","70","1,654","565","983","106","9"
"Devine","4,442","8","0","5","0","3","53","14","38","1","0"
"Diboll","4,876","14","0","4","0","10","112","35","70","7","1"
"Dickinson","19,073","48","2","3","12","31","539","106","383","50","0"
"Dilley","3,976","8","0","0","0","8","89","41","43","5","4"
"Dimmitt","4,485","4","0","0","1","3","109","29","77","3","0"
"Donna","16,130","116","0","4","12","100","1,104","264","782","58","5"
"Double Oak","2,927","0","0","0","0","0","8","2","5","1","0"
"Driscoll","755","0","0","0","0","0","22","7","15","0","0"
"Dublin","3,731","11","0","1","0","10","151","47","98","6","2"
"Dumas","15,000","43","1","13","3","26","336","43","277","16","2"
"Duncanville","39,335","126","1","9","64","52","1,592","450","993","149","2"
"Eagle Lake","3,716","3","0","1","0","2","38","9","29","0","0"
"Eagle Pass","26,800","56","2","0","12","42","873","211","651","11","0"
"Early","2,820","8","0","0","1","7","54","9","44","1","0"
"Eastland","4,043","8","0","0","0","8","156","39","108","9","4"
"East Mountain","814","0","0","0","0","0","8","2","5","1","0"
"Edcouch","3,228","13","0","0","3","10","82","35","39","8","2"
"Edgewood","1,471","3","0","0","0","3","76","10","65","1","0"
"Edinburg","78,722","282","1","28","54","199","4,652","758","3,666","228","19"
"Edna","5,615","8","0","1","0","7","110","29","80","1","0"
