"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Albany","2,047","1","0","0","0","1","10","4","6","0","0"
"Alexandria","8,536","4","0","1","1","2","212","31","177","4","1"
"Anchorage","2,364","1","0","0","0","1","56","11","45","0","0"
"Ashland","21,834","70","0","8","36","26","1,309","344","920","45","6"
"Auburn","1,349","0","0","0","0","0","8","4","3","1","1"
"Audubon Park","1,483","2","0","0","1","1","62","17","43","2","0"
"Augusta","1,198","0","0","0","0","0","15","4","11","0","0"
"Barbourville","3,187","5","0","0","3","2","43","11","28","4","0"
"Bardstown","11,781","27","0","10","8","9","363","101","256","6","0"
"Bardwell","728","0","0","0","0","0","1","1","0","0","0"
"Beattyville","1,316","0","0","0","0","0","12","1","9","2","0"
"Beaver Dam","3,433","3","0","1","1","1","40","5","30","5","0"
"Bellefonte","894","0","0","0","0","0","3","1","2","0","0"
"Bellevue","5,996","8","0","5","2","1","319","70","238","11","0"
"Benham","503","2","0","1","0","1","6","4","2","0","0"
"Benton","4,379","6","0","4","1","1","104","22","79","3","1"
"Berea","13,655","24","1","4","16","3","599","176","389","34","2"
"Bowling Green","58,468","167","3","31","60","73","2,716","462","2,127","127","1"
"Brandenburg","2,661","1","0","0","0","1","40","10","23","7","0"
"Brownsville","842","0","0","0","0","0","15","5","9","1","0"
"Burkesville","1,532","0","0","0","0","0","9","6","3","0","0"
"Burnside","615","1","0","0","1","0","47","9","35","3","0"
"Cadiz","2,576","3","0","0","3","0","138","43","92","3","0"
"Calhoun","768","0","0","0","0","0","0","0","0","0","0"
"Calvert City","2,584","4","0","0","0","4","38","14","22","2","0"
"Campbellsville","9,171","26","0","6","7","13","381","101","272","8","1"
"Carlisle","2,024","6","1","0","2","3","44","17","24","3","0"
"Carrollton","3,965","4","0","1","0","3","83","22","54","7","1"
"Catlettsburg","1,869","3","0","1","1","1","70","21","47","2","0"
"Cave City","2,255","6","0","0","1","5","33","10","21","2","0"
"Central City","6,019","2","0","0","0","2","76","2","72","2","0"
"Clarkson","881","0","0","0","0","0","2","0","2","0","0"
"Clay City","1,084","3","0","0","0","3","31","11","18","2","0"
"Cloverport","1,160","0","0","0","0","0","4","0","4","0","0"
"Coal Run Village","1,718","1","0","0","1","0","17","8","9","0","0"
"Cold Spring","5,953","3","0","1","2","0","172","13","151","8","1"
"Columbia","4,483","3","0","2","0","1","40","13","24","3","1"
"Corbin","7,354","16","0","2","4","10","322","80","227","15","5"
"Covington","40,921","306","1","36","147","122","2,398","723","1,472","203","16"
"Cumberland","2,252","7","0","1","0","6","31","21","9","1","0"
"Cynthiana","6,446","25","0","1","10","14","287","50","230","7","1"
"Danville","16,330","50","0","5","24","21","646","117","504","25","4"
"Dawson Springs","2,783","3","0","0","1","2","42","10","32","0","0"
"Dayton","5,375","18","0","4","6","8","254","82","165","7","2"
"Dry Ridge","2,206","1","0","0","1","0","20","6","13","1","0"
"Earlington","1,423","0","0","0","0","0","2","0","1","1","0"
"Eddyville","2,572","1","0","0","0","1","29","4","23","2","0"
"Edgewood","8,634","1","0","0","0","1","123","17","103","3","1"
"Edmonton","1,606","0","0","0","0","0","8","4","4","0","0"
"Elizabethtown","28,728","43","2","17","18","6","1,022","131","853","38","13"
"Elkton","2,076","3","0","0","0","3","27","12","15","0","0"
"Elsmere","8,509","12","0","1","5","6","211","90","110","11","2"
"Eminence","2,515","10","0","1","2","7","41","10","30","1","0"
"Erlanger","22,034","40","0","8","22","10","575","124","430","21","1"
"Evarts","969","0","0","0","0","0","1","0","0","1","0"
"Falmouth","2,184","2","0","1","0","1","58","14","43","1","0"
"Ferguson","930","0","0","0","0","0","4","4","0","0","0"
"Flatwoods","7,474","4","0","1","3","0","124","53","68","3","0"
"Fleming-Neon","775","0","0","0","0","0","3","2","1","0","0"
"Flemingsburg","2,676","2","0","0","1","1","35","14","20","1","0"
"Florence","30,158","68","0","9","36","23","1,635","193","1,387","55","4"
"Fort Mitchell","8,264","6","0","2","2","2","185","30","152","3","0"
"Fort Thomas","16,438","7","0","1","4","2","242","50","169","23","0"
"Fort Wright","5,763","10","0","3","7","0","309","31","268","10","0"
"Frankfort","25,703","102","0","22","49","31","1,337","383","877","77","3"
"Franklin","8,466","29","0","7","16","6","384","98","268","18","2"
"Fulton","2,462","9","0","0","4","5","114","26","81","7","4"
"Gamaliel","379","0","0","0","0","0","1","0","1","0","0"
"Georgetown","29,299","121","0","17","9","95","1,103","166","910","27",""
"Glasgow","14,125","24","0","4","1","19","287","47","224","16","5"
"Graymoor-Devondale","2,890","0","0","0","0","0","53","17","33","3","0"
"Grayson","4,246","6","0","1","3","2","102","25","72","5","2"
"Greensburg","2,178","0","0","0","0","0","29","6","23","0","0"
"Greenup","1,196","0","0","0","0","0","2","0","2","0","0"
"Greenville","4,342","1","0","0","0","1","34","8","19","7","0"
"Guthrie","1,429","1","0","0","1","0","11","6","4","1","0"
"Hardinsburg","2,359","0","0","0","0","0","10","5","3","2","0"
"Harlan","1,757","4","0","1","0","3","69","15","52","2","0"
"Harrodsburg","8,398","17","0","1","7","9","153","59","89","5","1"
"Hartford","2,690","1","0","0","0","1","10","5","3","2","0"
"Hawesville","952","0","0","0","0","0","5","2","3","0","0"
"Hazard","4,487","19","0","4","7","8","371","45","315","11","0"
"Henderson","28,956","61","1","10","14","36","922","174","702","46","1"
"Heritage Creek","1,083","0","0","0","0","0","12","1","9","2","0"
"Highland Heights Southgate","10,800","38","0","1","3","34","156","44","105","7","4"
"Hillview","8,228","7","0","0","5","2","241","92","134","15","0"
"Hodgenville","3,228","3","0","2","1","0","33","16","15","2","0"
"Hopkinsville","31,795","113","1","28","47","37","1,307","383","866","58","11"
"Horse Cave","2,327","1","0","0","0","1","1","1","0","0","0"
"Hurstbourne Acres","1,824","2","0","0","1","1","12","3","8","1","0"
"Independence","24,928","18","0","4","5","9","299","95","189","15","0"
"Indian Hills","2,888","0","0","0","0","0","64","18","44","2","0"
"Inez","722","1","0","0","0","1","19","4","13","2","0"
"Irvine","2,734","4","0","0","1","3","41","11","28","2","0"
"Irvington","1,189","0","0","0","0","0","2","2","0","0","0"
"Jackson","2,246","2","0","2","0","0","50","13","35","2","0"
"Jamestown","1,806","1","0","0","0","1","19","4","12","3","0"
"Jeffersontown","26,779","45","0","6","30","9","614","157","422","35","0"
"Jenkins","2,218","1","0","0","0","1","4","2","1","1","0"
"La Center","1,016","0","0","0","0","0","0","0","0","0","0"
"La Grange","8,138","11","0","1","5","5","175","40","128","7","0"
"Lakeside Park-Crestview Hills","5,856","2","0","1","0","1","139","18","115","6","0"
"Lancaster","3,466","4","0","0","1","3","90","37","49","4","0"
"Lawrenceburg","10,578","7","0","4","1","2","121","25","90","6","0"
"Lebanon","5,577","19","0","2","6","11","173","82","85","6","1"
"Lebanon Junction","1,826","1","0","0","1","0","24","9","13","2","0"
"Leitchfield","6,745","3","0","2","0","1","153","45","101","7","0"
"Lewisburg","816","1","0","0","0","1","3","2","1","0","0"
"Lewisport","1,682","0","0","0","0","0","9","3","6","0","0"
"Lexington2","297,847","1,358","14","105","496","743","12,431","2,724","9,036","671","30"
"Liberty","2,183","3","0","0","0","3","15","2","10","3","0"
"London","8,048","18","1","4","8","5","395","71","307","17","1"
"Louisa","2,484","0","0","0","0","0","43","17","24","2","0"
"Louisville Metro","665,152","4,086","48","227","1,643","2,168","31,949","8,127","21,560","2,262","237"
"Loyall","1,471","0","0","0","0","0","11","3","7","1","0"
"Ludlow","4,437","19","0","6","8","5","256","92","154","10","2"
"Lynnview","920","0","0","0","0","0","2","2","0","0","0"
"Madisonville","19,726","24","0","9","5","10","656","138","491","27","5"
"Manchester","1,264","4","0","0","4","0","79","16","63","0","0"
"Marion","3,060","1","0","0","0","1","57","14","40","3","0"
"Mayfield","10,093","26","1","8","8","9","225","75","140","10","0"
"Maysville","9,073","21","0","5","9","7","456","101","337","18","1"
"Meadow Vale","741","0","0","0","0","0","8","1","7","0","0"
"Middlesboro","10,405","32","0","3","16","13","671","93","560","18","2"
"Millersburg","797","0","0","0","0","0","6","0","6","0","0"
"Monticello","6,231","12","1","2","5","4","209","67","131","11","1"
"Morehead","6,892","5","0","2","2","1","193","34","156","3","1"
"Morganfield","3,308","5","0","0","2","3","113","27","83","3","0"
"Morgantown","2,411","0","0","0","0","0","9","6","3","0","0"
"Mortons Gap","869","0","0","0","0","0","4","0","4","0","0"
"Mount Sterling","6,943","35","0","7","18","10","549","135","403","11","1"
"Mount Vernon","2,494","1","0","0","0","1","42","16","24","2","0"
"Mount Washington","9,180","17","0","4","9","4","238","90","141","7","0"
"Muldraugh","954","1","0","0","0","1","22","4","16","2","0"
"Munfordville","1,626","2","0","1","0","1","25","9","14","2","0"
"Murray","17,864","20","0","3","9","8","594","145","422","27","1"
"Newport","15,379","54","2","7","26","19","1,154","263","831","60","4"
"Nicholasville","28,209","79","0","11","42","26","1,395","358","991","46","8"
"Nortonville","1,212","0","0","0","0","0","6","1","4","1","0"
"Oak Grove","7,541","25","0","4","10","11","402","147","244","11","2"
"Olive Hill","1,610","3","0","0","3","0","19","4","13","2","0"
"Owensboro","57,661","143","1","46","37","59","2,323","513","1,711","99","6"
"Owenton","1,336","1","0","0","1","0","18","6","12","0","0"
"Owingsville","1,541","0","0","0","0","0","30","10","19","1","0"
"Paducah","25,197","80","4","18","28","30","1,148","139","959","50","6"
"Paintsville","3,483","5","0","2","1","2","152","24","122","6","0"
"Paris","8,612","33","0","2","22","9","436","142","283","11","0"
"Park Hills","2,991","6","0","0","1","5","88","28","51","9","0"
"Pewee Valley","1,466","0","0","0","0","0","5","4","1","0","0"
"Pikeville","6,951","7","0","2","2","3","440","58","367","15","3"
"Pineville","1,744","4","0","0","1","3","67","6","60","1","2"
"Pioneer Village","2,044","0","0","0","0","0","31","10","20","1","0"
"Prestonsburg","3,277","10","1","2","1","6","84","15","62","7","1"
"Princeton","6,373","19","0","5","3","11","180","71","97","12","0"
"Prospect","4,730","0","0","0","0","0","1","0","0","1","0"
"Providence","3,215","1","0","1","0","0","18","5","10","3","0"
"Raceland","2,441","0","0","0","0","0","40","18","21","1","0"
"Radcliff","21,838","59","0","15","27","17","540","100","422","18","6"
"Ravenna","609","0","0","0","0","0","3","2","1","0","0"
"Richmond","31,581","114","0","13","56","45","1,854","439","1,369","46","2"
"Russell","3,403","3","0","1","2","0","96","23","71","2","1"
"Russell Springs","2,458","3","0","0","1","2","61","7","50","4","0"
"Russellville","7,008","17","0","5","6","6","264","74","178","12","2"
"Salyersville","1,896","0","0","0","0","0","2","0","1","1","0"
"Science Hill","698","0","0","0","0","0","6","1","5","0","0"
"Shelbyville","14,142","29","0","3","14","12","322","100","204","18","4"
"Shepherdsville","11,300","26","0","9","8","9","377","143","215","19","1"
"Shively","15,369","84","2","11","47","24","720","259","387","74","0"
"Silver Grove","1,110","0","0","0","0","0","27","13","14","0","0"
"Simpsonville","2,501","1","0","0","1","0","19","1","18","0","0"
