"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alma","5,460","20","0","3","1","16","231","77","148","6","0"
"Arkadelphia","10,795","60","0","3","5","52","387","91","281","15","0"
"Ashdown","4,759","17","0","4","2","11","206","46","157","3","1"
"Ash Flat","1,090","0","0","0","0","0","14","2","12","0","0"
"Atkins","3,039","6","0","1","1","4","76","24","51","1","1"
"Augusta","2,216","0","0","0","0","0","0","0","0","0","0"
"Austin","2,053","1","0","0","0","1","26","21","5","0","0"
"Bald Knob","2,919","2","0","0","0","2","101","45","44","12","0"
"Barling","4,684","13","0","2","1","10","77","27","48","2","2"
"Bay","1,815","0","0","0","0","0","32","11","20","1","0"
"Bearden","973","3","0","0","1","2","20","10","7","3","0"
"Beebe","7,370","44","0","4","1","39","253","87","157","9","0"
"Bella Vista","26,661","22","0","8","0","14","182","70","111","1","0"
"Benton","30,913","122","0","4","11","107","1,469","344","1,040","85","3"
"Bentonville","35,568","85","0","17","1","67","768","135","612","21","2"
"Berryville","5,397","14","1","4","0","9","286","73","203","10","3"
"Blytheville","15,738","203","6","7","74","116","1,491","659","785","47","5"
"Booneville","4,020","31","0","3","1","27","152","56","92","4","1"
"Bryant","16,814","10","0","5","5","0","911","207","658","46","1"
"Bull Shoals","1,965","5","0","0","0","5","39","14","25","0","0"
"Cabot","23,956","46","0","6","2","38","987","481","474","32","0"
"Caddo Valley","640","3","0","1","1","1","19","4","14","1","0"
"Camden","12,275","78","1","2","11","64","605","185","409","11","2"
"Cammack Village","774","0","0","0","0","0","15","12","3","0","0"
"Carlisle","2,231","1","0","0","1","0","36","17","19","0","0"
"Cave City","1,918","2","0","0","0","2","33","6","26","1","1"
"Cave Springs","1,742","0","0","0","0","0","25","15","10","0","0"
"Centerton","9,587","15","0","4","0","11","86","32","51","3","0"
"Charleston","2,513","3","0","0","0","3","19","1","18","0","0"
"Cherokee Village","4,706","6","0","1","0","5","186","77","108","1","0"
"Clarendon","1,677","2","0","0","1","1","50","26","24","0","0"
"Clarksville","9,247","22","0","7","1","14","425","72","344","9","0"
"Clinton","2,622","3","0","0","0","3","45","6","36","3","0"
"Conway","59,354","247","4","22","82","139","2,719","406","2,208","105","5"
"Crossett","5,549","14","0","3","0","11","276","114","157","5","6"
"Danville","2,427","1","0","0","0","1","5","4","1","0","0"
"Dardanelle","4,781","37","0","4","1","32","264","95","164","5","1"
"Decatur","1,712","1","0","0","0","1","17","10","7","0","0"
"De Queen","6,644","11","0","0","3","8","117","57","57","3","1"
"Des Arc","1,730","5","0","0","1","4","8","1","6","1","0"
"De Witt","3,317","24","0","0","2","22","119","42","74","3","1"
"Dumas","4,742","14","1","1","3","9","136","49","83","4","0"
"Earle","2,432","19","0","0","4","15","170","69","101","0","0"
"El Dorado","19,027","231","2","1","37","191","1,138","555","545","38","13"
"Eureka Springs","2,089","6","0","1","0","5","102","22","76","4","1"
"Fairfield Bay","2,356","8","0","1","0","7","43","18","25","0","0"
"Farmington","6,019","21","0","6","2","13","110","29","78","3","0"
"Fayetteville","74,137","299","1","47","38","213","3,068","513","2,424","131","8"
"Flippin","1,365","10","0","0","0","10","55","9","45","1","0"
"Fordyce","4,333","20","0","1","1","18","153","60","87","6","5"
"Fort Smith","86,861","601","5","63","100","433","4,703","1,110","3,389","204","20"
"Gassville","2,094","2","0","0","0","2","24","4","19","1","0"
"Glenwood","2,245","12","1","2","0","9","31","15","16","0","1"
"Gosnell","3,575","22","0","2","0","20","125","84","39","2","0"
"Gravette","2,343","5","0","0","1","4","46","10","33","3","1"
"Greenbrier","4,742","1","0","0","0","1","1","0","1","0","0"
"Green Forest","2,782","14","0","7","0","7","78","31","45","2","0"
"Greenland","1,269","10","0","1","1","8","18","6","12","0","0"
"Greenwood","9,020","28","0","0","1","27","113","43","69","1","0"
"Gurdon","2,229","10","0","0","0","10","63","26","36","1","0"
"Guy","713","1","0","0","0","1","10","0","9","1","0"
"Hamburg","2,879","7","0","2","2","3","57","13","44","0","1"
"Hampton","1,334","6","0","0","0","6","32","11","20","1","1"
"Harrison","13,041","58","1","6","1","50","619","186","406","27","1"
"Highfill","587","0","0","0","0","0","11","2","8","1","0"
"Highland","1,053","1","0","0","0","1","14","4","10","0","0"
"Hope","10,171","101","0","7","12","82","641","190","417","34","5"
"Horseshoe Bend","2,201","3","0","1","0","2","25","12","13","0","0"
"Hot Springs","35,459","328","2","22","47","257","2,847","589","2,130","128","3"
"Jacksonville","28,579","234","0","24","23","187","1,586","428","1,087","71","2"
"Jonesboro","67,772","333","1","44","81","207","3,347","1,276","1,968","103","15"
"Judsonia","2,034","3","0","0","0","3","58","13","36","9","1"
"Keiser","765","1","0","1","0","0","6","5","1","0","0"
"Lake City","2,098","1","0","1","0","0","10","4","6","0","0"
"Lake Village","2,594","47","1","0","1","45","69","21","48","0","0"
"Lepanto","1,907","10","0","2","1","7","40","17","22","1","1"
"Lewisville","1,290","2","0","0","0","2","29","11","18","0","0"
"Lincoln","2,266","3","0","2","0","1","28","12","16","0","0"
"Little Rock","194,988","2,905","37","161","858","1,849","15,504","4,655","9,756","1,093","99"
"Lonoke","4,277","24","1","0","2","21","197","46","148","3","1"
"Lowell","7,382","8","0","2","0","6","186","60","116","10","0"
"Madison","775","2","0","1","0","1","11","3","7","1","0"
"Magnolia","11,665","51","0","3","7","41","382","185","184","13","6"
"Malvern","10,396","28","1","2","2","23","233","79","143","11","2"
"Marianna","4,146","3","0","2","1","0","134","59","74","1","0"
"Marion","12,438","70","2","8","7","53","426","150","262","14","1"
"Marked Tree","2,585","1","0","0","1","0","66","16","50","0","0"
"Maumelle","17,293","30","2","4","1","23","304","130","162","12","0"
"Mayflower","2,251","10","0","0","0","10","84","22","55","7","0"
"McGehee","4,251","52","1","0","1","50","124","40","80","4","0"
"McRae","687","0","0","0","0","0","15","4","11","0","0"
"Mena","5,780","23","0","6","1","16","274","93","180","1","1"
"Mineral Springs","1,217","5","0","0","0","5","11","10","1","0","0"
"Monette","1,512","6","0","1","0","5","9","2","7","0","1"
"Monticello","9,539","50","2","5","8","35","457","134","307","16","0"
"Morrilton","6,818","19","1","2","2","14","477","50","416","11","2"
"Mountain Home","12,542","8","0","1","0","7","526","26","491","9","0"
"Mountain View","2,769","8","0","1","0","7","78","28","48","2","0"
"Mulberry","1,668","5","0","1","0","4","71","29","42","0","0"
"Murfreesboro","1,653","5","0","0","0","5","13","0","13","0","0"
"Nashville","4,662","11","0","6","0","5","189","51","138","0","1"
"North Little Rock","62,775","611","12","20","216","363","5,519","1,101","4,067","351","17"
"Osceola","7,816","96","3","7","7","79","489","151","322","16","11"
"Ozark","3,712","27","0","7","1","19","127","40","83","4","1"
"Paragould","26,311","120","1","14","8","97","1,842","574","1,186","82","9"
"Paris","3,559","6","0","0","0","6","161","65","87","9","3"
"Pea Ridge","4,830","8","0","2","0","6","56","14","39","3","0"
"Perryville","1,471","4","0","1","0","3","31","17","14","0","0"
"Piggott","3,878","4","0","0","0","4","105","64","40","1","0"
"Pine Bluff","49,454","683","12","41","152","478","4,008","1,565","2,168","275","49"
"Plainview","613","1","0","0","0","1","18","7","11","0","0"
"Plummerville","832","2","0","0","1","1","10","3","7","0","1"
"Pocahontas","6,658","8","0","0","0","8","23","4","19","0","0"
"Pottsville","2,859","8","0","0","1","7","25","10","11","4","0"
"Prairie Grove","4,413","16","0","2","0","14","122","26","96","0","1"
"Prescott","3,321","14","1","4","1","8","193","77","105","11","1"
"Quitman","768","1","0","0","0","1","23","1","19","3","0"
"Ravenden","474","2","0","0","0","2","2","1","1","0","0"
"Redfield","1,307","0","0","0","0","0","26","10","13","3","0"
"Rogers","56,387","220","1","38","12","169","2,291","481","1,755","55","9"
"Rose Bud","486","0","0","0","0","0","12","5","6","1","0"
"Russellville","28,131","100","0","12","15","73","1,099","256","774","69","3"
"Salem","1,647","1","0","1","0","0","25","13","11","1","1"
"Searcy","23,031","79","1","12","11","55","1,190","440","735","15","3"
"Sheridan","4,638","21","0","4","0","17","182","81","98","3","0"
"Sherwood","29,746","149","2","5","16","126","982","201","748","33","3"
"Siloam Springs","15,153","45","0","9","4","32","356","74","270","12","3"
"Stamps","1,706","3","0","0","0","3","28","8","20","0","0"
"Star City","2,291","4","0","2","0","2","19","13","6","0","0"
"Stuttgart","9,397","24","0","5","4","15","476","172","282","22","2"
"Texarkana","30,145","245","1","10","35","199","2,270","525","1,623","122","3"
"Trumann","7,298","49","1","4","6","38","537","160","373","4","2"
"Tuckerman","1,876","9","1","0","0","8","16","13","3","0","2"
"Van Buren","22,963","70","0","7","6","57","659","196","441","22","1"
"Vilonia","3,844","4","0","0","0","4","75","34","40","1","0"
"Waldron","3,645","11","0","4","1","6","219","97","118","4","4"
"Ward","4,098","24","0","3","2","19","146","71","68","7","0"
"Warren","6,048","23","1","2","5","15","185","113","68","4","1"
"West Memphis","26,444","615","4","37","115","459","2,636","1,361","1,166","109","12"
"White Hall","5,568","3","0","0","2","1","102","27","60","15","0"
"Wynne","8,430","16","0","7","5","4","344","119","220","5","1"
