"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Hillsboro","2,831","13","0","2","1","10","84","14","63","7","1"
"Hillsdale","1,483","37","1","1","3","32","89","41","33","15","1"
"Holcomb","637","0","0","0","0","0","0","0","0","0","0"
"Holden","2,260","4","0","0","2","2","98","15","75","8","0"
"Hollister","4,442","18","0","3","0","15","162","34","120","8","1"
"Holt","449","1","0","0","0","1","2","0","2","0","0"
"Holts Summit","3,259","13","1","1","0","11","55","8","45","2","0"
"Houston","2,089","5","0","0","0","5","170","27","140","3","1"
"Howardville","384","0","0","0","0","0","6","3","1","2","0"
"Humansville","1,052","1","0","0","0","1","7","3","4","0","0"
"Huntsville","1,570","2","0","1","0","1","8","3","5","0","0"
"Hurley","179","0","0","0","0","0","0","0","0","0","0"
"Iberia","739","4","0","0","0","4","3","1","1","1","0"
"Independence","117,255","499","2","45","110","342","6,691","1,178","4,785","728","26"
"Indian Point","530","0","0","0","0","0","2","1","1","0","0"
"Ironton","1,465","1","0","1","0","0","26","5","18","3","0"
"Jackson","13,808","24","0","1","1","22","340","62","266","12","0"
"Jasper","934","2","0","0","0","2","14","1","13","0","0"
"Jefferson City","43,236","245","1","9","58","177","1,613","282","1,305","26","10"
"Jennings","14,765","191","5","6","63","117","1,030","497","448","85","9"
"Jonesburg","771","5","0","0","1","4","38","10","25","3","0"
"Joplin","50,332","249","2","33","54","160","3,533","692","2,562","279","12"
"Kahoka","2,086","6","0","3","0","3","3","0","3","0","0"
"Kansas City","461,458","5,536","108","265","1,665","3,498","25,545","6,848","15,305","3,392","302"
"Kearney","8,411","5","0","1","1","3","160","19","135","6","0"
"Kennett","10,972","42","1","3","6","32","537","147","357","33","4"
"Kimberling City","2,409","0","0","0","0","0","36","4","32","0","0"
"Kimmswick","158","0","0","0","0","0","0","0","0","0","0"
"King City","1,017","0","0","0","0","0","8","3","0","5","0"
"Kinloch","299","5","0","0","0","5","7","2","2","3","0"
"Kirksville","17,569","119","0","1","2","116","577","88","480","9","2"
"Kirkwood","27,640","34","0","4","6","24","758","70","676","12","4"
"Knob Noster","2,719","5","0","0","2","3","100","23","75","2","0"
"Ladue","8,552","11","0","0","2","9","141","22","117","2","0"
"Lake Lafayette","328","0","0","0","0","0","5","2","2","1","0"
"Lake Lotawana","1,946","0","0","0","0","0","29","8","19","2","0"
"Lake Ozark","1,592","3","0","0","0","3","45","10","34","1","0"
"Lakeshire","1,437","1","0","0","1","0","13","4","9","0","0"
"Lake St. Louis","14,598","25","0","0","5","20","325","43","279","3","0"
"Lake Tapawingo","733","0","0","0","0","0","13","1","12","0","0"
"Lake Waukomis","873","2","0","0","0","2","11","1","10","0","0"
"Lake Winnebago","1,135","0","0","0","0","0","4","0","4","0","0"
"Lamar","4,548","14","0","8","1","5","128","23","103","2","0"
"La Monte","1,144","3","0","1","0","2","14","6","8","0","0"
"Lanagan","421","2","0","0","0","2","0","0","0","0","0"
"La Plata","1,371","1","0","0","0","1","1","0","1","0","0"
"Lathrop","2,094","6","0","0","0","6","24","10","10","4","0"
"Laurie","948","4","0","1","1","2","39","6","31","2","0"
"Lawson","2,482","6","0","0","0","6","69","22","44","3","4"
"Leadington","424","2","0","1","0","1","6","1","4","1","0"
"Leadwood","1,287","12","0","1","1","10","27","8","18","1","0"
"Leasburg","339","1","0","0","0","1","0","0","0","0","0"
"Lebanon","14,527","63","0","6","0","57","728","100","605","23","0"
"Lee's Summit","91,696","107","0","18","30","59","2,116","325","1,676","115","6"
"Leeton","568","0","0","0","0","0","8","1","7","0","0"
"Lexington","4,743","13","0","2","0","11","141","31","103","7","0"
"Liberty","29,255","56","0","1","13","42","476","95","345","36","5"
"Licking","3,135","3","1","0","1","1","72","12","59","1","0"
"Lincoln","1,194","1","0","0","0","1","41","7","31","3","0"
"Linn","1,464","2","0","0","0","2","17","5","12","0","0"
"Linn Creek","245","1","0","1","0","0","3","1","2","0","0"
"Louisiana","3,376","17","0","1","0","16","21","5","16","0","1"
"Lowry City","642","1","0","1","0","0","0","0","0","0","0"
"Macon","5,491","13","0","0","1","12","204","44","155","5","2"
"Malden","4,291","12","0","0","0","12","62","23","36","3","0"
"Manchester","18,160","1","0","1","0","0","362","23","333","6","0"
"Mansfield","1,301","1","0","0","0","1","76","12","64","0","0"
"Maplewood","8,075","37","0","1","16","20","504","47","445","12","1"
"Marble Hill","1,482","24","0","1","6","17","36","5","26","5","0"
"Marceline","2,241","1","0","0","0","1","59","27","31","1","2"
"Marionville","2,233","9","0","0","1","8","116","13","95","8","0"
"Marshall","13,112","33","0","7","0","26","326","55","260","11","0"
"Marshfield","6,657","10","0","1","0","9","186","30","139","17","0"
"Marston","505","1","0","0","0","1","2","0","2","0","0"
"Marthasville","1,140","2","0","0","0","2","4","1","2","1","0"
"Martinsburg","305","0","0","0","0","0","0","0","0","0","0"
"Maryland Heights","27,572","40","0","0","8","32","718","117","569","32","3"
"Maryville","12,016","31","0","1","0","30","269","32","233","4","1"
"Matthews","630","2","0","0","0","2","19","8","11","0","0"
"Maysville","1,118","0","0","0","0","0","5","0","5","0","1"
"Memphis","1,829","0","0","0","0","0","26","3","21","2","0"
"Merriam Woods","1,767","0","0","0","0","0","0","0","0","0","0"
"Mexico","11,585","27","0","3","5","19","270","54","207","9","2"
"Milan","1,967","3","0","0","0","3","18","5","12","1","0"
"Miller","702","2","0","1","0","1","3","1","2","0","0"
"Miner","988","14","0","0","0","14","37","6","30","1","0"
"Moberly","14,025","31","0","0","6","25","462","60","389","13","3"
"Moline Acres","2,451","17","1","0","6","10","125","52","71","2","0"
"Monett","8,905","13","0","1","4","8","387","70","299","18","0"
"Montgomery City","2,844","5","0","1","0","4","40","8","28","4","3"
"Morehouse","977","2","0","0","0","2","2","1","1","0","0"
"Mosby","191","2","0","0","0","2","2","0","2","0","0"
"Moscow Mills","2,518","8","0","1","0","7","68","12","47","9","0"
"Mound City","1,163","4","0","0","0","4","19","2","16","1","0"
"Mountain Grove","4,806","21","0","0","3","18","203","33","161","9","0"
"Mountain View","2,729","5","0","0","0","5","119","37","77","5","0"
"Mount Vernon","4,592","18","0","0","4","14","190","24","165","1","1"
"Napoleon","223","0","0","0","0","0","0","0","0","0","0"
"Naylor","634","1","0","1","0","0","3","0","3","0","0"
"Neosho","11,878","14","0","3","2","9","424","73","335","16","2"
"Nevada","8,416","61","0","3","7","51","618","121","468","29","5"
"New Bloomfield","671","2","0","0","0","2","3","0","3","0","0"
"Newburg","472","0","0","0","0","0","0","0","0","0","0"
"New Florence","772","2","0","0","0","2","18","0","18","0","1"
"New Franklin","1,093","2","0","0","0","2","0","0","0","0","0"
"New Haven","2,097","14","0","0","0","14","39","12","24","3","1"
"New London","978","0","0","0","0","0","27","5","21","1","0"
"New Madrid","3,127","0","0","0","0","0","34","4","29","1","0"
"New Melle","477","0","0","0","0","0","9","3","5","1","0"
"Niangua","406","0","0","0","0","0","0","0","0","0","0"
"Nixa","19,091","17","0","1","5","11","391","50","323","18","1"
"Noel","1,839","9","0","0","0","9","19","3","13","3","0"
"Norborne","711","1","0","0","1","0","2","2","0","0","0"
"Normandy","5,026","32","0","0","7","25","90","32","42","16","2"
"North Kansas City","4,223","10","0","0","6","4","426","40","346","40","0"
"Northmoor","326","0","0","0","0","0","9","1","5","3","0"
"Northwoods","4,242","40","0","2","15","23","139","63","62","14","0"
"Norwood","667","0","0","0","0","0","0","0","0","0","0"
"Oak Grove","7,823","11","0","2","1","8","201","39","143","19","1"
"Oakland","1,386","0","0","0","0","0","17","1","16","0","1"
"Oakview Village","376","2","0","0","0","2","5","3","1","1","0"
"Odessa","5,319","3","0","3","0","0","94","25","68","1","2"
"O'Fallon","79,617","71","0","3","9","59","1,225","135","1,061","29","1"
"Old Monroe","266","1","0","0","0","1","1","0","0","1","0"
"Olivette","7,765","20","0","0","6","14","136","42","91","3","0"
"Oran","1,299","4","0","0","0","4","22","5","17","0","0"
"Oregon","860","0","0","0","0","0","0","0","0","0","0"
"Oronogo","2,947","1","0","1","0","0","22","4","17","1","0"
"Orrick","840","2","0","0","0","2","9","4","3","2","0"
"Osage Beach","4,367","14","0","0","1","13","284","32","247","5","2"
"Osceola","950","0","0","0","0","0","1","0","0","1","0"
"Overland","16,120","45","1","0","14","30","742","209","503","30","5"
"Owensville","2,686","0","0","0","0","0","64","5","59","0","0"
"Ozark","17,885","34","0","1","4","29","560","77","460","23","0"
"Pacific","7,027","19","0","0","2","17","208","25","174","9","1"
"Pagedale","3,316","26","0","2","8","16","133","54","68","11","0"
"Palmyra","3,608","1","0","0","0","1","82","4","74","4","0"
"Park Hills","8,791","9","0","0","1","8","192","16","161","15","0"
"Parkville","5,574","7","0","0","0","7","130","18","106","6","0"
"Parma","716","8","0","1","2","5","14","7","6","1","1"
"Pasadena Park","472","0","0","0","0","0","6","0","3","3","0"
"Peculiar","4,625","8","0","1","0","7","92","16","74","2","8"
"Perry","696","1","0","0","0","1","4","2","2","0","0"
"Perryville","8,255","12","1","3","0","8","248","43","196","9","0"
"Pevely","5,504","6","0","0","1","5","133","13","118","2","0"
"Piedmont","1,984","2","0","0","0","2","81","14","66","1","2"
"Pierce City","1,297","0","0","0","0","0","22","3","17","2","0"
"Pilot Knob","749","0","0","0","0","0","0","0","0","0","0"
"Pine Lawn","3,287","59","0","1","16","42","167","86","57","24","0"
"Pineville","794","0","0","0","0","0","0","0","0","0","0"
"Platte City","4,708","5","1","1","1","2","68","11","53","4","5"
"Platte Woods","386","0","0","0","0","0","11","0","10","1","0"
"Plattsburg","2,327","3","1","0","0","2","56","8","44","4","1"
"Pleasant Hill","8,142","2","0","0","0","2","129","24","101","4","0"
"Pleasant Hope","616","1","0","0","0","1","4","2","2","0","0"
"Pleasant Valley","2,972","3","0","0","2","1","57","8","43","6","0"
"Poplar Bluff","17,085","106","2","3","15","86","1,408","272","1,098","38","5"
"Portageville","3,240","0","0","0","0","0","18","3","15","0","0"
"Potosi","2,670","10","0","0","2","8","196","20","170","6","0"
"Purcell","409","0","0","0","0","0","0","0","0","0","0"
"Purdy","1,102","3","0","0","0","3","28","3","22","3","1"
"Queen City","600","0","0","0","0","0","0","0","0","0","0"
"Qulin","460","0","0","0","0","0","8","2","6","0","1"
"Randolph","52","1","0","0","1","0","6","1","4","1","0"
"Raymore","19,276","14","0","1","1","12","363","44","301","18","6"
"Raytown","29,633","88","0","8","35","45","1,232","290","805","137","18"
"Reeds Spring","916","3","0","1","0","2","6","2","4","0","0"
"Republic","14,805","79","0","3","5","71","574","108","451","15","0"
"Rich Hill","1,401","4","0","0","0","4","21","8","12","1","2"
"Richland","1,870","7","0","1","0","6","87","13","74","0","0"
"Richmond","5,818","15","0","5","0","10","256","60","193","3","3"
"Richmond Heights","8,634","14","1","1","5","7","801","58","728","15","0"
"Riverside","2,948","9","0","1","3","5","198","19","154","25","0"
"Riverview","2,866","24","0","0","10","14","179","101","59","19","0"
"Rockaway Beach","844","5","0","0","0","5","13","5","7","1","0"
"Rock Hill","4,652","2","0","0","1","1","101","22","72","7","0"
"Rock Port","1,323","1","0","0","0","1","3","1","2","0","0"
"Rogersville","3,084","4","0","0","1","3","85","16","68","1","0"
"Rolla","19,630","76","0","2","17","57","796","114","652","30","5"
"Rosebud","410","1","0","0","0","1","0","0","0","0","0"
"Salem","4,968","12","0","1","2","9","200","32","164","4","0"
"Salisbury","1,624","0","0","0","0","0","23","1","22","0","0"
"Sarcoxie","1,335","4","0","0","0","4","27","8","18","1","0"
"Savannah","5,075","6","0","0","0","6","60","15","41","4","0"
"Scott City","4,582","16","0","0","1","15","137","25","107","5","4"
"Sedalia","21,465","147","2","4","11","130","1,492","302","1,121","69","6"
"Seligman","854","1","0","0","0","1","17","2","13","2","0"
"Senath","1,773","14","1","2","1","10","29","8","19","2","1"
"Seneca","2,344","1","0","0","0","1","62","12","45","5","0"
"Seymour","1,928","10","0","0","1","9","59","18","37","4","2"
"Shelbina","1,710","4","0","0","0","4","18","10","6","2","0"
"Shrewsbury","6,277","8","0","1","2","5","77","12","60","5","0"
"Sikeston","16,377","266","2","5","28","231","768","129","609","30","8"
"Slater","1,863","0","0","0","0","0","34","4","29","1","1"
"Smithville","8,456","11","0","2","2","7","114","13","93","8","0"
"Southwest City","974","3","0","1","0","2","21","4","15","2","0"
"Sparta","1,762","3","0","0","1","2","20","14","4","2","0"
"Springfield","160,078","1,306","5","110","286","905","14,418","2,053","11,391","974","47"
"St. Ann","13,067","71","1","4","8","58","357","88","231","38","0"
"St. Charles","66,033","153","0","9","48","96","2,002","257","1,673","72","18"
"St. Clair","4,741","36","1","4","1","30","298","38","247","13","0"
"Steelville","1,648","4","0","0","0","4","70","12","55","3","0"
"Stewartsville","753","0","0","0","0","0","1","1","0","0","0"
"St. James","4,231","20","0","3","0","17","126","19","103","4","2"
"St. John","6,541","40","0","3","8","29","255","74","173","8","1"
"St. Joseph","77,059","281","4","21","82","174","4,056","907","2,870","279","17"
"St. Louis","320,454","5,950","113","188","2,127","3,522","25,669","7,015","15,285","3,369","191"
"St. Marys","361","0","0","0","0","0","6","0","6","0","0"
"Stover","1,098","7","0","0","1","6","52","9","35","8","0"
"St. Peters","52,766","138","0","2","16","120","1,439","134","1,270","35","7"
"Strafford","2,367","0","0","0","0","0","105","7","96","2","0"
"Strasburg","142","0","0","0","0","0","0","0","0","0","0"
"St. Robert","4,356","27","0","1","5","21","368","51","309","8","2"
"Sturgeon","875","0","0","0","0","0","0","0","0","0","0"
"Sugar Creek","3,357","13","0","0","3","10","211","44","145","22","1"
"Sullivan","7,107","2","0","1","0","1","405","83","309","13","1"
"Summersville","504","0","0","0","0","0","16","6","10","0","0"
"Sunset Hills","8,527","19","0","0","0","19","175","27","136","12","0"
"Sweet Springs","1,489","10","0","1","0","9","16","4","11","1","0"
"Tarkio","1,589","1","0","0","0","1","15","3","9","3","0"
"Terre du Lac","2,328","8","0","1","0","7","55","11","42","2","1"
"Thayer","2,251","2","0","0","0","2","30","4","24","2","1"
"Tipton","3,274","3","0","0","0","3","25","4","20","1","0"
"Town and Country","10,854","8","0","1","4","3","142","28","112","2","0"
"Tracy","209","1","0","0","0","1","7","2","5","0","0"
"Trenton","6,023","16","0","4","0","12","159","42","110","7","1"
"Trimble","648","0","0","0","0","0","0","0","0","0","0"
"Troy","10,578","9","0","0","2","7","387","39","335","13","0"
"Truesdale","735","2","0","0","2","0","16","3","13","0","0"
"Union","10,241","40","0","1","3","36","446","46","392","8","0"
"Unionville","1,872","0","0","0","0","0","17","6","9","2","0"
"University City","35,500","194","0","7","68","119","1,456","366","995","95","11"
"Uplands Park","447","8","0","0","2","6","21","16","4","1","0"
"Urbana","419","1","0","0","0","1","4","2","2","0","0"
"Van Buren","822","0","0","0","0","0","18","0","18","0","1"
"Vandalia","3,913","5","0","0","0","5","56","10","45","1","2"
"Velda City","1,425","16","0","0","3","13","37","23","9","5","0"
"Velda Village Hills","1,059","3","0","0","1","2","49","31","14","4","0"
"Verona","621","2","0","1","0","1","15","7","8","0","1"
"Versailles","2,491","7","0","0","0","7","64","9","50","5","0"
"Viburnum","696","0","0","0","0","0","5","1","4","0","0"
"Vienna","612","2","0","0","0","2","15","4","11","0","0"
"Vinita Park","1,887","10","0","0","2","8","55","15","37","3","0"
"Walnut Grove","667","0","0","0","0","0","11","6","5","0","0"
"Wardell","429","0","0","0","0","0","0","0","0","0","0"
"Warrensburg","18,906","29","0","5","7","17","561","100","446","15","1"
"Warrenton","7,909","22","0","0","8","14","405","46","355","4","3"
"Warsaw","2,135","17","0","1","2","14","104","27","75","2","0"
"Warson Woods","1,969","1","0","0","1","0","19","3","16","0","0"
"Washburn","437","0","0","0","0","0","2","1","0","1","3"
"Washington","14,033","18","0","1","2","15","434","56","363","15","1"
"Waverly","852","2","0","0","0","2","9","3","6","0","0"
"Waynesville","4,848","22","1","2","1","18","109","32","75","2","0"
"Weatherby Lake","1,729","4","0","0","0","4","13","1","10","2","0"
"Webb City","11,036","0","0","0","0","0","492","48","424","20","0"
"Webster Groves","23,079","33","0","3","5","25","348","95","228","25","3"
"Wellington","815","0","0","0","0","0","0","0","0","0","0"
"Wellston","2,321","55","2","2","14","37","148","64","55","29","8"
"Wellsville","1,221","1","0","0","0","1","10","4","6","0","0"
"Wentzville","29,176","32","0","6","4","22","555","77","464","14","2"
"Weston","1,647","4","0","1","0","3","18","2","14","2","0"
"West Plains","12,030","66","2","5","7","52","881","135","721","25","0"
"Wheaton","699","1","0","0","1","0","4","0","3","1","0"
"Willard","5,307","12","0","0","0","12","89","13","73","3","0"
"Willow Springs","2,192","13","0","0","0","13","87","22","60","5","0"
