"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Aberdeen","6,431","27","0","1","9","17","318","51","257","10","2"
"Ahoskie","5,103","34","1","4","8","21","296","95","196","5","1"
"Albemarle","16,105","90","2","2","37","49","792","244","504","44","5"
"Andrews","1,804","10","0","0","1","9","80","25","52","3","0"
"Angier","4,405","39","0","1","3","35","137","54","78","5","0"
"Apex","37,951","24","0","2","8","14","592","72","510","10","3"
"Archdale","11,560","10","0","1","4","5","353","111","229","13","4"
"Asheboro","25,329","73","0","8","38","27","1,792","419","1,317","56","3"
"Asheville","84,450","444","5","22","181","236","3,949","753","2,875","321","11"
"Atlantic Beach","1,514","21","0","4","4","13","206","68","131","7","2"
"Aulander","906","1","0","0","0","1","13","11","1","1","0"
"Ayden","4,995","39","0","0","12","27","210","76","123","11","0"
"Bailey","576","2","0","0","1","1","12","6","6","0","0"
"Banner Elk","1,041","6","0","0","1","5","34","11","23","0","0"
"Beaufort","4,090","21","0","1","3","17","155","42","108","5","0"
"Belhaven","1,709","1","0","0","0","1","57","27","30","0","0"
"Belmont","10,204","34","1","5","3","25","454","53","386","15","1"
"Benson","3,353","25","1","2","9","13","279","107","158","14","0"
"Beulaville","1,312","1","0","0","0","1","47","12","35","0","0"
"Biscoe","1,722","4","0","0","0","4","204","19","181","4","0"
"Black Mountain","7,948","6","0","2","0","4","166","44","113","9","1"
"Blowing Rock","1,257","0","0","0","0","0","45","14","31","0","0"
"Boiling Spring Lakes","5,440","9","1","1","0","7","84","22","60","2","0"
"Boiling Springs","4,706","4","0","2","2","0","57","6","47","4","0"
"Boone","17,339","33","0","7","4","22","405","66","322","17","3"
"Brevard","7,705","30","0","4","4","22","221","71","147","3","1"
"Bryson City","1,442","16","1","0","1","14","82","1","81","0","0"
"Bunn","348","1","0","0","0","1","38","3","35","0","0"
"Burgaw","3,921","7","0","0","2","5","101","13","87","1","0"
"Burlington","50,597","405","2","14","104","285","3,669","880","2,668","121","4"
"Burnsville","1,714","9","0","2","1","6","96","21","71","4","0"
"Butner","7,687","24","0","0","2","22","304","89","205","10","5"
"Canton","4,281","30","2","3","1","24","215","44","157","14","0"
"Cape Carteret","1,941","2","0","1","1","0","26","5","18","3","0"
"Carolina Beach","5,778","18","0","0","8","10","277","60","209","8","0"
"Carrboro","19,830","52","0","4","8","40","702","201","469","32","4"
"Carthage","2,233","7","0","0","3","4","82","18","59","5","1"
"Cary","136,949","108","1","13","41","53","2,093","370","1,658","65","8"
"Catawba","611","4","0","0","0","4","11","2","7","2","0"
"Chadbourn","1,880","15","1","0","3","11","157","51","99","7","0"
"Chapel Hill","57,959","106","1","7","38","60","1,523","484","985","54","6"
"Charlotte-Mecklenburg","789,478","4,787","56","218","1,612","2,901","32,008","8,536","21,371","2,101","195"
"Cherryville","5,833","20","0","2","3","15","249","44","199","6","1"
"China Grove","3,608","16","0","1","3","12","86","14","69","3","0"
"Claremont","1,369","0","0","0","0","0","63","12","47","4","0"
"Clayton","16,320","20","0","2","10","8","400","112","274","14","5"
"Cleveland","882","4","0","0","0","4","26","7","18","1","0"
"Clinton","8,749","51","0","4","14","33","475","142","318","15","2"
"Coats","2,139","8","0","0","0","8","88","34","49","5","1"
"Columbus","1,012","5","0","1","1","3","36","7","26","3","0"
"Concord","80,069","93","2","8","37","46","3,111","452","2,528","131","9"
"Conover","8,269","19","0","0","10","9","608","79","516","13","1"
"Cornelius","25,181","39","0","3","11","25","754","126","603","25","9"
"Cramerton","4,218","9","0","2","4","3","119","32","84","3","0"
"Creedmoor","4,176","14","0","2","2","10","109","21","84","4","0"
"Dallas","4,545","20","0","2","2","16","183","40","135","8","1"
"Davidson","11,083","8","0","0","4","4","107","19","85","3","0"
"Dobson","1,606","5","0","0","2","3","45","8","34","3","0"
"Drexel","1,882","3","0","0","2","1","25","8","15","2","0"
"Duck","374","44","0","0","44","0","93","33","60","0","0"
"Durham","231,225","1,707","27","64","699","917","11,270","3,874","6,768","628","23"
"Eden","15,724","68","1","2","9","56","746","185","513","48","3"
"Edenton","5,067","15","0","0","4","11","252","64","184","4","1"
"Elizabeth City","18,920","95","0","3","18","74","750","196","541","13","0"
"Elizabethtown","3,628","25","0","0","15","10","242","42","193","7","1"
"Elkin","4,052","11","0","0","4","7","292","42","244","6","1"
"Elon","9,538","17","0","2","4","11","149","59","89","1","0"
"Emerald Isle","3,701","6","0","1","1","4","331","170","155","6","1"
"Enfield","2,564","28","0","0","7","21","139","70","62","7","0"
"Erwin","4,461","11","0","0","5","6","163","6","157","0","0"
"Fairmont","2,697","29","1","1","14","13","268","83","178","7","2"
"Farmville","4,713","39","0","1","7","31","212","59","152","1","3"
"Fayetteville","203,107","1,050","25","56","495","474","12,972","4,204","8,088","680","51"
"Fletcher","7,278","3","0","0","2","1","173","50","121","2","0"
"Forest City","7,571","26","0","2","7","17","636","149","464","23","2"
"Franklin","3,894","9","0","3","1","5","211","51","152","8","2"
"Franklinton","2,049","7","0","0","4","3","92","25","61","6","1"
"Fuquay-Varina","18,164","78","1","0","22","55","662","161","473","28","1"
"Garner","26,071","57","0","4","23","30","1,183","216","931","36","3"
"Gastonia","72,651","466","4","37","171","254","4,363","951","3,198","214","18"
"Gibsonville","6,491","11","0","3","5","3","129","65","60","4","1"
"Goldsboro","36,899","343","7","2","91","243","2,655","675","1,840","140","2"
"Graham","14,332","69","0","3","7","59","503","140","338","25","0"
"Granite Falls","4,782","8","0","1","1","6","362","50","294","18","2"
"Granite Quarry","2,967","10","0","2","0","8","114","30","80","4","0"
"Hamlet","6,577","38","1","4","8","25","395","127","251","17","3"
"Haw River","2,327","10","0","0","2","8","95","50","44","1","0"
"Henderson","15,563","153","5","4","76","68","1,880","416","1,386","78","18"
"Hendersonville","13,304","55","1","4","19","31","807","141","626","40","1"
"Hertford","2,170","9","0","0","3","6","85","28","49","8","0"
"Hickory","40,517","238","5","11","75","147","2,500","536","1,850","114","9"
"Highlands","936","5","0","0","2","3","47","13","30","4","0"
"High Point","105,695","600","3","25","200","372","5,057","1,266","3,550","241","24"
"Hillsborough","6,164","27","0","1","13","13","463","84","358","21","2"
"Holden Beach","582","3","0","2","0","1","107","63","44","0","0"
"Holly Ridge","1,284","6","0","1","0","5","40","20","20","0","2"
"Holly Springs","24,974","36","0","3","3","30","312","90","220","2","2"
"Hope Mills","15,368","82","0","2","28","52","957","216","704","37","3"
"Hudson","3,824","2","0","0","1","1","134","25","103","6","0"
"Huntersville","47,366","68","2","6","16","44","1,017","229","745","43","9"
"Indian Beach","113","0","0","0","0","0","12","2","10","0","0"
"Jacksonville","71,034","171","1","25","24","121","2,034","515","1,428","91","3"
"Jefferson","1,631","1","0","0","0","1","23","6","15","2","0"
"Jonesville","2,314","9","0","0","1","8","139","43","96","0","0"
"Kenansville","866","5","0","1","3","1","28","4","22","2","0"
"Kernersville","23,416","95","0","3","15","77","1,068","199","836","33","6"
"King","6,992","22","0","1","2","19","173","38","130","5","3"
"Kings Mountain","10,427","26","0","2","9","15","447","175","250","22","1"
"Kinston","21,952","266","11","6","67","182","1,437","491","914","32","9"
"Kitty Hawk","3,313","2","1","0","0","1","129","31","98","0","2"
"Knightdale","11,546","20","2","0","5","13","435","81","344","10","1"
"Lake Lure","1,207","1","0","0","1","0","55","28","26","1","0"
"Lake Royale","2,538","3","0","0","0","3","85","55","27","3","0"
"Landis","3,148","2","0","0","0","2","80","19","55","6","0"
"Laurel Park","2,208","0","0","0","0","0","12","0","12","0","0"
"Laurinburg","16,164","131","7","4","51","69","1,114","473","610","31","11"
"Leland","13,699","17","0","2","2","13","356","75","271","10","0"
"Lenoir","18,459","48","1","1","15","31","871","236","593","42","5"
"Lexington","19,171","79","3","7","20","49","743","234","476","33","6"
"Liberty","2,690","2","0","0","0","2","29","2","25","2","0"
"Lillington","3,235","6","0","0","2","4","203","57","143","3","0"
"Lincolnton","10,619","48","1","2","8","37","562","107","442","13","1"
"Long View","4,933","21","1","2","1","17","340","151","164","25","0"
"Louisburg","3,402","11","1","1","4","5","150","54","87","9","1"
"Lumberton","21,815","380","6","6","145","223","2,918","837","1,935","146","7"
"Madison","2,274","9","0","1","1","7","124","28","96","0","0"
"Magnolia","951","1","0","0","0","1","20","10","9","1","0"
"Maiden","3,352","4","0","0","1","3","137","30","102","5","1"
"Marion","7,937","26","1","0","6","19","517","164","332","21","3"
"Mars Hill","1,893","5","0","3","1","1","52","16","34","2","0"
"Marshville","2,432","22","0","2","3","17","111","32","78","1","0"
"Matthews","27,543","36","0","1","9","26","777","82","654","41","10"
"Maxton","2,457","17","0","1","5","11","159","69","87","3","3"
"Mayodan","2,509","10","0","0","1","9","224","19","200","5","0"
"Maysville","1,032","1","0","0","0","1","16","1","15","0","0"
"Mebane","11,537","58","0","5","15","38","536","95","421","20","1"
"Middlesex","832","1","0","0","0","1","18","6","12","0","0"
"Mint Hill","23,010","48","0","5","16","27","429","162","241","26","9"
"Mooresville","33,126","84","1","7","22","54","1,477","259","1,139","79","16"
"Morehead City","8,771","63","1","2","7","53","566","151","400","15","2"
"Morganton","17,133","41","0","5","7","29","628","135","465","28","0"
"Morrisville","18,812","16","0","3","5","8","365","73","281","11","2"
"Mount Airy","10,520","59","1","3","5","50","660","128","508","24","1"
"Mount Gilead","1,196","2","0","0","1","1","37","4","32","1","0"
"Mount Holly","13,829","27","0","4","4","19","391","107","270","14","1"
"Mount Olive","4,647","45","0","2","8","35","324","111","202","11","2"
"Murfreesboro","2,871","4","0","0","2","2","102","30","71","1","0"
"Murphy","1,648","22","0","0","3","19","119","21","97","1","1"
"Nashville","5,420","10","2","0","3","5","160","46","104","10","1"
"New Bern","29,898","175","1","10","51","113","1,807","714","1,053","40","4"
"Newland","707","1","0","0","1","0","14","6","8","0","0"
"Newport","4,203","4","0","0","0","4","98","44","53","1","3"
"Newton","13,132","23","0","5","10","8","601","172","396","33","4"
"North Topsail Beach","752","0","0","0","0","0","4","2","1","1","0"
"North Wilkesboro","4,299","25","0","1","8","16","276","49","222","5","1"
"Oxford","8,568","112","1","6","33","72","695","285","398","12","3"
"Pilot Mountain","1,496","1","0","0","0","1","103","21","80","2","0"
"Pinebluff","1,354","4","0","0","2","2","16","9","7","0","0"
"Pinehurst","13,290","8","0","0","3","5","103","2","99","2","0"
"Pine Knoll Shores","1,356","2","0","0","0","2","64","21","43","0","0"
"Pinetops","1,391","12","0","0","5","7","39","11","28","0","0"
"Pineville","7,574","43","0","2","23","18","1,224","112","1,086","26","10"
"Pittsboro","3,790","14","0","1","2","11","66","9","50","7","1"
"Raeford","4,669","38","0","1","15","22","320","70","234","16","1"
"Raleigh","409,014","1,724","17","127","680","900","13,242","2,985","9,343","914","84"
"Ramseur","1,713","2","0","0","1","1","90","32","57","1","0"
"Randleman","4,165","11","0","3","5","3","288","47","239","2","1"
"Red Springs","3,471","44","1","4","9","30","283","98","173","12","6"
"Reidsville","14,704","45","0","5","13","27","895","230","647","18","2"
