"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Adair Village","849","0","0","0","0","0","4","0","3","1","0"
"Albany","50,692","44","1","17","9","17","1,439","262","1,083","94","10"
"Amity","1,631","2","0","1","0","1","38","9","28","1","2"
"Ashland","20,292","26","1","7","7","11","692","68","602","22","9"
"Astoria","9,578","11","0","0","2","9","392","66","309","17","1"
"Athena","1,138","6","0","0","0","6","25","6","19","0","1"
"Aumsville","3,622","4","0","0","1","3","46","4","38","4","2"
"Aurora","928","0","0","0","0","0","10","4","6","0","0"
"Baker City","9,933","2","0","1","0","1","185","22","155","8","1"
"Bandon","3,099","0","0","0","0","0","106","16","88","2","0"
"Banks","1,796","4","0","1","0","3","33","7","25","1","0"
"Beaverton","90,759","166","0","21","36","109","1,779","227","1,410","142","30"
"Bend","77,455","204","1","25","27","151","2,416","365","1,978","73","29"
"Black Butte","","0","0","0","0","0","7","1","6","0","0"
"Boardman","3,254","7","0","1","1","5","61","18","40","3","1"
"Brookings","6,403","5","0","0","0","5","53","6","44","3",""
"Burns","2,836","0","0","0","0","0","106","30","71","5",""
"Canby","15,998","8","0","3","2","3","309","56","246","7","0"
"Cannon Beach","1,708","2","0","1","0","1","30","2","28","0","1"
"Carlton","2,028","0","0","0","0","0","13","3","10","0","1"
"Central Point","17,352","19","1","0","0","18","491","53","428","10","2"
"Clatskanie","1,755","1","0","0","0","1","29","3","24","2","1"
"Coburg","1,046","0","0","0","0","0","10","0","8","2","0"
"Condon","689","1","0","0","0","1","1","0","1","0","0"
"Coos Bay","16,137","89","0","10","10","69","815","141","650","24",""
"Coquille","3,907","0","0","0","0","0","69","18","49","2","0"
"Cornelius","11,995","28","0","1","5","22","341","78","234","29","1"
"Corvallis","55,042","71","0","13","15","43","1,753","287","1,421","45","13"
"Cottage Grove","9,789","66","0","0","3","63","356","45","285","26",""
"Creswell","5,085","33","0","1","3","29","186","50","109","27","1"
"Dallas","14,738","36","1","7","2","26","403","64","318","21","3"
"Eagle Point","8,559","4","0","1","1","2","261","31","224","6","0"
"Enterprise","1,961","1","0","0","0","1","15","6","9","0","0"
"Estacada","2,724","10","0","0","3","7","98","12","77","9","1"
"Eugene","157,848","460","0","78","177","205","7,878","1,440","5,862","576","63"
"Fairview","9,015","10","0","4","1","5","251","58","156","37","1"
"Florence","8,556","5","0","0","2","3","295","62","221","12","2"
"Forest Grove","21,307","52","2","15","7","28","573","83","464","26","6"
"Gaston","644","2","0","0","0","2","18","5","13","0","0"
"Gearhart","1,478","0","0","0","0","0","12","3","8","1","0"
"Gervais","2,490","7","1","1","1","4","46","4","39","3","0"
"Gladstone","11,619","36","1","5","5","25","294","53","209","32","3"
"Gold Beach","2,277","4","0","0","0","4","41","5","34","2","0"
"Grants Pass","34,901","109","1","15","44","49","1,989","286","1,620","83","9"
"Gresham","106,718","416","1","31","172","212","4,311","751","2,943","617","26"
"Hermiston","16,923","46","1","2","14","29","765","154","548","63","0"
"Hillsboro","92,586","146","1","23","35","87","2,065","252","1,683","130","9"
"Hines","1,580","0","0","0","0","0","35","15","19","1",""
"Hood River","7,243","4","0","1","0","3","63","12","46","5",""
"Hubbard","3,207","1","0","1","0","0","36","18","18","0","2"
"Independence","8,681","18","0","4","0","14","218","35","170","13","4"
"Jacksonville","2,815","2","0","0","0","2","24","6","18","0","1"
"John Day","1,763","2","0","1","0","1","20","3","15","2","1"
"Junction City","5,449","1","0","0","0","1","54","8","44","2","2"
"Keizer","36,866","64","3","9","11","41","769","125","609","35","10"
"King City","3,144","3","0","2","0","1","58","10","47","1","0"
"Klamath Falls","21,062","80","0","18","21","41","1,002","225","686","91","12"
"La Grande","13,221","35","0","13","0","22","936","127","772","37","19"
"Lake Oswego","37,009","19","0","2","3","14","502","77","409","16","5"
"Lakeview","2,318","24","0","3","0","21","50","11","36","3","0"
"Lebanon","15,683","36","0","5","7","24","813","134","655","24","6"
"Lincoln City","8,014","53","1","10","4","38","391","81","299","11","3"
"Madras","6,110","11","0","2","3","6","265","59","188","18","3"
"Malin","814","1","0","0","0","1","0","0","0","0",""
"Manzanita","604","0","0","0","0","0","23","5","18","0","0"
"McMinnville","32,530","58","0","11","13","34","1,100","212","855","33","8"
"Medford","75,704","387","6","38","60","283","3,895","370","3,375","150","43"
"Milton-Freewater","7,125","20","0","0","3","17","210","35","156","19","3"
"Milwaukie","20,507","21","0","4","7","10","562","93","433","36","2"
"Molalla","8,194","8","0","4","2","2","197","23","167","7","3"
"Monmouth","9,635","10","0","1","0","9","180","39","140","1","0"
"Mount Angel","3,321","14","1","0","1","12","50","9","40","1","0"
"Myrtle Creek","3,476","3","0","2","0","1","13","2","9","2","0"
"Newberg-Dundee","25,499","23","1","6","2","14","529","116","398","15","8"
"Newport","10,095","43","0","14","4","25","397","49","325","23","7"
"North Bend","9,798","10","0","3","5","2","457","93","349","15","0"
"North Plains","1,968","2","0","0","0","2","26","9","16","1","0"
"Nyssa","3,302","6","0","2","1","3","123","44","72","7",""
"Oakridge","3,239","14","0","0","3","11","83","27","53","3","1"
"Ontario","11,487","52","0","5","6","41","813","110","686","17","2"
"Oregon City","32,198","34","0","9","8","17","799","117","630","52","3"
"Pendleton","16,789","39","0","15","7","17","597","71","496","30","2"
"Philomath","4,633","1","0","0","0","1","86","20","60","6","1"
"Phoenix","4,586","5","0","2","0","3","137","20","114","3","0"
"Pilot Rock","1,518","2","0","0","0","2","13","3","8","2","0"
"Portland","589,991","3,037","20","258","917","1,842","30,022","4,303","22,494","3,225","308"
"Port Orford","1,145","2","0","0","0","2","56","18","36","2","1"
"Prineville","9,352","20","0","4","0","16","251","43","204","4",""
"Rainier","1,915","1","0","0","1","0","58","15","34","9",""
"Redmond","26,494","81","0","16","12","53","1,453","218","1,182","53","15"
"Reedsport","4,198","0","0","0","0","0","118","25","90","3","1"
"Rockaway Beach","1,326","5","0","0","1","4","54","27","23","4","0"
"Rogue River","2,154","3","0","1","2","0","68","12","52","4","0"
"Roseburg","21,406","53","0","22","17","14","1,168","152","967","49","5"
"Salem","156,283","519","3","32","119","365","5,960","891","4,641","428","37"
"Sandy","9,672","8","0","1","5","2","276","36","215","25","1"
"Scappoose","6,662","32","0","7","1","24","97","15","79","3","0"
"Seaside","6,526","16","0","3","5","8","438","53","372","13","5"
"Sherwood","18,388","7","1","4","1","1","182","14","161","7","4"
"Silverton","9,320","16","0","4","0","12","136","27","106","3","1"
"Springfield","60,035","149","1","15","46","87","2,437","309","1,979","149","18"
"Stayton","7,725","30","0","2","1","27","309","47","253","9","1"
"St. Helens","13,020","9","0","5","2","2","271","52","207","12","7"
"Sunriver","","3","0","0","0","3","56","4","50","2","0"
"Sutherlin","7,893","12","0","1","1","10","167","29","123","15","3"
"Sweet Home","9,020","14","1","0","4","9","482","75","392","15","2"
"Talent","6,131","9","0","1","1","7","196","19","173","4","2"
"The Dalles","13,765","9","0","4","3","2","585","85","490","10","1"
"Tigard","48,546","55","0","8","24","23","1,724","173","1,499","52","5"
"Tillamook","4,988","2","0","0","1","1","182","16","159","7","2"
"Toledo","3,502","24","2","7","2","13","148","27","114","7","3"
"Troutdale","16,132","25","1","10","9","5","523","73","409","41","1"
"Tualatin","26,331","43","0","8","13","22","701","83","579","39","2"
"Turner","1,874","12","0","1","1","10","25","5","19","1","0"
"Umatilla","6,980","9","0","2","1","6","157","47","98","12","0"
"Veneta","4,610","32","0","4","3","25","194","68","111","15","2"
"Warrenton","5,042","0","0","0","0","0","125","23","97","5","1"
"West Linn","25,376","10","0","1","3","6","268","29","223","16","0"
"Wilsonville","19,717","10","0","3","4","3","205","17","169","19","0"
"Winston","5,436","3","0","0","0","3","83","24","53","6","0"
"Woodburn","24,336","54","1","4","15","34","542","103","408","31","11"
"Yamhill","1,035","0","0","0","0","0","18","2","16","0","0"
