"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Abbeville","5,298","71","0","6","1","64","147","31","108","8","1"
"Aiken","29,868","116","2","12","36","66","1,287","171","1,067","49","4"
"Allendale","3,523","80","0","1","4","75","115","71","40","4","0"
"Anderson","26,997","209","3","9","50","147","2,028","481","1,405","142","11"
"Andrews","2,894","12","0","2","3","7","196","50","137","9","0"
"Aynor","567","1","0","0","1","0","32","6","25","1","1"
"Bamberg","3,649","13","0","0","2","11","164","41","113","10","1"
"Barnwell","4,805","37","0","0","18","19","409","134","270","5","2"
"Batesburg-Leesville","5,424","61","0","3","11","47","321","78","233","10","2"
"Beaufort","12,505","177","2","7","45","123","769","132","618","19","2"
"Belton","4,182","14","0","1","2","11","157","30","118","9","2"
"Bennettsville","9,175","129","3","4","14","108","592","109","471","12","4"
"Bishopville","3,511","21","0","1","4","16","180","38","129","13","2"
"Blacksburg","1,870","23","0","0","0","23","119","28","81","10","1"
"Blackville","2,434","20","0","0","5","15","116","39","73","4","0"
"Bluffton","12,676","26","0","0","4","22","390","60","314","16","0"
"Burnettown","2,704","8","0","1","0","7","45","10","34","1","1"
"Calhoun Falls","2,027","8","0","0","1","7","34","8","23","3","1"
"Camden","6,918","73","0","0","15","58","467","152","289","26","1"
"Cayce","12,674","129","0","2","28","99","716","169","479","68","2"
"Central","5,219","11","0","0","2","9","288","40","234","14","1"
"Chapin","1,462","3","0","0","2","1","43","9","33","1","0"
"Charleston","121,481","398","11","30","162","195","3,754","527","2,957","270","6"
"Cheraw","5,919","53","0","2","12","39","385","75","301","9","0"
"Chesnee","878","7","0","1","0","6","81","21","58","2","0"
"Chester","5,672","92","0","1","14","77","272","64","191","17","3"
"Chesterfield","1,489","9","0","0","1","8","52","7","45","0","0"
"Clemson","14,067","34","0","1","3","30","391","77","272","42","0"
"Clinton","8,589","78","0","3","11","64","381","84","282","15","0"
"Clio","734","2","0","0","0","2","35","8","26","1","0"
"Clover","5,153","122","1","3","4","114","174","42","121","11","4"
"Conway","17,302","158","1","11","35","111","887","220","636","31","5"
"Cottageville","771","6","0","0","1","5","23","6","16","1","1"
"Coward","761","0","0","0","0","0","9","2","6","1","0"
"Cowpens","2,187","9","0","0","0","9","95","27","61","7","0"
"Darlington","6,362","78","0","5","12","61","514","85","405","24","1"
"Denmark","3,579","29","0","1","2","26","209","62","140","7","0"
"Dillon","6,867","135","0","2","30","103","636","149","456","31","2"
"Duncan","3,218","8","0","2","4","2","84","15","59","10","1"
"Easley","20,226","107","1","8","10","88","1,056","164","837","55","1"
"Edgefield","4,805","7","0","2","1","4","50","7","38","5","0"
"Edisto Beach","419","0","0","0","0","0","78","32","43","3","0"
"Ehrhardt","551","1","0","1","0","0","41","8","31","2","1"
"Elgin","1,326","5","0","1","3","1","97","8","87","2","0"
"Estill","2,064","37","0","0","2","35","149","46","99","4","3"
"Eutawville","319","1","0","0","0","1","21","10","11","0","0"
"Fairfax","2,049","14","1","0","2","11","106","47","53","6","3"
"Florence","37,488","351","3","16","76","256","3,230","537","2,530","163","6"
"Forest Acres","10,482","80","1","1","31","47","687","188","462","37","3"
"Fort Lawn","905","4","0","0","2","2","56","19","36","1","0"
"Fort Mill","10,937","55","1","4","5","45","245","43","187","15","5"
"Fountain Inn","7,890","40","1","1","2","36","182","37","131","14","1"
"Gaffney","12,559","76","4","10","20","42","444","99","315","30","2"
"Gaston","1,664","5","0","0","1","4","50","14","35","1","1"
"Georgetown","9,270","119","0","4","18","97","630","125","476","29","3"
"Goose Creek","36,357","93","0","7","20","66","857","122","671","64","8"
"Great Falls","2,002","16","0","2","0","14","104","42","58","4","1"
"Greeleyville","443","12","0","1","0","11","22","5","17","0","0"
"Greenville","59,089","485","5","22","110","348","3,495","732","2,540","223","5"
"Greenwood","23,492","395","3","11","43","338","1,703","364","1,291","48","6"
"Greer","25,812","99","0","15","12","72","766","118","596","52","4"
"Hampton","2,841","30","0","1","2","27","161","35","121","5","2"
"Hanahan","18,207","38","0","0","9","29","502","117","347","38","3"
"Hardeeville","2,986","33","1","0","16","16","208","45","145","18","0"
"Harleyville","685","7","0","0","1","6","55","12","40","3","0"
"Hartsville","7,854","104","2","3","23","76","840","205","610","25","6"
"Hemingway","464","7","0","0","0","7","66","9","55","2","0"
"Holly Hill","1,292","12","0","0","3","9","98","15","80","3","1"
"Honea Path","3,639","76","1","7","1","67","285","99","172","14","0"
"Inman","2,348","13","0","2","0","11","78","18","59","1","0"
"Irmo","11,226","48","1","3","6","38","344","69","262","13","0"
"Isle of Palms","4,181","6","0","1","1","4","181","39","138","4","0"
"Jackson","1,720","3","0","0","0","3","50","13","34","3","0"
"Jamestown","73","1","0","0","1","0","0","0","0","0","0"
"Johnsonville","1,497","8","0","0","1","7","27","12","14","1","0"
"Johnston","2,390","17","0","1","2","14","59","28","27","4","0"
"Kingstree","3,367","33","2","3","10","18","234","42","180","12","1"
"Lake City","6,753","93","0","4","13","76","468","124","320","24","4"
"Lake View","816","9","1","0","4","4","44","12","30","2","1"
"Lamar","1,001","5","0","0","2","3","20","5","13","2","1"
"Lancaster","8,625","137","3","3","14","117","389","98","285","6","1"
"Landrum","2,404","7","0","2","2","3","45","6","37","2","0"
"Latta","1,395","26","0","2","3","21","116","21","92","3","3"
"Laurens","9,245","137","3","8","19","107","613","131","463","19","2"
"Lexington","18,078","61","0","3","9","49","748","44","670","34","0"
"Liberty","3,307","11","0","0","1","10","190","17","164","9","0"
"Loris","2,424","18","0","0","5","13","196","36","148","12","1"
"Lyman","3,281","6","0","1","0","5","107","15","88","4","0"
"Manning","4,156","49","0","2","8","39","354","71","270","13","4"
"Marion","7,020","95","3","3","24","65","674","237","414","23","6"
"Mauldin","23,156","78","0","7","16","55","493","88","377","28","1"
"Mayesville","740","6","0","0","3","3","45","27","16","2","0"
"McBee","877","6","0","0","1","5","36","9","25","2","0"
"McColl","2,199","23","0","0","4","19","84","32","51","1","0"
"McCormick","2,815","11","0","0","0","11","87","17","67","3","0"
"Moncks Corner","7,977","52","3","1","14","34","456","65","350","41","2"
"Mount Pleasant","68,633","158","2","3","27","126","1,234","175","998","61","0"
"Mullins","4,717","96","1","1","17","77","465","96","346","23","5"
"Myrtle Beach","27,425","443","4","36","160","243","4,187","590","3,243","354","2"
"Newberry","10,397","64","0","1","8","55","487","126","354","7","0"
"New Ellenton","2,076","3","0","0","0","3","57","18","36","3","0"
"Nichols","372","2","0","0","0","2","19","10","8","1","0"
"Ninety Six","2,021","8","0","0","1","7","39","6","31","2","0"
"North Augusta","21,597","41","0","3","18","20","956","148","755","53","3"
"North Charleston","98,606","653","5","35","184","429","5,579","999","4,092","488","19"
"North Myrtle Beach","13,912","108","3","13","43","49","1,501","376","1,032","93","2"
"Orangeburg","14,127","72","0","5","24","43","823","283","486","54","4"
"Pacolet","2,261","13","0","0","3","10","87","35","49","3","0"
"Pageland","2,792","34","4","1","2","27","145","27","113","5","0"
"Pamplico","1,240","2","0","0","0","2","8","1","7","0","0"
"Pelion","682","5","0","0","0","5","28","2","25","1","0"
"Pickens","3,162","12","0","4","0","8","147","12","112","23","0"
"Port Royal","10,802","33","0","2","15","16","240","54","176","10","2"
"Prosperity","1,194","4","0","0","0","4","28","8","20","0","0"
"Ridgeland","4,083","8","3","0","1","4","53","6","47","0","1"
"Rock Hill","66,924","410","4","46","71","289","2,996","537","2,298","161","11"
"Saluda","3,607","66","3","0","12","51","69","14","52","3","0"
"Santee","972","9","0","1","3","5","117","27","85","5","0"
"Scranton","943","4","0","0","0","4","11","2","9","0","0"
"Seneca","8,196","76","0","4","11","61","377","81","276","20","3"
"Simpsonville","18,450","54","2","5","15","32","681","120","532","29","3"
"Society Hill","570","1","0","0","1","0","7","2","5","0","0"
"South Congaree","2,333","9","2","0","0","7","84","15","62","7","0"
"Spartanburg","37,444","657","5","12","127","513","2,856","684","1,952","220","24"
"Springdale","2,667","10","0","1","2","7","84","14","63","7","0"
"St. George","2,108","12","0","0","4","8","117","22","90","5","1"
"St. Matthews","2,045","17","0","1","1","15","42","11","31","0","0"
"St. Stephen","1,717","10","0","0","4","6","139","48","83","8","0"
"Sullivans Island","1,812","0","0","0","0","0","29","3","26","0","0"
"Summerton","1,012","15","0","1","4","10","63","19","44","0","0"
"Sumter","40,996","343","3","11","72","257","2,353","789","1,426","138","14"
"Surfside Beach","3,882","24","0","3","4","17","380","104","263","13","1"
"Swansea","837","7","0","1","1","5","29","5","22","2","0"
"Tega Cay","7,709","3","0","1","1","1","75","13","62","0","1"
"Timmonsville","2,347","21","0","2","2","17","184","66","109","9","3"
"Travelers Rest","4,629","10","1","0","4","5","225","32","177","16","0"
"Turbeville","775","6","0","1","0","5","21","11","6","4","0"
"Union","8,491","71","2","4","13","52","403","76","312","15","1"
"Wagener","806","5","0","0","1","4","40","11","24","5","0"
"Walhalla","4,313","12","0","2","1","9","111","29","73","9","0"
"Walterboro","5,461","50","0","5","14","31","655","108","523","24","3"
"Ware Shoals","2,195","26","0","2","3","21","132","34","91","7","1"
"Wellford","2,406","3","0","0","0","3","42","10","31","1","1"
"West Columbia","15,163","168","0","10","41","117","975","154","750","71","3"
"Westminster","2,446","14","0","1","4","9","104","24","73","7","0"
"West Pelzer","890","5","0","0","1","4","104","8","92","4","0"
"West Union","294","3","0","0","0","3","36","8","28","0","0"
"Whitmire","1,458","6","0","0","1","5","49","9","40","0","0"
"Williamston","3,980","20","0","1","0","19","184","40","134","10","0"
"Williston","3,176","14","0","0","1","13","173","62","108","3","2"
"Woodruff","4,138","20","0","0","3","17","110","22","85","3","1"
"Yemassee","1,039","1","0","0","1","0","44","7","33","4","1"
"York","7,826","99","1","4","12","82","428","78","327","23","1"
