"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Ansonia","19,285","30","3","3","17","7","354","44","271","39","2"
"Avon","18,131","0","0","0","0","0","179","28","149","2","0"
"Berlin","19,903","15","0","1","6","8","379","80","279","20","1"
"Bethel","18,618","1","0","0","1","0","306","47","253","6","0"
"Bloomfield","20,524","43","1","6","8","28","455","83","345","27","3"
"Branford","28,078","26","0","0","11","15","749","81","613","55","1"
"Bridgeport","144,496","1,447","20","116","610","701","5,607","1,540","3,025","1,042","24"
"Bristol","60,589","118","1","10","52","55","1,496","365","1,017","114","9"
"Brookfield","16,482","10","0","1","5","4","200","34","160","6","0"
"Canton","10,311","2","0","1","0","1","106","21","82","3","0"
"Cheshire","29,315","12","0","0","3","9","284","71","204","9","0"
"Clinton","13,285","19","0","7","2","10","318","54","262","2","2"
"Coventry","12,458","15","0","5","4","6","191","67","118","6","1"
"Cromwell","14,031","6","0","1","4","1","340","28","297","15","0"
"Danbury","81,043","164","1","34","76","53","1,588","343","1,183","62","5"
"Darien","20,770","6","0","0","2","4","150","21","120","9","1"
"Derby","12,926","22","0","1","9","12","373","75","271","27","0"
"East Hampton","12,983","11","1","2","0","8","245","42","197","6","0"
"East Hartford","51,347","173","0","22","79","72","1,401","325","938","138","10"
"East Haven","29,311","24","0","0","12","12","835","117","611","107","4"
"Easton","7,504","1","0","0","0","1","23","3","19","1","3"
"East Windsor","11,183","14","0","3","3","8","295","55","220","20","7"
"Fairfield","59,514","24","0","1","9","14","1,131","194","885","52","6"
"Farmington","25,387","16","0","0","12","4","623","54","562","7","0"
"Glastonbury","34,491","21","0","2","5","14","323","73","238","12","1"
"Granby","11,303","9","0","4","3","2","113","25","85","3","1"
"Greenwich","61,284","27","0","3","14","10","423","79","326","18","1"
"Groton","10,408","24","0","4","5","15","140","13","122","5","1"
"Groton Long Point","519","0","0","0","0","0","12","0","12","0","0"
"Groton Town","29,262","36","0","7","12","17","553","70","458","25","6"
"Guilford","22,416","16","0","3","1","12","347","65","272","10","1"
"Hartford","125,006","1,639","27","55","602","955","5,502","1,271","3,372","859","91"
"Madison","18,303","5","0","0","1","4","123","26","96","1","0"
"Manchester","58,349","128","1","9","53","65","1,722","256","1,380","86","6"
"Meriden","60,981","144","0","9","57","78","1,721","444","1,136","141","5"
"Middlebury","7,589","1","0","0","0","1","84","21","60","3","0"
"Middletown","47,736","77","0","10","30","37","1,023","143","820","60","2"
"Milford","52,857","35","1","0","23","11","1,753","158","1,515","80","4"
"Monroe","19,515","6","0","3","1","2","181","37","138","6","3"
"Naugatuck","31,921","31","0","11","11","9","606","71","498","37","1"
"New Britain","73,341","328","3","4","143","178","2,967","881","1,768","318","0"
"New Canaan","19,775","4","0","1","1","2","107","14","93","0","0"
"New Haven","130,019","1,748","34","55","766","893","6,479","1,413","4,124","942","18"
"Newington","30,619","26","0","3","12","11","753","104","603","46","2"
"New London","27,671","319","3","18","41","257","814","227","538","49","6"
"New Milford","28,194","18","0","3","5","10","474","8","453","13","2"
"Newtown","27,611","13","0","6","3","4","189","54","130","5","2"
"North Branford","14,434","1","0","0","1","0","247","33","190","24","0"
"North Haven","24,138","11","0","0","6","5","599","88","483","28","0"
"Norwalk","85,761","326","3","15","90","218","1,914","297","1,443","174","4"
"Norwich","40,568","133","2","25","45","61","856","235","570","51","16"
"Old Saybrook","10,261","8","0","2","1","5","169","21","143","5","0"
"Orange","13,982","4","0","1","3","0","406","61","329","16","0"
"Plainfield","15,433","7","0","2","1","4","50","18","28","4","1"
"Plainville","17,749","64","0","2","5","57","541","57","462","22","1"
"Plymouth","12,266","2","0","0","1","1","166","35","126","5","0"
"Portland","9,526","5","0","0","0","5","84","18","59","7","1"
"Putnam","9,602","45","0","3","2","40","165","32","127","6","2"
"Redding","9,175","3","0","0","1","2","59","7","52","0","0"
"Ridgefield","24,684","0","0","0","0","0","67","12","55","0","0"
"Rocky Hill","19,745","6","0","1","3","2","266","28","236","2","0"
"Seymour","16,571","15","0","2","4","9","229","59","162","8","3"
"Shelton","39,632","27","0","2","10","15","524","131","349","44","0"
"Simsbury","23,554","6","0","1","2","3","181","20","156","5","2"
"Southington","43,149","29","1","9","13","6","770","124","620","26","4"
"South Windsor","25,757","16","0","7","4","5","426","78","335","13","0"
"Stamford","122,870","389","6","32","190","161","1,987","282","1,498","207","4"
"Stonington","18,579","12","0","5","3","4","312","52","255","5","0"
"Stratford","51,479","146","1","9","59","77","1,541","309","1,104","128","7"
"Suffield","15,764","2","0","0","0","2","95","33","58","4","2"
"Thomaston","7,902","4","0","0","0","4","131","31","92","8","2"
"Torrington","36,450","61","0","17","14","30","751","146","584","21","5"
"Trumbull","36,085","20","0","0","14","6","690","69","598","23","1"
"Vernon","29,233","30","0","7","8","15","306","67","206","33","1"
"Wallingford","45,218","28","2","2","15","9","853","126","691","36","3"
"Waterbury","110,570","359","7","9","183","160","4,571","818","3,326","427","3"
"Waterford","19,553","52","0","1","1","50","485","46","434","5","0"
"Watertown","22,556","37","0","3","7","27","448","88","337","23","0"
"West Hartford","63,385","68","1","4","46","17","1,517","231","1,180","106","1"
"West Haven","55,667","245","1","0","44","200","1,265","203","880","182","4"
"Weston","10,198","1","0","0","0","1","54","9","44","1","1"
"Westport","26,440","20","1","3","5","11","404","89","301","14","0"
"Wethersfield","26,717","22","0","9","6","7","366","58","291","17","0"
"Willimantic","17,770","31","1","1","14","15","391","61","301","29","2"
"Wilton","18,095","2","0","0","0","2","116","17","98","1","0"
"Winchester","11,263","11","0","4","1","6","223","65","150","8","4"
"Windsor","29,098","22","0","9","7","6","466","58","391","17","2"
"Windsor Locks","12,521","12","0","0","4","8","198","33","158","7","0"
"Wolcott","16,711","4","0","2","1","1","303","56","230","17","0"
"Woodbridge","9,007","1","0","0","0","1","125","19","97","9","0"
