"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Alexandria","1,615","1","0","0","0","1","33","13","20","0","0"
"Alton","5,257","7","0","1","0","6","146","55","91","0","0"
"Amherst","11,216","8","0","0","2","6","273","30","242","1","2"
"Antrim","2,640","7","0","3","1","3","64","10","52","2","0"
"Ashland","2,079","4","0","2","1","1","79","8","63","8","0"
"Auburn","4,959","4","0","2","1","1","96","45","42","9","0"
"Barnstead","4,599","2","0","0","0","2","104","39","64","1","0"
"Barrington","8,587","4","0","1","0","3","134","43","89","2","0"
"Bartlett","2,792","1","0","0","0","1","48","20","28","0","1"
"Belmont","7,366","12","0","1","1","10","254","58","189","7","1"
"Bennington","1,478","1","0","1","0","0","70","5","63","2","0"
"Berlin","10,064","11","0","4","2","5","164","50","105","9","5"
"Bethlehem","2,529","2","0","0","1","1","33","11","21","1","1"
"Boscawen","3,970","4","0","0","0","4","76","8","66","2","2"
"Bow","7,529","5","0","0","0","5","85","28","54","3","0"
"Brentwood","4,492","1","0","1","0","0","50","12","37","1","0"
"Bristol","3,058","7","0","2","0","5","89","31","56","2","0"
"Campton","3,337","10","0","5","1","4","61","12","48","1","1"
"Candia","3,914","4","0","0","0","4","63","19","43","1","0"
"Carroll","764","1","0","0","0","1","81","9","71","1","0"
"Center Harbor","1,097","0","0","0","0","0","51","13","38","0","0"
"Charlestown","5,121","8","0","2","0","6","51","16","33","2","0"
"Claremont","13,372","39","0","8","6","25","452","48","397","7","2"
"Colebrook","2,304","2","0","0","1","1","54","12","39","3","0"
"Concord","42,751","120","1","24","25","70","1,288","194","1,058","36","5"
"Conway","10,128","28","1","7","5","15","418","67","343","8","2"
"Dalton","980","0","0","0","0","0","17","4","9","4","0"
"Danville","4,393","1","0","0","0","1","47","10","36","1","1"
"Deerfield","4,286","2","1","0","1","0","82","28","50","4","2"
"Deering","1,915","2","0","0","0","2","35","13","21","1","1"
"Derry","33,152","81","0","10","9","62","863","203","627","33","26"
"Dover","30,026","30","0","5","11","14","585","90","480","15","2"
"Dublin","1,599","6","0","0","0","6","13","7","6","0","0"
"Dunbarton","2,762","2","0","0","0","2","26","14","11","1","0"
"Durham","14,657","12","0","3","0","9","132","14","117","1","1"
"Effingham","1,467","0","0","0","0","0","27","10","16","1","0"
"Enfield","4,588","6","0","0","0","6","70","6","63","1","0"
"Epping","6,419","5","0","2","1","2","215","24","185","6","3"
"Epsom","4,572","6","0","1","0","5","78","33","41","4","0"
"Exeter","14,325","15","0","4","1","10","148","26","118","4","2"
"Farmington","6,795","22","0","7","4","11","187","67","111","9","7"
"Fitzwilliam","2,399","0","0","0","0","0","35","16","16","3","0"
"Franconia","1,105","0","0","0","0","0","30","5","25","0","0"
"Fremont","4,289","5","0","2","0","3","39","11","24","4","1"
"Gilford","7,135","11","0","4","1","6","226","44","176","6","0"
"Gilmanton","3,782","0","0","0","0","0","56","25","28","3","0"
"Goffstown","17,674","14","0","1","2","11","309","81","226","2","0"
"Gorham","2,852","6","0","0","2","4","65","11","53","1","2"
"Greenland","3,554","3","0","0","1","2","60","11","46","3","0"
"Hampstead","8,534","7","0","0","3","4","90","23","61","6","0"
"Hampton","14,996","34","0","5","5","24","349","40","296","13","2"
"Hampton Falls","2,239","3","0","0","1","2","42","12","28","2","0"
"Hanover","11,275","5","0","4","0","1","170","16","154","0","1"
"Haverhill","4,703","4","0","0","0","4","102","33","62","7","0"
"Henniker","4,842","2","0","0","0","2","112","25","87","0","4"
"Hillsborough","6,019","8","0","2","0","6","124","14","107","3","1"
"Hinsdale","4,051","12","0","6","1","5","83","20","60","3","0"
"Hooksett","13,469","18","0","6","4","8","451","92","347","12","0"
"Hopkinton","5,596","5","0","0","1","4","57","8","47","2","0"
"Hudson","24,499","29","0","4","7","18","363","60","288","15","3"
"Jaffrey","5,464","14","0","2","0","12","57","16","38","3","0"
"Keene","23,440","53","1","10","15","27","811","127","669","15","2"
"Kingston","6,033","5","0","0","0","5","38","7","27","4","0"
"Laconia","15,972","64","0","12","13","39","748","128","607","13","3"
"Lancaster","3,512","4","0","0","1","3","116","18","95","3","0"
"Lebanon","13,168","25","0","5","4","16","419","37","379","3","8"
"Lee","4,336","1","0","0","1","0","35","10","23","2","0"
"Lincoln","1,664","5","0","2","1","2","97","9","86","2","0"
"Lisbon","1,597","0","0","0","0","0","14","4","10","0","0"
"Litchfield","8,282","5","0","1","0","4","97","34","58","5","2"
"Littleton","5,936","24","0","2","1","21","99","29","69","1","1"
"Londonderry","24,161","18","0","1","0","17","354","78","261","15","1"
"Loudon","5,324","6","0","5","1","0","153","30","114","9","1"
"Madison","2,505","2","0","0","2","0","36","7","27","2","9"
"Manchester","109,708","618","2","69","181","366","4,194","902","3,136","156","70"
"Meredith","6,249","4","0","1","0","3","137","28","102","7","1"
"Merrimack","25,527","2","0","0","2","0","269","53","209","7","0"
"Middleton","1,785","2","0","0","0","2","32","16","14","2","0"
"Milford","15,135","37","0","2","7","28","322","46","266","10","3"
"Milton","4,604","14","0","5","0","9","103","38","60","5","1"
"Mont Vernon","2,412","1","0","0","0","1","21","12","8","1","0"
"Moultonborough","4,049","2","0","0","0","2","67","18","47","2","0"
"Nashua","86,607","212","3","24","50","135","2,130","360","1,693","77","19"
"New Boston","5,328","2","0","2","0","0","57","20","36","1","0"
"Newbury","2,075","1","0","0","0","1","17","3","14","0","0"
"New Durham","2,641","3","0","0","0","3","79","15","64","0","0"
"New Hampton","2,168","2","0","1","0","1","96","14","80","2","0"
"Newington","754","1","0","0","1","0","214","5","208","1","0"
"New London","4,403","2","0","0","0","2","39","6","31","2","0"
"Newport","6,516","10","0","2","0","8","218","31","176","11","2"
"Newton","4,609","2","0","1","0","1","42","9","32","1","0"
"Northfield","4,835","10","0","3","2","5","113","27","84","2","1"
"North Hampton","4,307","1","0","0","0","1","60","15","40","5","0"
"Northumberland","2,291","5","0","0","1","4","40","14","25","1","0"
"Northwood","4,247","10","0","3","0","7","104","19","84","1","3"
"Nottingham","4,791","2","0","0","0","2","83","14","64","5","0"
"Orford","1,239","0","0","0","0","0","7","2","5","0","0"
"Ossipee","4,351","15","0","2","0","13","158","26","126","6","0"
"Pelham","12,914","15","0","2","3","10","195","50","136","9","1"
"Pembroke","7,124","14","1","3","0","10","132","26","103","3","2"
"Peterborough","6,292","3","0","3","0","0","114","22","88","4","0"
"Pittsfield","4,111","10","0","5","0","5","124","28","90","6","0"
"Plaistow","7,619","3","0","0","1","2","164","13","146","5","0"
"Plymouth","6,999","17","1","9","3","4","224","25","192","7","11"
"Portsmouth","21,261","50","0","5","9","36","609","83","510","16","4"
"Raymond","10,151","14","0","7","0","7","182","38","136","8","2"
"Rindge","6,022","6","0","1","2","3","78","19","57","2","0"
"Rochester","29,791","101","0","9","16","76","998","186","787","25","8"
"Rollinsford","2,530","6","0","3","1","2","44","11","32","1","0"
"Rye","5,305","3","0","0","0","3","73","4","69","0","0"
"Salem","28,814","34","0","5","14","15","877","76","748","53","5"
"Sandown","5,994","2","0","1","0","1","55","18","35","2","0"
"Sandwich","1,328","1","0","1","0","0","41","14","27","0","0"
"Seabrook","8,704","13","0","1","2","10","264","23","232","9","0"
"Somersworth","11,781","41","0","9","7","25","519","40","466","13","6"
"South Hampton","815","0","0","0","0","0","7","1","6","0","0"
"Strafford","3,996","0","0","0","0","0","44","15","28","1","0"
"Stratham","7,265","4","0","1","0","3","73","11","61","1","0"
"Sunapee","3,369","1","0","1","0","0","15","4","11","0","0"
"Thornton","2,493","4","0","0","0","4","25","6","17","2","1"
"Tilton","3,572","12","0","2","2","8","216","24","186","6","1"
"Troy","2,148","0","0","0","0","0","21","6","7","8","0"
"Wakefield","5,798","8","0","0","0","8","125","35","83","7","1"
"Walpole","3,739","3","0","1","1","1","80","21","57","2","1"
"Warner","2,837","0","0","0","0","0","4","1","0","3","0"
"Washington","1,124","0","0","0","0","0","19","6","13","0","0"
"Waterville Valley","247","0","0","0","0","0","23","2","21","0","0"
"Weare","8,797","9","1","3","1","4","81","34","45","2","0"
"Webster","1,874","0","0","0","0","0","27","3","21","3","0"
"Wilton","3,682","3","0","1","0","2","74","33","40","1","1"
"Winchester","4,347","14","0","4","0","10","136","38","89","9","2"
"Windham","13,610","13","0","10","0","3","150","31","115","4","1"
"Wolfeboro","6,277","6","0","2","1","3","119","17","98","4","0"
"Woodstock","1,376","8","0","3","0","5","41","7","33","1","0"
