"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Ashland","1,302","1","0","0","0","1","7","5","2","0","0"
"Auburn","23,052","43","0","7","23","13","1,094","200","876","18","3"
"Augusta","19,134","69","1","15","15","38","1,303","252","1,028","23","4"
"Baileyville","1,521","11","0","2","2","7","49","18","30","1","0"
"Bangor","33,035","69","2","9","35","23","1,672","249","1,389","34","1"
"Bar Harbor","5,234","1","0","1","0","0","104","6","95","3","0"
"Bath","8,513","2","0","0","1","1","341","37","293","11","2"
"Belfast","6,667","7","0","2","0","5","200","45","149","6","0"
"Berwick","7,245","3","0","0","1","2","160","41","114","5","6"
"Biddeford","21,274","79","0","14","21","44","1,169","244","908","17","6"
"Boothbay Harbor","2,165","2","0","0","0","2","61","15","46","0","0"
"Brewer","9,481","6","0","0","3","3","234","21","206","7","0"
"Bridgton","5,209","2","0","2","0","0","96","19","75","2","0"
"Brownville","1,250","4","0","0","0","4","14","7","7","0","0"
"Brunswick","20,275","18","0","8","3","7","609","124","456","29","4"
"Bucksport","4,923","21","0","4","0","17","111","31","78","2","1"
"Buxton","8,033","4","0","1","3","0","97","37","59","1","0"
"Calais","3,123","12","0","3","1","8","145","16","126","3","0"
"Camden","4,849","5","0","0","3","2","104","17","85","2","0"
"Cape Elizabeth","9,014","1","0","0","1","0","108","16","90","2","0"
"Caribou","8,188","4","0","0","3","1","164","36","121","7","1"
"Carrabassett Valley","781","1","0","1","0","0","50","4","46","0","0"
"Clinton","3,486","3","0","0","0","3","67","24","39","4","0"
"Cumberland","7,210","6","0","3","0","3","61","11","49","1","0"
"Damariscotta","2,218","0","0","0","0","0","57","9","48","0","0"
"Dexter","3,894","7","3","1","0","3","99","19","70","10","0"
"Dixfield","2,550","1","0","1","0","0","69","17","48","4","0"
"Dover-Foxcroft","4,212","18","2","2","0","14","125","26","97","2","0"
"East Millinocket","3,072","0","0","0","0","0","18","1","15","2","0"
"Eastport","1,331","1","0","0","0","1","9","4","5","0","0"
"Eliot","6,203","2","0","0","0","2","32","14","18","0","0"
"Ellsworth","7,740","4","0","0","1","3","277","41","225","11","0"
"Fairfield","6,734","2","0","1","0","1","261","49","204","8","1"
"Falmouth","11,184","4","0","2","1","1","187","21","164","2","1"
"Farmington","7,759","13","1","6","3","3","274","40","232","2","0"
"Fort Fairfield","3,496","8","0","1","0","7","33","10","22","1","0"
"Fort Kent","4,096","1","0","0","0","1","10","1","9","0","0"
"Freeport","7,878","6","0","0","2","4","181","16","162","3","1"
"Fryeburg","3,449","3","0","3","0","0","36","13","22","1","0"
"Gardiner","5,799","11","0","5","3","3","169","43","126","0","2"
"Gorham","16,379","18","0","6","6","6","200","61","126","13","7"
"Gouldsboro","1,737","0","0","0","0","0","8","3","5","0","0"
"Greenville","1,646","4","0","1","0","3","38","7","31","0","0"
"Hallowell","2,381","1","0","0","1","0","82","17","64","1","0"
"Hampden","7,256","0","0","0","0","0","74","18","54","2","0"
"Holden","3,076","0","0","0","0","0","49","15","34","0","0"
"Houlton","6,122","2","0","1","0","1","146","24","119","3","0"
"Islesboro","566","0","0","0","0","0","5","5","0","0","0"
"Jay","4,850","11","0","5","0","6","106","37","64","5","2"
"Kennebunk","10,797","5","0","2","1","2","150","46","104","0","2"
"Kennebunkport","3,474","0","0","0","0","0","70","9","60","1","0"
"Kittery","9,489","4","0","1","1","2","195","21","170","4","0"
"Lewiston","36,587","77","3","13","29","32","1,351","387","943","21","14"
"Limestone","2,314","4","0","1","0","3","35","16","19","0","0"
"Lincoln","5,084","1","0","0","1","0","168","43","120","5","0"
"Lincolnville","2,164","6","0","1","0","5","26","14","12","0","0"
"Lisbon","9,008","4","0","2","0","2","140","42","93","5","1"
"Livermore Falls","3,187","8","0","3","3","2","93","28","64","1","4"
"Machias","2,221","7","0","2","1","4","70","13","57","0","0"
"Madawaska","4,034","2","0","0","0","2","31","6","25","0","0"
"Madison","4,854","5","0","2","1","2","150","37","106","7","0"
"Mechanic Falls","3,031","2","0","0","1","1","60","14","43","3","0"
"Mexico","2,681","4","0","2","1","1","100","29","70","1","1"
"Milbridge","1,353","0","0","0","0","0","11","4","7","0","0"
"Millinocket","4,505","3","0","0","1","2","108","33","74","1","0"
"Milo","2,340","8","0","1","0","7","65","23","39","3","0"
"Monmouth","4,103","3","0","2","0","1","65","18","45","2","0"
"Mount Desert","2,053","1","0","0","0","1","41","5","36","0","0"
"Newport","3,275","4","0","1","1","2","102","23","77","2","0"
"North Berwick","4,575","1","0","0","0","1","76","36","36","4","1"
"Norway","5,013","2","0","1","0","1","199","36","160","3","2"
"Oakland","6,239","4","0","3","0","1","162","23","135","4","0"
"Ogunquit","892","0","0","0","0","0","26","8","18","0","0"
"Old Orchard Beach","8,623","9","0","1","3","5","406","123","270","13","3"
"Old Town","7,839","2","0","1","0","1","213","48","161","4","0"
"Orono","10,361","2","0","0","1","1","198","28","168","2","1"
"Oxford","4,109","4","0","3","0","1","175","18","156","1","0"
"Paris","5,182","7","0","4","1","2","66","13","52","1","0"
"Phippsburg","2,216","0","0","0","0","0","11","6","4","1","0"
"Pittsfield","4,214","2","0","0","1","1","85","17","62","6","0"
"Portland","66,185","190","2","36","92","60","2,639","441","2,096","102","18"
"Presque Isle","9,691","17","0","4","4","9","445","65","380","0","1"
"Rangeley","1,168","1","0","0","0","1","27","8","19","0","0"
"Richmond","3,411","0","0","0","0","0","64","24","38","2","0"
"Rockland","7,296","8","0","2","3","3","357","34","317","6","1"
"Rockport","3,330","1","0","0","1","0","38","6","31","1","0"
"Rumford","5,840","10","0","7","2","1","205","50","152","3","0"
"Sabattus","4,875","3","0","1","1","1","76","24","50","2","0"
"Saco","18,480","61","0","5","6","50","568","150","394","24","7"
"Sanford","20,795","56","0","22","8","26","800","124","655","21","3"
"Scarborough","18,917","10","0","3","4","3","509","81","417","11","1"
"Searsport","2,615","1","0","1","0","0","59","20","38","1","1"
"Skowhegan","8,588","18","1","10","2","5","418","53","349","16","1"
"South Berwick","7,219","0","0","0","0","0","67","18","48","1","3"
"South Portland","24,999","60","0","5","12","43","860","81","760","19","2"
"Southwest Harbor","1,764","1","0","0","0","1","38","4","34","0","0"
"Swan's Island","332","0","0","0","0","0","0","0","0","0","0"
"Thomaston","2,781","2","0","1","0","1","90","14","71","5","0"
"Topsham","8,783","2","0","0","0","2","175","29","139","7","0"
"Van Buren","2,171","1","0","1","0","0","6","1","5","0","0"
"Veazie","1,919","1","0","1","0","0","32","4","27","1","0"
"Waldoboro","5,074","2","0","2","0","0","79","23","54","2","0"
"Washburn","1,687","1","0","0","0","1","36","11","25","0","0"
"Waterville","15,720","47","0","17","11","19","665","85","569","11","6"
"Wells","9,588","4","0","0","2","2","144","46","96","2","0"
"Westbrook","17,492","26","1","8","10","7","641","91","524","26","5"
"Wilton","4,115","15","0","8","1","6","141","55","84","2","0"
"Windham","16,999","11","0","2","3","6","361","69","286","6","2"
"Winslow","7,793","11","1","4","2","4","140","24","105","11","2"
"Winter Harbor","516","1","0","0","0","1","3","0","3","0","0"
"Winthrop","6,091","6","0","1","2","3","171","47","117","7","0"
"Wiscasset","3,732","1","0","1","0","0","66","18","48","0","0"
"Yarmouth","8,348","1","0","0","0","1","75","12","61","2","0"
"York","12,527","5","0","1","1","3","183","57","125","1","1"
