"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Adams","1,976","3","0","0","1","2","88","21","62","5","0"
"Albany","1,022","5","0","0","0","5","22","3","18","1","0"
"Algoma","3,181","5","0","3","0","2","103","5","96","2","0"
"Altoona","6,735","18","0","4","2","12","122","28","85","9","0"
"Amery","2,915","4","0","0","0","4","112","16","91","5","0"
"Antigo","8,270","30","0","0","0","30","488","72","402","14","0"
"Appleton","72,939","217","0","33","29","155","1,458","220","1,213","25","10"
"Arcadia","2,938","1","0","0","0","1","16","1","15","0","0"
"Ashland","8,252","27","1","2","3","21","505","89","403","13","5"
"Ashwaubenon","17,037","17","0","3","3","11","639","37","587","15","0"
"Athens","1,110","2","0","1","0","1","8","2","6","0","0"
"Baraboo","12,100","53","1","8","4","40","447","50","388","9","2"
"Bayfield","489","2","0","0","0","2","30","6","24","0","0"
"Beaver Dam","16,285","5","0","1","2","2","472","57","413","2","0"
"Belleville","2,395","1","0","1","0","0","21","0","21","0","0"
"Beloit","37,127","156","1","14","54","87","1,333","354","916","63","17"
"Beloit Town","7,695","24","0","0","3","21","118","31","84","3","2"
"Berlin","5,548","2","0","1","0","1","131","18","108","5","0"
"Big Bend","1,296","0","0","0","0","0","45","5","39","1","1"
"Black River Falls","3,638","4","0","0","0","4","135","3","127","5","0"
"Blair","1,372","1","0","1","0","0","14","4","10","0","0"
"Blanchardville","829","0","0","0","0","0","13","1","11","1","0"
"Bloomer","3,554","2","0","0","0","2","45","9","35","1","1"
"Bloomfield","6,305","11","0","3","1","7","105","13","86","6","0"
"Blue Mounds","859","0","0","0","0","0","6","2","3","1","0"
"Boscobel","3,245","46","0","0","0","46","78","15","63","0","0"
"Brandon-Fairwater","1,256","0","0","0","0","0","13","0","7","6","0"
"Brillion","3,162","3","0","1","0","2","22","4","18","0","0"
"Brodhead","3,307","0","0","0","0","0","93","18","73","2","0"
"Brookfield","38,085","25","0","0","9","16","1,021","106","895","20","0"
"Brookfield Township","6,143","12","0","0","0","12","143","12","125","6","0"
"Brown Deer","12,051","3","0","0","3","0","106","20","82","4","5"
"Burlington","10,510","16","0","5","2","9","264","43","216","5","1"
"Butler","1,849","3","0","0","0","3","41","5","32","4","0"
"Caledonia","24,813","69","0","2","23","44","393","62","317","14","1"
"Campbellsport","2,025","0","0","0","0","0","16","1","14","1","0"
"Campbell Township","4,333","0","0","0","0","0","59","10","48","1","0"
"Cashton","1,107","3","0","0","3","0","5","3","2","0","0"
"Cedarburg","11,462","7","0","1","0","6","136","8","128","0","0"
"Chenequa","593","1","0","0","0","1","4","1","3","0","0"
"Chetek","2,231","3","0","2","0","1","41","17","23","1","0"
"Chilton","3,950","1","0","0","0","1","78","15","60","3","0"
"Chippewa Falls","13,721","20","0","2","3","15","218","43","165","10","0"
"Cleveland","1,491","3","0","2","0","1","8","0","8","0","0"
"Clinton","2,163","1","0","0","0","1","25","4","21","0","0"
"Clintonville","4,579","8","0","1","0","7","240","22","218","0","0"
"Colby-Abbotsford","4,180","2","0","0","0","2","54","13","40","1","0"
"Columbus","5,013","5","0","0","0","5","91","14","77","0","0"
"Cornell","1,473","1","0","0","1","0","38","5","33","0","0"
"Cottage Grove","6,219","1","0","0","0","1","158","15","139","4","0"
"Crandon","1,928","0","0","0","0","0","40","7","31","2","0"
"Cross Plains","3,553","0","0","0","0","0","32","3","28","1","0"
"Cuba City","2,095","0","0","0","0","0","41","5","36","0","0"
"Cudahy","18,347","62","0","7","21","34","620","134","462","24","1"
"Cumberland","2,179","3","0","0","0","3","50","7","41","2","0"
"Dane","999","0","0","0","0","0","0","0","0","0","0"
"Darien","1,587","0","0","0","0","0","30","1","29","0","0"
"Darlington","2,462","4","0","0","0","4","26","1","25","0","0"
"Deforest","8,975","2","0","2","0","0","120","12","104","4","0"
"Delafield","7,116","5","0","0","3","2","196","13","181","2","0"
"Delavan","8,500","8","0","0","2","6","297","26","266","5","0"
"Delavan Town","5,308","1","0","1","0","0","82","15","63","4","1"
"Denmark","2,132","1","0","0","0","1","12","4","8","0","0"
"De Pere","23,904","10","0","2","1","7","367","64","298","5","4"
"Dodgeville","4,713","10","0","1","0","9","71","10","61","0","1"
"Durand","1,939","0","0","0","0","0","9","1","6","2","0"
"Eagle River","1,404","1","0","0","0","1","111","9","98","4","0"
"East Troy","4,300","7","0","4","0","3","95","14","79","2","4"
"Eau Claire","66,170","139","0","20","21","98","1,959","378","1,531","50","10"
"Edgar","1,485","0","0","0","0","0","3","0","3","0","0"
"Edgerton","5,485","0","0","0","0","0","120","14","105","1","0"
"Eleva","673","0","0","0","0","0","15","2","13","0","0"
"Elkhart Lake","971","0","0","0","0","0","18","0","18","0","0"
"Elkhorn","10,128","8","0","4","0","4","226","20","202","4","1"
"Elk Mound","882","0","0","0","0","0","10","3","7","0",""
"Ellsworth","3,298","3","0","0","0","3","111","26","80","5","0"
"Elm Grove","5,960","0","0","0","0","0","74","12","60","2","0"
"Evansville","5,034","8","0","0","0","8","111","16","92","3","0"
"Everest","17,111","41","0","10","4","27","375","69","285","21","1"
"Fall Creek","1,321","1","0","0","0","1","13","4","9","0","0"
"Fall River","1,719","0","0","0","0","0","12","2","9","1","2"
"Fennimore","2,508","0","0","0","0","0","75","10","65","0","0"
"Fitchburg","25,370","59","0","8","14","37","693","66","609","18","0"
"Fond Du Lac","43,208","146","2","37","9","98","1,069","117","923","29","3"
"Fontana","1,679","0","0","0","0","0","19","1","18","0","0"
"Fort Atkinson","12,422","15","0","1","2","12","233","32","197","4","0"
"Fountain City","863","3","0","0","0","3","8","0","8","0","0"
"Fox Lake","1,526","0","0","0","0","0","8","1","6","1","0"
"Fox Valley Metro","16,991","13","0","0","0","13","263","33","219","11","1"
"Franklin","35,605","15","0","2","3","10","627","65","550","12","1"
"Frederic","1,142","5","0","0","0","5","22","4","18","0","0"
"Freedom","5,867","0","0","0","0","0","28","5","22","1","0"
"Geneva Town","5,015","6","0","0","0","6","97","21","76","0","0"
"Genoa City","3,055","0","0","0","0","0","34","3","30","1","0"
"Germantown","19,835","9","0","4","3","2","427","48","366","13","0"
"Gillett","1,392","0","0","0","0","0","34","6","26","2","0"
"Glendale","12,928","18","0","0","14","4","769","20","720","29","0"
"Grafton","11,509","3","0","0","1","2","147","9","135","3","0"
"Grand Chute","21,010","24","0","4","3","17","964","76","858","30","0"
"Grand Rapids","7,679","1","0","0","0","1","40","11","27","2","0"
"Green Bay","104,510","373","2","54","48","269","2,420","467","1,852","101","7"
"Greendale","14,107","10","0","4","3","3","539","28","503","8","0"
"Greenfield","36,880","51","1","2","24","24","1,175","132","1,016","27","0"
"Green Lake","964","0","0","0","0","0","30","5","25","0","0"
"Hales Corners","7,726","7","0","1","0","6","158","8","146","4","2"
"Hartford","14,285","8","0","0","2","6","338","51","281","6","0"
"Hartland","9,150","10","0","3","0","7","102","9","88","5","0"
"Hayward","2,328","8","0","1","0","7","115","12","97","6","1"
"Hazel Green","1,261","0","0","0","0","0","57","15","42","0","0"
"Highland","846","0","0","0","0","0","5","2","3","0","0"
"Hobart-Lawrence","10,512","1","0","0","1","0","58","22","34","2","0"
"Holmen","9,044","4","0","1","0","3","184","48","129","7","0"
"Horicon","3,671","1","0","0","0","1","40","1","36","3","0"
"Hortonville","2,723","2","0","0","0","2","92","6","84","2","0"
"Hudson","12,774","12","0","1","2","9","501","36","447","18","1"
"Hurley","1,554","23","0","1","0","22","51","1","42","8","0"
"Iron River","1,128","2","0","0","0","2","8","3","5","0","0"
"Jackson","6,782","4","0","0","0","4","35","12","20","3","0"
"Janesville","63,852","169","2","20","32","115","2,399","407","1,948","44","10"
"Jefferson","8,008","9","0","4","2","3","225","26","194","5","2"
"Juneau","2,826","0","0","0","0","0","52","2","49","1","0"
"Kaukauna","15,529","17","0","1","1","15","172","15","149","8","0"
"Kenosha","99,650","279","0","50","99","130","3,031","566","2,329","136","9"
"Kewaskum","4,021","1","0","0","1","0","29","5","24","0","0"
"Kewaunee","2,965","1","0","0","0","1","38","4","34","0","0"
"Kiel","3,754","4","0","0","1","3","53","5","46","2","0"
"Kohler","2,129","0","0","0","0","0","54","0","54","0","0"
"Kronenwetter","7,241","5","0","1","0","4","53","20","31","2","0"
"La Crosse","51,544","165","0","18","25","122","1,823","313","1,435","75","3"
"Lake Delton","2,927","15","0","3","3","9","537","46","483","8","0"
"Lake Geneva","7,684","39","0","4","3","32","259","22","233","4","0"
"Lake Hallie","6,476","8","0","1","1","6","217","51","163","3","1"
"Lake Mills","5,733","12","0","4","0","8","76","8","67","1","0"
"Lodi","3,063","3","0","1","0","2","84","10","73","1","5"
"Lomira","2,441","2","0","1","0","1","55","4","49","2","0"
"Luxemburg","2,526","2","0","1","0","1","19","2","16","1","0"
"Madison","234,225","815","8","74","272","461","7,936","1,440","6,152","344","50"
"Manawa","1,377","1","0","1","0","0","14","1","13","0","0"
"Manitowoc","33,883","53","0","6","7","40","795","109","667","19","4"
"Marathon City","1,531","6","0","0","0","6","26","6","19","1","0"
"Marinette","11,016","16","0","2","8","6","352","43","299","10","2"
"Markesan","1,482","0","0","0","0","0","29","5","24","0","0"
"Marshall Village","3,879","1","0","1","0","0","76","10","62","4","0"
"Marshfield","19,201","9","0","1","0","8","515","74","433","8","1"
"Mauston","4,442","13","0","2","0","11","121","27","90","4","0"
"Mayville","5,176","1","0","0","0","1","105","17","88","0","0"
"McFarland","7,842","3","0","0","0","3","175","14","159","2","0"
"Medford","4,345","1","0","1","0","0","156","8","142","6","0"
"Menasha","17,429","44","0","3","3","38","424","52","364","8","0"
"Menomonee Falls","35,781","9","0","1","5","3","460","50","402","8","2"
"Menomonie","16,335","17","0","2","1","14","388","51","323","14","4"
"Mequon","23,233","10","2","0","4","4","202","38","162","2","0"
"Merrill","9,703","22","0","3","0","19","368","50","312","6","2"
"Middleton","17,518","16","0","1","6","9","461","73","377","11","1"
"Milton","5,570","11","0","0","4","7","162","10","148","4","2"
"Milwaukee","597,426","5,969","85","194","2,963","2,727","30,097","6,669","18,890","4,538","262"
"Mineral Point","2,498","1","0","1","0","0","51","2","43","6","0"
"Minocqua","4,404","4","0","3","0","1","153","10","138","5","0"
"Mishicot","1,448","0","0","0","0","0","1","0","1","0","0"
"Monona","7,566","9","0","0","4","5","462","24","431","7","0"
"Monroe","10,874","28","0","2","2","24","346","42","299","5","2"
"Montello","1,502","2","0","0","0","2","30","6","23","1","0"
"Mosinee","4,005","2","0","1","0","1","108","22","82","4","0"
"Mount Horeb","7,040","12","0","1","1","10","118","19","98","1","2"
"Mount Pleasant","26,311","23","0","3","11","9","690","100","571","19","6"
"Mukwonago","7,387","5","0","1","0","4","175","18","155","2","0"
"Muskego","24,240","7","0","3","1","3","234","41","188","5","1"
"Neenah","25,612","36","0","4","1","31","407","72","327","8","1"
"Neillsville","2,474","0","0","0","0","0","82","15","66","1","0"
"New Glarus","2,181","2","0","1","1","0","47","3","44","0","0"
"New Holstein","3,250","3","0","0","0","3","82","6","75","1","0"
