"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Afton","1,926","9","0","0","0","9","13","4","9","0","1"
"Alpine","835","6","0","1","0","5","20","12","8","0","0"
"Basin","1,295","2","0","0","0","2","15","7","8","0","0"
"Buffalo","4,622","18","0","0","0","18","101","12","85","4","1"
"Casper","55,761","103","1","10","22","70","2,057","287","1,693","77","17"
"Cheyenne","59,944","147","2","26","25","94","2,049","255","1,734","60","1"
"Cody","9,597","24","0","4","0","20","266","43","219","4","3"
"Diamondville","743","1","0","0","0","1","9","2","7","0","0"
"Douglas","6,169","11","1","0","0","10","251","14","233","4","0"
"Evanston","12,458","12","0","5","0","7","277","25","241","11","1"
"Evansville","2,564","19","0","0","0","19","31","5","23","3","0"
"Gillette","29,321","37","0","4","1","32","884","121","734","29","5"
"Glenrock","2,597","2","0","0","0","2","29","5","23","1","1"
"Green River","12,616","77","0","3","0","74","249","41","194","14","1"
"Greybull","1,862","10","0","1","0","9","12","3","8","1","0"
"Hanna","848","4","0","0","0","4","1","0","1","0","0"
"Hulett","386","1","0","0","0","1","4","0","4","0","0"
"Jackson","9,654","41","0","11","0","30","254","28","213","13","0"
"Kemmerer","2,677","1","0","0","0","1","52","2","49","1","0"
"Lander","7,547","9","0","1","0","8","243","32","204","7","0"
"Laramie","31,064","39","0","5","5","29","728","89","614","25","3"
"Lusk","1,580","1","0","0","0","1","6","2","3","1","0"
"Mills","3,489","23","1","0","0","22","127","61","64","2","0"
"Moorcroft","1,017","2","0","1","0","1","25","3","22","0","1"
"Newcastle","3,560","5","1","2","0","2","86","14","72","0","0"
"Pine Bluffs","1,138","10","0","0","0","10","39","7","27","5","0"
"Powell","6,365","16","0","3","2","11","199","17","182","0","3"
"Rawlins","9,333","44","0","1","0","43","278","40","224","14","0"
"Riverton","10,700","39","2","4","1","32","503","30","440","33","2"
"Rock Springs","23,221","76","0","15","4","57","651","69","556","26","2"
"Saratoga","1,704","0","0","0","0","0","26","5","21","0","0"
"Sheridan","17,584","31","0","3","1","27","473","58","400","15","3"
"Sundance","1,192","0","0","0","0","0","13","6","4","3","0"
"Thermopolis","3,033","0","0","0","0","0","45","3","42","0","0"
"Torrington","6,553","10","0","2","1","7","153","20","132","1","0"
"Wheatland","3,656","10","5","1","0","4","146","12","128","6","0"
"Worland","5,531","1","0","0","0","1","31","1","30","0","0"
