"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Mechanicsburg","1,645","0","0","0","0","0","16","5","9","2","0"
"Medina Township","8,543","0","0","0","0","0","99","9","88","2","0"
"Mentor","47,194","43","0","9","24","10","1,127","159","910","58","6"
"Mentor-on-the-Lake","7,448","10","1","0","1","8","86","13","72","1","0"
"Miamisburg","20,196","34","0","6","19","9","801","256","512","33","5"
"Miami Township, Clermont County","40,878","22","0","0","9","13","884","101","771","12","6"
"Miami Township, Montgomery County","29,152","48","1","5","17","25","1,230","178","1,018","34","6"
"Middlefield","2,696","0","0","0","0","0","32","3","29","0","1"
"Middleport","2,532","0","0","0","0","0","22","10","11","1","1"
"Middletown","48,730","364","4","39","95","226","4,369","1,309","2,949","111","9"
"Mifflin Township","2,464","2","0","0","0","2","33","5","27","1","0"
"Milford","6,714","12","0","1","7","4","407","26","377","4","1"
"Millersburg","3,027","5","0","4","0","1","78","4","72","2","1"
"Millersport","1,045","1","0","0","0","1","16","5","11","0","1"
"Milton Township","2,581","1","0","1","0","0","53","13","35","5","0"
"Minerva","3,723","2","0","1","0","1","114","20","87","7","0"
"Mingo Junction","3,457","16","0","0","2","14","38","19","19","0","0"
"Monroe","14,771","47","0","7","7","33","694","88","591","15","0"
"Monroeville","1,401","0","0","0","0","0","23","5","17","1","1"
"Montgomery","10,259","1","0","0","1","0","176","18","154","4","2"
"Montpelier","4,075","8","0","5","0","3","204","35","166","3","1"
"Montville Township","11,193","1","0","1","0","0","86","18","66","2","1"
"Moraine","6,312","37","0","9","13","15","753","94","630","29","6"
"Moreland Hills","3,322","0","0","0","0","0","19","9","9","1","0"
"Mount Gilead","3,663","3","0","0","2","1","203","22","176","5","1"
"Mount Healthy","6,102","11","1","2","8","0","214","65","137","12","0"
"Mount Sterling","1,783","2","0","0","0","2","38","8","30","0","0"
"Munroe Falls","5,016","1","0","0","0","1","37","8","29","0","1"
"Nelsonville","5,396","11","0","3","8","0","260","66","182","12","0"
"Newark","47,608","84","0","20","38","26","2,066","467","1,554","45","38"
"New Boston","2,274","8","0","1","6","1","227","47","175","5","0"
"Newcomerstown","3,825","9","0","3","1","5","91","27","61","3","1"
