"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Achille","497","2","0","0","0","2","17","11","6","0","0"
"Ada","16,990","166","1","21","12","132","693","194","464","35","2"
"Allen","942","1","0","0","0","1","4","1","3","0","0"
"Altus","20,025","48","0","5","6","37","591","225","357","9","3"
"Alva","4,998","5","0","0","0","5","71","23","42","6","1"
"Anadarko","6,834","24","0","1","2","21","227","68","149","10","5"
"Antlers","2,479","15","0","0","1","14","77","32","43","2","0"
"Apache","1,459","0","0","0","0","0","6","3","3","0","0"
"Ardmore","24,543","405","3","23","32","347","1,291","309","929","53","8"
"Arkoma","2,010","2","0","0","0","2","14","5","7","2","0"
"Atoka","3,140","19","0","0","0","19","121","32","87","2","1"
"Bartlesville","36,133","107","1","9","19","78","1,071","259","769","43","4"
"Beaver","1,531","2","0","0","0","2","12","4","7","1","0"
"Beggs","1,335","1","0","0","0","1","23","5","17","1","1"
"Bethany","19,255","60","2","10","20","28","572","177","327","68","7"
"Bixby","21,108","31","0","2","2","27","379","167","187","25","6"
"Blackwell","7,168","8","0","0","0","8","109","33","71","5","4"
"Blanchard","7,752","2","0","0","0","2","62","21","37","4","0"
"Boise City","1,280","2","0","1","0","1","1","1","0","0","0"
"Boley","1,197","2","0","0","0","2","4","3","1","0","0"
"Bristow","4,267","17","0","1","4","12","202","64","134","4","5"
"Broken Arrow","99,908","144","0","22","41","81","2,287","426","1,728","133","3"
"Broken Bow","4,164","26","0","1","3","22","193","48","135","10","4"
"Caddo","1,008","0","0","0","0","0","3","0","2","1","0"
"Calera","2,187","3","0","0","0","3","26","12","12","2","0"
"Caney","207","0","0","0","0","0","15","2","13","0","0"
"Carnegie","1,741","3","0","0","0","3","12","5","7","0","3"
"Catoosa","7,228","50","1","3","3","43","154","49","77","28","0"
"Chandler","3,133","2","0","1","0","1","106","25","74","7","0"
"Checotah","3,371","1","0","0","0","1","96","11","71","14","1"
"Chelsea","1,985","0","0","0","0","0","4","1","3","0","0"
"Cherokee","1,514","1","0","0","0","1","3","1","2","0","0"
"Chickasha","16,208","134","0","15","9","110","748","196","518","34","6"
"Choctaw","11,265","23","0","1","3","19","201","61","126","14","1"
"Chouteau","2,119","4","0","0","0","4","55","12","38","5","0"
"Claremore","18,780","45","1","8","6","30","511","82","381","48","1"
"Clayton","830","1","0","0","0","1","7","3","4","0","0"
"Cleveland","3,286","6","0","1","0","5","83","20","61","2","0"
"Clinton","9,130","16","0","4","3","9","139","44","81","14","0"
"Coalgate","1,988","0","0","0","0","0","13","1","11","1","1"
"Colbert","1,152","5","0","0","1","4","27","12","13","2","0"
"Collinsville","5,666","7","0","1","1","5","150","67","76","7","1"
"Comanche","1,681","0","0","0","0","0","22","7","13","2","0"
"Cordell","2,946","5","0","0","0","5","15","5","9","1","0"
"Coweta","10,049","16","1","1","2","12","184","28","148","8","0"
"Crescent","1,426","6","0","0","0","6","6","3","3","0","0"
"Cushing","7,910","9","0","1","0","8","175","26","140","9","0"
"Davenport","823","0","0","0","0","0","1","0","1","0","0"
"Davis","2,712","12","1","0","0","11","114","39","75","0","3"
"Del City","21,560","156","0","10","28","118","1,345","339","874","132","15"
"Dewar","898","0","0","0","0","0","2","1","1","0","0"
"Dewey","3,469","13","0","1","0","12","93","25","68","0","0"
"Dibble","887","8","0","1","0","7","11","1","9","1","0"
"Drumright","2,938","4","0","0","1","3","56","17","34","5","0"
"Durant","16,026","159","0","22","11","126","773","223","503","47","3"
"Edmond","82,276","58","1","7","20","30","1,646","311","1,280","55","5"
"Elk City","11,818","26","0","4","6","16","331","73","241","17","1"
"El Reno","16,928","64","0","9","8","47","567","141","403","23","7"
"Enid","49,908","222","0","22","31","169","1,843","445","1,325","73","4"
"Eufaula","2,843","9","0","0","0","9","88","37","47","4","0"
"Fairfax","1,395","2","0","0","0","2","13","5","8","0","1"
"Fairview","2,607","10","0","0","1","9","99","31","65","3","1"
"Fletcher","1,190","0","0","0","0","0","9","2","7","0","0"
"Forest Park","1,009","1","0","0","0","1","12","4","8","0","0"
"Fort Gibson","4,198","2","0","0","0","2","79","24","53","2","0"
"Fort Supply","334","0","0","0","0","0","3","1","1","1","0"
"Frederick","3,982","25","0","4","0","21","84","31","48","5","1"
"Glenpool","10,924","68","2","5","1","60","213","55","142","16","2"
"Goodwell","1,307","0","0","0","0","0","2","0","1","1","0"
"Grove","6,694","18","0","0","0","18","178","26","147","5","0"
"Guthrie","10,300","20","1","1","1","17","284","50","226","8","4"
"Guymon","11,564","24","0","1","3","20","293","71","209","13","3"
"Haileyville","822","3","0","0","0","3","7","5","2","0","0"
"Hartshorne","2,148","0","0","0","0","0","47","17","29","1","4"
"Haskell","2,028","0","0","0","0","0","2","1","0","1","0"
"Healdton","2,818","3","0","0","0","3","18","6","10","2","2"
"Heavener","3,451","10","0","0","1","9","56","9","44","3","0"
"Hennessey","2,154","3","0","0","1","2","34","8","25","1","0"
"Hinton","3,230","2","0","1","1","0","37","8","27","2","0"
"Hobart","3,796","9","1","2","2","4","90","36","53","1","0"
"Holdenville","5,833","8","1","0","1","6","73","32","33","8","2"
"Hollis","2,082","8","0","0","1","7","70","32","35","3","0"
"Hominy","3,603","10","0","1","0","9","21","7","11","3","0"
"Hooker","1,939","1","0","0","0","1","19","2","16","1","0"
"Howe","811","0","0","0","0","0","0","0","0","0","0"
"Hulbert","596","1","0","0","0","1","2","2","0","0","0"
"Hydro","979","1","0","0","0","1","16","6","10","0","1"
"Idabel","7,085","20","0","3","1","16","252","57","180","15","1"
"Jay","2,474","2","0","0","0","2","77","13","63","1","1"
"Jenks","17,105","38","0","3","4","31","351","39","299","13","1"
"Jones","2,721","4","0","0","1","3","35","10","19","6","0"
"Kiefer","1,703","2","0","0","0","2","6","3","2","1","0"
"Kingfisher","4,683","2","0","0","0","2","99","19","75","5","0"
"Kingston","1,618","2","0","0","0","2","6","2","3","1","0"
"Krebs","2,075","9","0","1","1","7","95","25","64","6","0"
"Lahoma","618","1","0","0","1","0","1","1","0","0","1"
"Lawton","97,904","829","8","57","175","589","5,531","1,960","3,365","206","59"
"Lexington","2,175","11","0","0","1","10","50","11","36","3","1"
"Lindsay","2,870","6","0","0","0","6","49","21","22","6","0"
"Locust Grove","1,438","0","0","0","0","0","21","7","13","1","0"
"Lone Grove","5,108","5","0","0","1","4","107","23","81","3","1"
"Luther","1,234","0","0","0","0","0","8","4","4","0","0"
"Madill","3,810","3","0","1","0","2","34","6","28","0","0"
"Mangum","3,042","4","0","0","0","4","22","11","8","3","2"
"Mannford","3,109","4","0","0","0","4","39","14","23","2","0"
"Marietta","2,654","6","0","1","0","5","36","5","24","7","1"
"Marlow","4,712","5","0","1","0","4","129","28","99","2","0"
"Maysville","1,245","0","0","0","0","0","29","12","16","1","0"
"McAlester","18,580","62","0","10","15","37","873","240","595","38","3"
"McCurtain","522","1","0","0","0","1","7","1","6","0","0"
"McLoud","4,087","7","0","0","1","6","54","6","38","10","0"
"Medicine Park","386","0","0","0","0","0","4","2","2","0","0"
"Meeker","1,156","3","1","0","0","2","28","7","19","2","1"
"Miami","13,715","64","0","2","6","56","583","133","425","25","6"
"Midwest City","54,953","264","7","31","48","178","2,674","708","1,724","242","14"
"Minco","1,649","1","0","0","0","1","15","8","4","3","0"
"Moore","55,671","119","0","14","28","77","2,418","509","1,709","200","4"
"Mooreland","1,203","1","0","0","0","1","13","7","5","1","1"
"Morris","1,495","1","0","0","0","1","3","0","3","0","0"
"Mountain View","804","2","0","0","0","2","9","2","7","0","0"
"Muldrow","3,503","6","0","0","0","6","29","15","14","0","1"
"Muskogee1","39,643","231","2","19","37","173","1,006","342","604","60","6"
"Mustang","17,581","33","1","3","4","25","455","69","362","24","3"
"Newcastle","7,767","10","0","0","0","10","193","35","138","20","0"
"Newkirk","2,342","5","0","2","0","3","50","14","34","2","0"
"Nichols Hills","3,750","1","0","0","0","1","80","21","56","3","0"
"Nicoma Park","2,419","5","0","1","1","3","64","12","43","9","2"
"Ninnekah","1,013","0","0","0","0","0","7","1","4","2","0"
"Noble","6,550","6","0","3","0","3","145","45","89","11","2"
"Norman","112,112","191","2","67","51","71","3,480","677","2,656","147","23"
"North Enid","869","0","0","0","0","0","7","5","2","0","0"
"Nowata","3,771","19","0","2","0","17","86","23","59","4","2"
"Oilton","1,024","2","0","0","0","2","26","7","18","1","0"
"Okemah","3,258","9","0","1","0","8","125","18","100","7","3"
"Oklahoma City","586,208","5,108","58","277","1,232","3,541","34,113","9,855","20,199","4,059","91"
"Okmulgee","12,453","70","0","5","13","52","525","139","349","37","3"
"Oologah","1,158","3","0","1","0","2","31","13","17","1","0"
"Pauls Valley","6,253","42","0","5","3","34","256","75","170","11","2"
"Pawhuska","3,622","33","0","0","3","30","114","49","59","6","3"
"Pawnee","2,220","4","0","1","1","2","25","19","5","1","0"
"Perkins","2,861","2","0","0","0","2","26","6","20","0","0"
"Piedmont","5,781","0","0","0","0","0","55","10","42","3","0"
"Pocola","4,099","1","0","0","0","1","23","4","14","5","0"
"Ponca City","25,659","130","1","23","22","84","1,103","211","843","49","18"
"Porum","735","3","0","0","0","3","13","7","4","2","0"
"Poteau","8,611","38","0","2","0","36","154","43","90","21","1"
"Prague","2,412","3","0","0","0","3","48","15","28","5","0"
"Pryor","9,641","69","0","5","1","63","386","92","264","30","2"
"Purcell","5,947","13","0","1","0","12","273","54","193","26","2"
"Ringling","1,048","5","0","0","0","5","14","3","6","5","0"
"Roland","3,203","4","0","0","0","4","33","10","21","2","0"
"Rush Springs","1,244","3","0","0","0","3","4","2","2","0","0"
"Sallisaw","8,975","36","0","9","1","26","361","67","284","10","3"
"Sand Springs","19,108","25","0","3","11","11","668","125","504","39","3"
"Sapulpa","20,764","47","1","9","7","30","615","148","416","51","12"
"Sawyer","324","1","0","0","0","1","17","4","12","1","0"
"Sayre","4,422","10","0","2","0","8","33","12","17","4","0"
"Seiling","869","1","0","0","0","1","39","7","28","4","0"
"Seminole","7,568","25","1","5","2","17","373","74","280","19","1"
"Shawnee","30,177","259","4","20","21","214","1,853","387","1,338","128","1"
"Skiatook","7,476","23","0","7","3","13","221","49","161","11","2"
"Snyder","1,409","1","0","0","0","1","12","3","8","1","0"
"South Coffeyville","793","5","0","0","0","5","5","1","3","1","0"
"Sparks","171","0","0","0","0","0","0","0","0","0","0"
"Spencer","3,954","7","0","1","0","6","56","28","24","4","1"
"Spiro","2,187","4","0","2","0","2","35","10","22","3","1"
"Stigler","2,714","8","0","0","0","8","82","10","71","1","0"
"Stillwater","46,177","101","0","9","14","78","1,380","262","1,067","51","6"
"Stilwell","3,991","3","1","0","1","1","79","15","61","3","1"
"Stonewall","475","1","0","0","0","1","8","4","1","3","0"
"Stratford","1,541","1","0","0","0","1","16","7","9","0","0"
"Stringtown","414","1","0","0","0","1","2","1","1","0","0"
"Stroud","2,719","3","0","2","0","1","55","13","38","4","0"
"Sulphur","4,982","4","0","0","0","4","105","45","60","0","0"
