"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Addison","37,053","53","0","11","16","26","748","150","563","35","13"
"Algonquin","30,136","49","0","0","12","37","521","57","457","7","4"
"Altamont","2,326","4","0","0","1","3","33","5","27","1","0"
"Alton","27,949","151","4","20","36","91","1,389","350","987","52","11"
"Amboy","2,508","28","0","0","0","28","51","27","23","1","0"
"Antioch","14,473","11","0","1","3","7","316","33","277","6","0"
"Arcola","2,925","5","0","0","0","5","15","0","13","2","0"
"Arlington Heights","75,327","48","2","5","17","24","1,083","170","892","21","5"
"Ashland","1,337","0","0","0","0","0","11","2","9","0","4"
"Auburn","4,785","3","0","2","0","1","44","14","28","2","1"
"Aurora","198,495","636","2","58","158","418","3,821","947","2,740","134","20"
"Bannockburn","1,588","0","0","0","0","0","31","0","30","1","0"
"Barrington","10,358","4","0","4","0","0","148","28","114","6","2"
"Barrington Hills","4,222","0","0","0","0","0","41","9","30","2","0"
"Bartlett","41,332","16","0","3","2","11","288","26","257","5","5"
"Bartonville","6,490","32","0","8","2","22","231","56","171","4","1"
"Beardstown","6,141","6","0","0","0","6","38","22","13","3","0"
"Beecher","4,372","3","0","0","0","3","63","7","54","2","0"
"Belgium","405","0","0","0","0","0","0","0","0","0","0"
"Belvidere","25,662","48","0","17","8","23","429","78","343","8","3"
"Benton","7,108","8","0","0","0","8","239","48","185","6","0"
"Berkeley","5,225","13","0","0","5","8","84","13","67","4","0"
"Berwyn","56,828","134","0","19","44","71","1,380","399","900","81","5"
"Bethalto","9,550","7","0","3","0","4","12","1","11","0","0"
"Blandinsville","653","0","0","0","0","0","6","1","5","0","2"
"Bloomingdale","22,084","15","0","4","5","6","717","52","653","12","1"
"Bloomington","76,841","361","1","69","58","233","1,740","460","1,231","49","16"
"Blue Island","23,777","112","0","11","61","40","686","181","405","100","1"
"Bolingbrook","73,587","161","1","25","49","86","1,221","261","915","45","6"
"Bradley","15,943","67","0","12","10","45","763","93","661","9","1"
"Braidwood","6,210","7","0","1","0","6","122","13","109","0","5"
"Bridgeview","16,496","25","0","2","6","17","488","60","396","32","1"
"Broadview","7,956","34","0","1","16","17","325","47","246","32","0"
"Brookfield","19,035","11","0","2","1","8","286","58","223","5","3"
"Buffalo Grove","41,621","9","0","3","4","2","432","59","361","12","0"
"Burbank","29,012","52","0","1","21","30","537","75","437","25","1"
"Burr Ridge","10,591","2","0","0","0","2","158","23","134","1","0"
"Byron","3,764","0","0","0","0","0","51","7","43","1","0"
"Cahokia","15,287","50","1","3","18","28","834","220","614","0","8"
"Cairo","2,840","111","0","11","4","96","202","69","131","2","3"
"Cambridge","2,167","3","0","0","0","3","26","8","16","2","0"
"Canton","14,748","33","0","12","3","18","353","70","275","8","2"
"Carbondale","25,980","272","1","32","38","201","1,116","320","768","28","10"
"Carlinville","5,935","18","0","0","0","18","208","51","149","8","0"
"Carlyle","3,291","23","0","1","0","22","40","1","39","0","0"
"Carol Stream","39,831","48","1","8","7","32","498","76","392","30","9"
"Carpentersville","37,804","39","1","0","13","25","616","154","459","3","3"
"Carrollton","2,491","12","0","1","0","11","36","10","26","0","1"
"Cary","18,326","33","0","7","7","19","321","68","248","5","0"
"Caseyville","4,258","60","1","4","21","34","97","43","43","11","2"
"Catlin","2,046","1","0","1","0","0","11","1","9","1","0"
"Centralia","13,071","134","1","15","22","96","859","196","631","32","4"
"Champaign","81,299","732","1","56","105","570","2,281","586","1,599","96","12"
"Channahon","12,598","4","0","0","0","4","88","18","64","6","0"
"Charleston","21,901","47","1","8","6","32","251","58","183","10","0"
"Chatham","11,535","12","0","2","1","9","83","15","67","1","0"
"Chenoa","3,226","1","0","0","0","1","31","6","25","0","1"
"Chicago2","2,703,713","","431","","13,975","12,408","118,239","26,420","72,373","19,446",""
"Chicago Ridge","14,348","10","0","1","6","3","668","98","542","28","1"
"Cicero","84,144","344","1","24","162","157","1,981","668","1,042","271","37"
"Clarendon Hills","8,452","1","0","0","1","0","54","10","43","1","0"
"Coal City","5,604","6","0","1","2","3","147","13","130","4","2"
"Coal Valley","3,754","2","0","0","0","2","36","9","26","1","0"
"Colchester","1,405","1","0","0","0","1","6","0","6","0","0"
"Collinsville","25,656","57","0","7","15","35","768","127","620","21","2"
"Columbia","9,736","13","1","3","1","8","89","21","60","8","0"
"Cortland","4,283","4","0","0","0","4","30","4","26","0","4"
"Country Club Hills","16,591","64","1","11","20","32","545","139","377","29","4"
"Countryside","5,913","14","0","5","1","8","254","20","224","10","0"
"Crest Hill","20,900","27","0","3","9","15","393","108","268","17","1"
"Crete","8,284","19","0","1","5","13","195","39","153","3","1"
"Crystal Lake","40,866","67","1","13","4","49","651","84","562","5","8"
"Danville","33,126","335","3","50","74","208","2,206","793","1,366","47","11"
"Decatur","76,351","481","10","14","124","333","2,835","1,140","1,581","114","29"
"Deerfield","18,280","4","0","2","1","1","200","6","192","2","0"
"De Kalb","43,994","206","2","35","35","134","1,409","206","1,177","26","7"
"De Pue","1,844","2","0","0","0","2","25","4","21","0","0"
"De Soto","1,595","3","0","0","0","3","8","1","5","2","0"
"Des Plaines","58,540","70","1","6","14","49","795","137","619","39","13"
"Divernon","1,176","4","0","1","0","3","18","0","18","0","0"
"Dixon","15,780","28","0","23","2","3","508","74","428","6","0"
"Downers Grove","47,977","25","0","3","7","15","855","116","711","28","9"
"Du Quoin","6,127","7","0","1","0","6","84","18","63","3","1"
"East Alton","6,320","25","0","12","3","10","245","60","179","6","2"
"East Dubuque","1,709","9","0","0","0","9","18","3","13","2","0"
"East Dundee","2,869","6","0","0","1","5","122","6","113","3","0"
"East Hazel Crest","1,548","2","0","0","0","2","85","27","54","4","0"
"East Moline","21,366","91","0","21","3","67","553","114","412","27","3"
"East Peoria","23,472","130","0","21","5","104","946","256","662","28","6"
"East St. Louis","27,087","1,627","25","52","272","1,278","2,176","990","766","420","35"
"Edwardsville","24,366","10","0","0","4","6","440","46","384","10","0"
"Effingham","12,365","37","2","6","8","21","478","60","413","5","2"
"Elgin","108,514","287","5","78","82","122","2,068","555","1,425","88","6"
"Elk Grove Village","33,227","17","0","5","2","10","817","112","626","79","2"
"Elmhurst","44,254","14","0","0","5","9","625","100","498","27","3"
"Elmwood Park","24,958","31","0","0","11","20","454","101","298","55","2"
"Eureka","5,311","6","1","1","0","4","52","9","42","1","1"
"Evanston","74,710","178","3","4","76","95","2,126","403","1,669","54","18"
"Evergreen Park","19,912","47","0","3","32","12","743","72","645","26","0"
"Fairfield","5,170","10","0","0","0","10","164","34","125","5","1"
"Fairmount","644","0","0","0","0","0","4","0","4","0","0"
"Fairview Heights","17,129","47","0","5","8","34","924","105","787","32","10"
"Fithian","486","0","0","0","0","0","1","0","1","0","0"
"Flora","5,085","4","0","1","0","3","131","3","124","4","0"
"Flossmoor","9,492","9","0","1","5","3","213","44","163","6","1"
"Forest Park","14,210","72","0","11","33","28","679","109","537","33","0"
"Fox Lake","10,611","36","0","4","7","25","283","61","207","15","0"
"Fox River Grove","4,869","7","0","0","3","4","89","19","69","1","0"
"Frankfort","17,836","13","0","1","1","11","206","25","166","15","1"
"Franklin Park","18,388","32","0","7","8","17","376","81","265","30","3"
"Freeport","25,715","51","0","6","20","25","977","243","724","10","6"
"Galena","3,439","7","0","0","0","7","54","6","48","0","0"
"Galesburg","32,292","118","2","16","18","82","1,198","222","947","29","5"
"Geneseo","6,606","16","0","3","0","13","100","9","87","4","1"
"Geneva","21,560","11","0","1","2","8","225","43","182","0","2"
"Genoa","5,209","5","0","2","1","2","52","5","46","1","0"
"Georgetown","3,484","20","0","3","0","17","65","16","45","4","1"
"Glendale Heights","34,311","38","0","12","10","16","556","67","475","14","4"
"Glen Ellyn","27,533","17","1","4","5","7","384","47","329","8","1"
"Glenview","44,827","44","0","8","6","30","613","101","496","16","0"
"Glenwood","8,996","13","0","0","3","10","229","66","140","23","0"
"Godfrey","18,036","17","3","1","2","11","290","64","222","4","0"
"Grafton","676","1","0","0","0","1","20","0","19","1","0"
"Granite City","29,939","173","0","31","26","116","864","261","591","12","11"
"Grant Park","1,335","1","0","0","0","1","9","2","7","0","0"
"Grayslake","21,020","27","0","4","7","16","399","73","317","9","1"
"Greenfield","1,074","1","0","0","0","1","16","2","14","0","0"
"Greenville","7,021","4","1","0","0","3","70","16","53","1","0"
"Gurnee","31,389","33","1","6","8","18","1,301","83","1,203","15","1"
"Hanover Park","38,087","38","1","3","6","28","459","89","357","13","2"
"Harvard","9,475","11","0","0","3","8","134","25","109","0","0"
"Harvey","25,358","430","15","16","249","150","1,750","722","758","270","7"
"Harwood Heights","8,638","5","0","0","2","3","67","15","42","10","0"
"Havana","3,311","26","0","7","0","19","90","26","63","1","1"
"Hawthorn Woods","7,686","2","0","0","0","2","21","4","16","1","1"
"Hazel Crest","14,142","64","0","11","41","12","566","209","303","54","0"
"Henning","252","0","0","0","0","0","0","0","0","0","0"
"Herrin","12,539","166","1","0","7","158","445","206","228","11","3"
"Herscher","1,596","1","0","1","0","0","8","3","5","0","0"
"Hickory Hills","14,091","8","0","0","3","5","239","44","181","14","3"
"Highland","9,949","19","0","5","3","11","129","18","105","6","0"
"Highwood","5,421","4","0","0","1","3","46","6","38","2","0"
"Hillsboro","6,226","11","0","1","0","10","74","19","50","5","1"
"Hinsdale","16,867","2","0","1","0","1","213","23","183","7","0"
"Hodgkins","1,903","3","0","0","0","3","271","8","256","7","0"
"Hoffman Estates","52,051","68","0","15","16","37","682","119","538","25","0"
"Homer Glen","24,293","15","0","3","1","11","220","44","167","9","0"
"Homewood","19,381","24","0","4","14","6","718","68","638","12","1"
"Hoopeston","5,367","28","0","5","4","19","191","45","141","5","1"
"Huntley","24,364","3","0","0","0","3","215","35","180","0","1"
"Hutsonville","556","0","0","0","0","0","1","0","0","1","0"
"Indian Head Park","3,820","1","1","0","0","0","36","8","27","1","2"
"Indianola","277","0","0","0","0","0","0","0","0","0","0"
"Island Lake","8,104","5","0","0","4","1","122","34","83","5","0"
"Itasca","8,675","1","0","0","0","1","103","13","87","3","0"
"Jacksonville","19,505","78","0","15","5","58","373","80","285","8","3"
"Jerseyville","8,490","35","0","8","5","22","289","28","254","7","2"
"Johnsburg","6,356","2","0","2","0","0","142","16","125","1","0"
"Joliet","147,877","517","8","30","87","392","3,861","939","2,751","171","51"
"Justice","12,965","11","1","2","2","6","205","63","116","26","0"
"Kankakee","27,620","253","4","31","110","108","1,303","391","859","53","16"
"Kenilworth","2,521","0","0","0","0","0","44","9","35","0","0"
"Kewanee","12,955","43","0","12","2","29","499","35","461","3","2"
"Kildeer","3,980","0","0","0","0","0","39","9","27","3","0"
"Kingston","1,168","0","0","0","0","0","10","1","9","0","0"
"La Grange","15,597","15","0","5","5","5","197","42","151","4","1"
"La Grange Park","13,620","2","0","0","0","2","110","3","101","6","0"
"Lake Bluff","5,739","0","0","0","0","0","77","17","59","1","2"
"Lake Forest","19,433","22","0","0","1","21","111","11","100","0","1"
