"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Anchorage","296,955","2,388","12","283","465","1,628","9,455","1,080","7,750","625","126"
"Bethel","6,187","63","1","14","3","45","105","35","39","31","2"
"Bristol Bay Borough","1,015","2","0","0","0","2","27","1","15","11","0"
"Cordova","2,278","11","0","0","0","11","37","5","27","5","0"
"Craig","1,222","4","0","0","1","3","41","10","26","5","0"
"Dillingham","2,370","41","0","14","2","25","61","8","35","18","0"
"Fairbanks","32,089","177","2","17","33","125","1,232","130","1,026","76","5"
"Haines","1,743","14","0","0","0","14","27","2","24","1","1"
"Homer","5,091","34","0","0","0","34","190","36","151","3","0"
"Juneau","31,825","159","0","14","25","120","1,225","111","1,075","39","18"
"Kenai","7,225","21","0","3","0","18","228","18","203","7","0"
"Ketchikan","8,192","28","0","7","2","19","440","36","386","18","2"
"Kodiak","6,238","92","0","4","2","86","250","33","192","25","4"
"Nome","3,661","34","1","4","0","29","48","16","23","9","1"
"North Pole","2,154","11","0","0","3","8","80","9","69","2","1"
"North Slope Borough","9,596","94","0","13","1","80","116","31","64","21","0"
"Palmer","6,041","19","0","1","1","17","197","19","176","2","1"
"Petersburg","3,000","13","0","0","0","13","131","7","122","2","0"
"Seward","2,740","2","0","0","0","2","92","12","77","3","0"
"Sitka","9,037","16","0","1","3","12","199","28","167","4","1"
"Skagway","936","2","0","0","0","2","20","4","13","3","0"
"Soldotna","4,236","16","0","1","2","13","196","13","173","10","1"
"Unalaska","4,453","17","0","0","0","17","89","10","70","9","0"
"Valdez","4,046","11","0","0","0","11","82","6","70","6","0"
"Wasilla","7,969","42","1","4","3","34","423","59","341","23","1"
"Wrangell","2,411","3","0","0","0","3","31","4","22","5","0"
